ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
4.36,7.64,-1.77,-1.22,-0.25,-0.15,376868,5
4.29,7.56,-1.6,-1.22,-0.22,-0.17,376869,5
4.21,7.47,-1.43,-1.22,-0.18,-0.19,376870,5
4.14,7.39,-1.25,-1.22,-0.14,-0.2,376871,5
4.08,7.3,-1.07,-1.22,-0.1,-0.21,376872,5
4.03,7.22,-0.87,-1.22,-0.05,-0.22,376873,5
3.99,7.13,-0.67,-1.21,0,-0.23,376874,5
3.95,7.06,-0.46,-1.2,0.06,-0.24,376875,5
3.9,6.99,-0.27,-1.19,0.12,-0.24,376876,5
3.86,6.92,-0.1,-1.17,0.18,-0.24,376877,5
4.75,9.49,0.68,0.46,0.3,0.16,376878,301
4.72,9.48,0.58,0.43,0.27,0.14,376879,5
4.71,9.47,0.48,0.41,0.23,0.11,376880,5
4.7,9.47,0.37,0.38,0.18,0.08,376881,6
4.7,9.45,0.27,0.36,0.14,0.05,376882,5
4.69,9.44,0.18,0.33,0.09,0.03,376883,5
4.7,9.43,0.08,0.31,0.05,0,376884,5
4.7,9.42,-0.01,0.3,0,-0.03,376885,5
4.72,9.41,-0.1,0.28,-0.05,-0.06,376886,5
4.73,9.4,-0.2,0.26,-0.11,-0.09,376887,6
4.76,9.4,-0.28,0.24,-0.16,-0.11,376888,5
4.78,9.41,-0.36,0.23,-0.21,-0.14,376889,5
4.8,9.41,-0.43,0.21,-0.26,-0.16,376890,5
4.82,9.4,-0.51,0.2,-0.31,-0.18,376891,5
4.84,9.4,-0.57,0.18,-0.36,-0.21,376892,5
4.87,9.4,-0.63,0.17,-0.4,-0.23,376893,5
4.89,9.39,-0.7,0.15,-0.44,-0.25,376894,5
4.9,9.39,-0.75,0.14,-0.48,-0.27,376895,5
4.92,9.39,-0.8,0.13,-0.52,-0.28,376896,5
4.93,9.39,-0.86,0.11,-0.56,-0.3,376897,5
4.97,9.37,-1.01,0.07,-0.67,-0.34,376898,17
4.98,9.36,-1.05,0.06,-0.69,-0.35,376899,5
4.97,9.34,-1.09,0.04,-0.71,-0.35,376900,5
4.92,9.25,-1.25,-0.05,-0.79,-0.35,376901,28
4.91,9.23,-1.27,-0.07,-0.8,-0.34,376902,5
4.88,9.2,-1.29,-0.09,-0.8,-0.34,376903,5
4.86,9.17,-1.3,-0.11,-0.8,-0.33,376904,5
4.82,9.13,-1.31,-0.13,-0.8,-0.32,376905,5
4.79,9.1,-1.31,-0.15,-0.81,-0.31,376906,5
