ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
4.17,8.99,1.43,0.28,-0.35,0.64,338435,5
4.26,9.03,1.41,0.27,-0.35,0.64,338436,5
4.36,9.07,1.39,0.26,-0.35,0.63,338437,5
4.45,9.11,1.37,0.25,-0.34,0.62,338438,5
4.55,9.13,1.35,0.24,-0.34,0.6,338439,5
4.64,9.17,1.32,0.22,-0.33,0.58,338440,5
4.74,9.2,1.29,0.21,-0.33,0.57,338441,5
4.85,9.23,1.25,0.2,-0.33,0.55,338442,5
4.94,9.28,1.22,0.19,-0.33,0.52,338443,5
5.05,9.32,1.18,0.17,-0.33,0.49,338444,6
5.14,9.35,1.15,0.17,-0.34,0.46,338445,5
5.22,9.38,1.11,0.16,-0.34,0.43,338446,5
5.3,9.41,1.07,0.15,-0.35,0.4,338447,5
5.38,9.43,1.03,0.15,-0.36,0.37,338448,5
5.46,9.45,1,0.14,-0.38,0.33,338449,5
5.52,9.48,0.96,0.14,-0.39,0.3,338450,5
5.58,9.51,0.92,0.13,-0.41,0.26,338451,5
5.64,9.53,0.89,0.13,-0.42,0.23,338452,5
5.69,9.56,0.85,0.13,-0.44,0.19,338453,5
5.75,9.57,0.81,0.12,-0.46,0.15,338454,5
5.79,9.59,0.79,0.12,-0.48,0.11,338455,5
5.84,9.61,0.76,0.11,-0.5,0.08,338456,5
5.88,9.63,0.74,0.1,-0.51,0.04,338457,5
5.91,9.63,0.71,0.09,-0.53,0.01,338458,5
5.94,9.65,0.68,0.07,-0.55,-0.03,338459,5
5.97,9.65,0.67,0.06,-0.56,-0.06,338460,5
5.99,9.65,0.65,0.04,-0.58,-0.09,338461,5
6,9.65,0.64,0.02,-0.59,-0.13,338462,5
6.02,9.65,0.63,-0.01,-0.6,-0.16,338463,5
6.04,9.64,0.63,-0.03,-0.61,-0.19,338464,5
6.04,9.63,0.63,-0.06,-0.61,-0.22,338465,5
6.05,9.62,0.64,-0.1,-0.62,-0.24,338466,5
6.05,9.6,0.64,-0.13,-0.62,-0.27,338467,5
6.06,9.58,0.67,-0.17,-0.62,-0.29,338468,5
6.06,9.56,0.68,-0.21,-0.61,-0.31,338469,5
6.06,9.53,0.71,-0.25,-0.6,-0.32,338470,5
6.05,9.5,0.74,-0.29,-0.59,-0.34,338471,5
6.05,9.47,0.78,-0.33,-0.57,-0.35,338472,5
6.04,9.43,0.82,-0.37,-0.55,-0.36,338473,5
6.04,9.39,0.87,-0.4,-0.53,-0.36,338474,5
6.03,9.36,0.92,-0.44,-0.5,-0.37,338475,5
6.02,9.31,0.98,-0.48,-0.47,-0.37,338476,5
6,9.27,1.04,-0.51,-0.43,-0.37,338477,5
5.98,9.22,1.1,-0.54,-0.39,-0.37,338478,5
5.96,9.17,1.17,-0.57,-0.35,-0.37,338479,5
5.94,9.12,1.25,-0.6,-0.3,-0.36,338480,5
5.9,9.06,1.31,-0.62,-0.25,-0.36,338481,5
5.87,9,1.38,-0.64,-0.2,-0.35,338482,5
5.82,8.94,1.45,-0.66,-0.15,-0.35,338483,5
5.78,8.88,1.51,-0.67,-0.1,-0.34,338484,5
5.73,8.8,1.58,-0.68,-0.05,-0.33,338485,5
5.68,8.72,1.63,-0.68,0.01,-0.33,338486,5
5.62,8.64,1.7,-0.68,0.06,-0.32,338487,5
5.55,8.56,1.75,-0.67,0.11,-0.31,338488,5
5.49,8.48,1.81,-0.66,0.16,-0.3,338489,5
5.44,8.39,1.86,-0.65,0.22,-0.3,338490,5
5.39,8.3,1.92,-0.63,0.27,-0.29,338491,5
5.33,8.21,1.97,-0.61,0.33,-0.29,338492,5
5.27,8.12,2.02,-0.58,0.38,-0.3,338493,5
5.2,8.02,2.06,-0.54,0.44,-0.3,338494,5
5.13,7.92,2.09,-0.51,0.49,-0.3,338495,5
5.09,7.85,2.13,-0.47,0.55,-0.3,338496,5
5.01,7.75,2.15,-0.42,0.6,-0.31,338497,5
4.91,7.64,2.15,-0.37,0.66,-0.31,338498,5
4.81,7.54,2.14,-0.33,0.7,-0.29,338499,5
4.73,7.45,2.14,-0.29,0.73,-0.26,338500,5
4.69,7.39,2.14,-0.26,0.77,-0.22,338501,5
4.65,7.34,2.15,-0.21,0.81,-0.19,338502,5
4.6,7.28,2.14,-0.17,0.84,-0.17,338503,5
4.55,7.23,2.13,-0.12,0.88,-0.13,338504,5
4.51,7.17,2.12,-0.08,0.91,-0.1,338505,5
4.47,7.13,2.1,-0.04,0.94,-0.06,338506,5
4.43,7.1,2.07,0,0.97,-0.01,338507,5
4.4,7.07,2.04,0.05,0.99,0.03,338508,5
4.38,7.06,2,0.09,1.01,0.08,338509,5
4.35,7.06,1.97,0.13,1.02,0.12,338510,5
4.33,7.06,1.92,0.17,1.04,0.17,338511,5
4.32,7.07,1.88,0.22,1.04,0.21,338512,5
4.31,7.07,1.83,0.26,1.04,0.24,338513,5
4.29,7.09,1.76,0.31,1.04,0.28,338514,5
4.26,7.13,1.69,0.36,1.02,0.31,338515,5
4.24,7.18,1.61,0.42,0.99,0.34,338516,5
4.24,7.25,1.55,0.47,0.96,0.36,338517,5
4.24,7.34,1.48,0.52,0.92,0.37,338518,5
4.25,7.43,1.4,0.57,0.88,0.38,338519,5
4.26,7.52,1.32,0.61,0.82,0.38,338520,5
4.28,7.62,1.25,0.65,0.76,0.38,338521,5
4.31,7.73,1.17,0.69,0.7,0.37,338522,5
4.35,7.83,1.1,0.72,0.63,0.36,338523,5
4.4,7.93,1.03,0.74,0.56,0.35,338524,5
4.44,8.03,0.95,0.76,0.48,0.33,338525,5
4.49,8.13,0.88,0.78,0.41,0.31,338526,5
4.54,8.23,0.82,0.8,0.33,0.29,338527,5
4.6,8.32,0.75,0.81,0.26,0.27,338528,5
4.65,8.41,0.69,0.81,0.18,0.25,338529,5
4.71,8.49,0.62,0.82,0.11,0.22,338530,5
4.76,8.55,0.55,0.82,0.03,0.19,338531,5
4.81,8.61,0.48,0.81,-0.04,0.17,338532,5
4.85,8.66,0.42,0.8,-0.11,0.15,338533,5
4.89,8.71,0.35,0.79,-0.18,0.12,338534,5
4.93,8.76,0.29,0.78,-0.24,0.1,338535,5
4.97,8.8,0.23,0.76,-0.3,0.08,338536,5
5.01,8.83,0.18,0.73,-0.36,0.06,338537,5
4.97,9.31,1.81,-0.53,-0.31,-0.24,338538,220
4.95,9.29,1.91,-0.53,-0.28,-0.24,338539,5
4.93,9.28,1.99,-0.52,-0.24,-0.24,338540,5
4.91,9.26,2.1,-0.51,-0.21,-0.23,338541,6
4.89,9.26,2.15,-0.5,-0.18,-0.24,338542,5
4.8,9.16,2.18,-0.5,-0.15,-0.23,338543,5
4.77,9.08,2.2,-0.5,-0.13,-0.21,338544,5
4.79,9.05,2.25,-0.51,-0.12,-0.17,338545,5
4.82,9.08,2.3,-0.51,-0.11,-0.15,338546,5
4.84,9.09,2.34,-0.51,-0.09,-0.13,338547,5
4.86,9.09,2.37,-0.51,-0.07,-0.11,338548,5
4.87,9.05,2.4,-0.5,-0.05,-0.1,338549,5
4.89,8.98,2.41,-0.48,-0.03,-0.09,338550,5
4.9,8.92,2.43,-0.45,-0.01,-0.08,338551,5
4.91,8.88,2.43,-0.41,0,-0.07,338552,5
4.93,8.86,2.45,-0.36,0.02,-0.06,338553,5
