ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
2.19,8.61,-0.96,0.47,0.2,0.12,180861,5
2.16,8.64,-0.99,0.53,0.2,0.14,180862,5
2.14,8.67,-1.01,0.58,0.2,0.17,180863,5
2.14,8.71,-1.04,0.62,0.2,0.19,180864,5
2.16,8.76,-1.06,0.65,0.2,0.22,180865,5
2.17,8.81,-1.09,0.68,0.2,0.24,180866,5
2.2,8.87,-1.12,0.7,0.21,0.26,180867,5
2.25,8.94,-1.17,0.72,0.22,0.29,180868,6
2.31,9,-1.23,0.73,0.22,0.31,180869,5
2.38,9.06,-1.29,0.75,0.23,0.33,180870,5
2.45,9.11,-1.35,0.76,0.23,0.34,180871,5
2.52,9.16,-1.42,0.78,0.24,0.35,180872,5
2.6,9.21,-1.51,0.79,0.24,0.35,180873,5
2.67,9.25,-1.59,0.81,0.24,0.35,180874,5
2.76,9.29,-1.69,0.83,0.25,0.34,180875,5
2.85,9.34,-1.79,0.85,0.25,0.34,180876,5
2.95,9.39,-1.91,0.86,0.25,0.33,180877,5
3.05,9.44,-2.03,0.88,0.25,0.32,180878,5
3.14,9.47,-2.15,0.89,0.25,0.31,180879,5
3.22,9.5,-2.28,0.89,0.25,0.3,180880,5
3.32,9.53,-2.42,0.9,0.24,0.29,180881,5
3.41,9.55,-2.55,0.9,0.24,0.28,180882,5
3.48,9.56,-2.7,0.9,0.24,0.26,180883,5
3.56,9.59,-2.84,0.89,0.23,0.26,180884,5
3.64,9.63,-3.03,0.88,0.23,0.24,180885,6
3.69,9.65,-3.19,0.86,0.23,0.23,180886,5
3.74,9.67,-3.33,0.84,0.22,0.23,180887,5
3.78,9.67,-3.46,0.82,0.21,0.22,180888,5
3.81,9.67,-3.61,0.79,0.2,0.21,180889,5
3.83,9.67,-3.75,0.76,0.18,0.2,180890,5
3.85,9.69,-3.89,0.73,0.17,0.2,180891,5
3.86,9.69,-4.01,0.7,0.14,0.19,180892,5
3.86,9.7,-4.12,0.67,0.12,0.18,180893,5
3.85,9.7,-4.22,0.63,0.09,0.16,180894,5
3.82,9.69,-4.32,0.6,0.06,0.15,180895,5
3.78,9.67,-4.42,0.56,0.02,0.13,180896,5
3.73,9.66,-4.52,0.52,-0.02,0.11,180897,5
3.69,9.64,-4.6,0.48,-0.06,0.1,180898,5
3.63,9.62,-4.68,0.44,-0.11,0.08,180899,5
3.56,9.61,-4.75,0.39,-0.15,0.07,180900,5
3.5,9.59,-4.81,0.33,-0.2,0.06,180901,5
3.44,9.58,-4.86,0.26,-0.25,0.05,180902,5
3.38,9.57,-4.89,0.19,-0.29,0.04,180903,5
3.31,9.54,-4.91,0.11,-0.33,0.04,180904,5
3.25,9.51,-4.94,0.03,-0.38,0.03,180905,5
3.19,9.47,-4.94,-0.06,-0.42,0.03,180906,5
3.13,9.41,-4.92,-0.16,-0.46,0.02,180907,6
3.08,9.35,-4.9,-0.24,-0.5,0.01,180908,5
3.03,9.26,-4.88,-0.34,-0.54,0,180909,6
2.99,9.19,-4.85,-0.42,-0.57,0.01,180910,5
3,9.14,-4.79,-0.52,-0.6,0.01,180911,6
2.99,9.09,-4.74,-0.61,-0.62,0.01,180912,5
2.99,9.01,-4.66,-0.71,-0.63,0.02,180913,6
3.02,8.96,-4.57,-0.79,-0.65,0.04,180914,5
3.04,8.92,-4.46,-0.86,-0.65,0.05,180915,5
3.06,8.87,-4.36,-0.93,-0.65,0.05,180916,5
3.07,8.81,-4.26,-0.98,-0.65,0.06,180917,5
3.08,8.73,-4.13,-1.03,-0.66,0.07,180918,5
3.12,8.69,-4,-1.06,-0.66,0.08,180919,5
3.15,8.64,-3.86,-1.08,-0.66,0.07,180920,5
3.18,8.61,-3.72,-1.09,-0.66,0.07,180921,5
3.22,8.58,-3.58,-1.08,-0.67,0.07,180922,5
3.26,8.56,-3.44,-1.07,-0.67,0.06,180923,5
3.32,8.55,-3.26,-1.05,-0.67,0.05,180924,5
3.37,8.54,-3.09,-1.02,-0.67,0.04,180925,5
3.41,8.51,-2.92,-0.99,-0.67,0.03,180926,5
3.45,8.5,-2.75,-0.95,-0.67,0.01,180927,5
3.51,8.49,-2.58,-0.9,-0.67,0,180928,5
3.57,8.47,-2.42,-0.86,-0.66,-0.02,180929,5
3.62,8.46,-2.26,-0.81,-0.65,-0.04,180930,5
3.68,8.45,-2.1,-0.76,-0.64,-0.06,180931,5
3.75,8.44,-1.96,-0.72,-0.63,-0.08,180932,5
3.83,8.44,-1.82,-0.68,-0.61,-0.1,180933,5
3.9,8.43,-1.7,-0.65,-0.58,-0.11,180934,5
3.97,8.43,-1.58,-0.62,-0.56,-0.13,180935,5
4.05,8.42,-1.47,-0.6,-0.52,-0.14,180936,5
4.13,8.43,-1.39,-0.58,-0.49,-0.15,180937,5
4.21,8.43,-1.31,-0.56,-0.45,-0.15,180938,5
4.29,8.42,-1.24,-0.54,-0.41,-0.16,180939,5
4.36,8.41,-1.19,-0.53,-0.37,-0.17,180940,5
4.43,8.4,-1.14,-0.52,-0.32,-0.17,180941,5
4.51,8.39,-1.09,-0.5,-0.27,-0.18,180942,6
4.58,8.39,-1.06,-0.49,-0.23,-0.18,180943,5
4.64,8.38,-1.03,-0.47,-0.18,-0.19,180944,5
4.69,8.37,-1.01,-0.45,-0.14,-0.2,180945,5
4.74,8.36,-1.01,-0.42,-0.08,-0.21,180946,6
4.79,8.34,-1.01,-0.4,-0.04,-0.21,180947,5
4.83,8.34,-1,-0.36,0,-0.22,180948,6
4.86,8.34,-1.01,-0.33,0.04,-0.23,180949,5
4.88,8.32,-1.03,-0.29,0.07,-0.24,180950,5
4.89,8.31,-1.04,-0.25,0.1,-0.25,180951,5
4.9,8.3,-1.07,-0.22,0.13,-0.26,180952,5
4.9,8.29,-1.1,-0.18,0.16,-0.27,180953,5
4.9,8.29,-1.14,-0.14,0.19,-0.27,180954,5
4.9,8.29,-1.16,-0.1,0.22,-0.28,180955,5
4.88,8.29,-1.21,-0.06,0.24,-0.28,180956,5
4.86,8.29,-1.25,-0.02,0.27,-0.28,180957,5
4.82,8.29,-1.31,0.01,0.29,-0.29,180958,5
4.79,8.29,-1.35,0.04,0.31,-0.28,180959,5
4.75,8.3,-1.39,0.07,0.33,-0.28,180960,5
4.73,8.32,-1.42,0.1,0.36,-0.27,180961,5
4.07,8.76,-1.85,0.22,0.74,-0.06,180962,83
4.01,8.8,-1.87,0.22,0.74,-0.06,180963,5
3.95,8.82,-1.91,0.23,0.73,-0.06,180964,5
