ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
1.72,-10.82,-0.33,0,0.96,1.03,221992,5
1.65,-10.89,-0.34,0,0.96,1.05,221993,5
1.56,-10.96,-0.36,0,0.96,1.06,221994,5
1.48,-11.03,-0.38,0,0.96,1.08,221995,5
1.4,-11.1,-0.39,0,0.96,1.09,221996,5
1.31,-11.16,-0.41,0,0.96,1.1,221997,5
1.22,-11.23,-0.41,0,0.95,1.11,221998,5
1.13,-11.29,-0.42,0,0.94,1.11,221999,5
1.03,-11.34,-0.42,0,0.93,1.12,222000,5
0.93,-11.39,-0.42,0,0.91,1.13,222001,5
0.84,-11.44,-0.43,0,0.9,1.13,222002,5
0.73,-11.48,-0.42,0,0.88,1.14,222003,5
0.63,-11.51,-0.42,0,0.86,1.14,222004,5
0.54,-11.54,-0.41,0,0.84,1.15,222005,4
0.43,-11.56,-0.39,0,0.81,1.15,222006,5
0.32,-11.58,-0.37,0,0.78,1.15,222007,5
0.19,-11.6,-0.36,0,0.75,1.15,222008,6
0.07,-11.62,-0.34,0,0.72,1.14,222009,5
-0.04,-11.63,-0.32,0.01,0.68,1.14,222010,5
-0.15,-11.64,-0.29,0.01,0.65,1.13,222011,5
-0.27,-11.65,-0.27,0.02,0.62,1.12,222012,5
-0.39,-11.66,-0.25,0.02,0.58,1.11,222013,5
-0.51,-11.65,-0.22,0.03,0.54,1.09,222014,5
-0.63,-11.65,-0.18,0.03,0.51,1.07,222015,5
-0.73,-11.65,-0.15,0.04,0.47,1.05,222016,5
-0.84,-11.66,-0.13,0.04,0.43,1.03,222017,5
-0.94,-11.66,-0.12,0.04,0.4,1.01,222018,5
-1.05,-11.66,-0.09,0.05,0.36,0.98,222019,5
-1.16,-11.64,-0.06,0.05,0.32,0.95,222020,5
-1.27,-11.62,-0.01,0.05,0.29,0.91,222021,5
-1.35,-11.61,0.02,0.06,0.26,0.88,222022,4
-1.43,-11.59,0.03,0.06,0.23,0.85,222023,4
-1.54,-11.55,0.08,0.06,0.19,0.8,222024,6
-1.63,-11.52,0.12,0.07,0.16,0.76,222025,5
-1.69,-11.5,0.14,0.07,0.14,0.72,222026,4
-1.75,-11.48,0.16,0.07,0.11,0.69,222027,4
-1.84,-11.44,0.2,0.07,0.08,0.63,222028,6
-1.92,-11.4,0.25,0.06,0.04,0.58,222029,6
-1.98,-11.36,0.29,0.06,0.01,0.53,222030,5
-2.05,-11.3,0.34,0.05,-0.02,0.47,222031,6
-2.11,-11.25,0.39,0.05,-0.05,0.43,222032,5
-2.15,-11.2,0.42,0.04,-0.07,0.38,222033,5
-2.18,-11.14,0.46,0.04,-0.09,0.33,222034,5
-2.21,-11.07,0.5,0.03,-0.11,0.28,222035,5
-2.23,-11,0.55,0.03,-0.13,0.23,222036,5
-2.23,-10.93,0.58,0.02,-0.15,0.18,222037,5
-2.23,-10.85,0.63,0.01,-0.16,0.13,222038,5
-2.23,-10.78,0.66,0.01,-0.18,0.08,222039,5
-2.22,-10.7,0.69,0,-0.2,0.03,222040,5
-2.2,-10.63,0.72,-0.01,-0.22,-0.02,222041,5
-2.18,-10.55,0.74,-0.02,-0.23,-0.07,222042,5
-2.15,-10.46,0.78,-0.03,-0.25,-0.12,222043,5
-2.12,-10.37,0.8,-0.04,-0.26,-0.16,222044,5
-2.09,-10.28,0.84,-0.05,-0.28,-0.21,222045,5
-2.04,-10.18,0.85,-0.05,-0.29,-0.25,222046,5
-1.98,-10.09,0.89,-0.06,-0.31,-0.29,222047,5
-1.94,-10.01,0.91,-0.07,-0.33,-0.33,222048,5
-1.88,-9.95,0.91,-0.09,-0.34,-0.37,222049,5
-1.81,-9.89,0.91,-0.1,-0.36,-0.4,222050,5
-1.76,-9.82,0.92,-0.11,-0.37,-0.43,222051,5
-1.69,-9.73,0.94,-0.13,-0.39,-0.46,222052,5
-1.62,-9.65,0.95,-0.15,-0.4,-0.49,222053,5
-1.54,-9.56,0.95,-0.16,-0.42,-0.51,222054,5
-1.47,-9.49,0.95,-0.18,-0.43,-0.54,222055,5
-1.39,-9.41,0.95,-0.2,-0.45,-0.56,222056,5
-1.31,-9.32,0.96,-0.22,-0.46,-0.58,222057,5
-1.23,-9.23,0.97,-0.23,-0.48,-0.61,222058,5
-1.14,-9.14,0.92,-0.25,-0.49,-0.63,222059,5
-1.05,-9.06,0.9,-0.27,-0.51,-0.65,222060,5
-0.97,-8.98,0.87,-0.29,-0.52,-0.67,222061,5
-0.88,-8.9,0.85,-0.31,-0.54,-0.69,222062,5
-0.8,-8.82,0.84,-0.33,-0.55,-0.71,222063,5
-0.71,-8.73,0.82,-0.34,-0.57,-0.73,222064,5
-0.62,-8.65,0.81,-0.36,-0.59,-0.75,222065,5
-0.53,-8.56,0.8,-0.37,-0.61,-0.76,222066,5
-0.44,-8.49,0.79,-0.39,-0.63,-0.78,222067,5
-0.35,-8.41,0.76,-0.4,-0.65,-0.79,222068,5
-0.27,-8.34,0.73,-0.41,-0.67,-0.8,222069,5
-0.19,-8.27,0.68,-0.42,-0.7,-0.81,222070,5
-0.1,-8.21,0.64,-0.43,-0.72,-0.82,222071,5
-0.01,-8.16,0.6,-0.43,-0.74,-0.83,222072,5
0.07,-8.11,0.54,-0.44,-0.77,-0.84,222073,5
0.16,-8.06,0.49,-0.45,-0.79,-0.85,222074,5
0.24,-8.02,0.44,-0.46,-0.82,-0.86,222075,5
0.31,-7.98,0.38,-0.46,-0.84,-0.87,222076,5
0.38,-7.94,0.32,-0.47,-0.86,-0.88,222077,5
0.44,-7.89,0.27,-0.47,-0.88,-0.89,222078,5
0.51,-7.84,0.22,-0.48,-0.9,-0.9,222079,5
0.6,-7.79,0.18,-0.48,-0.92,-0.9,222080,5
0.68,-7.76,0.13,-0.49,-0.95,-0.9,222081,5
0.74,-7.72,0.07,-0.49,-0.97,-0.91,222082,5
0.79,-7.69,0,-0.49,-0.99,-0.91,222083,5
0.83,-7.67,-0.07,-0.49,-1.01,-0.91,222084,5
0.87,-7.65,-0.13,-0.49,-1.03,-0.91,222085,5
0.91,-7.64,-0.19,-0.49,-1.05,-0.91,222086,5
0.94,-7.64,-0.25,-0.49,-1.06,-0.9,222087,5
0.97,-7.64,-0.3,-0.49,-1.07,-0.9,222088,5
1,-7.64,-0.37,-0.48,-1.08,-0.89,222089,5
1.04,-7.67,-0.43,-0.48,-1.1,-0.88,222090,5
1.08,-7.69,-0.51,-0.48,-1.11,-0.87,222091,5
1.13,-7.7,-0.59,-0.47,-1.11,-0.86,222092,5
1.15,-7.7,-0.67,-0.47,-1.12,-0.85,222093,5
1.15,-7.73,-0.74,-0.47,-1.12,-0.84,222094,5
1.16,-7.79,-0.81,-0.46,-1.12,-0.83,222095,6
1.16,-7.83,-0.89,-0.46,-1.11,-0.81,222096,6
1.18,-7.85,-0.96,-0.45,-1.1,-0.79,222097,6
1.2,-7.86,-1.02,-0.44,-1.09,-0.77,222098,5
1.21,-7.88,-1.12,-0.43,-1.08,-0.74,222099,6
1.21,-7.92,-1.17,-0.42,-1.06,-0.72,222100,5
1.21,-7.96,-1.21,-0.41,-1.04,-0.69,222101,5
1.22,-7.99,-1.27,-0.4,-1.02,-0.66,222102,5
1.24,-8.02,-1.31,-0.38,-1,-0.63,222103,5
1.24,-8.07,-1.36,-0.37,-0.98,-0.6,222104,5
1.24,-8.12,-1.44,-0.35,-0.94,-0.57,222105,5
1.23,-8.19,-1.48,-0.33,-0.91,-0.53,222106,5
1.23,-8.26,-1.54,-0.32,-0.89,-0.5,222107,5
1.24,-8.33,-1.61,-0.3,-0.85,-0.46,222108,5
1.23,-8.4,-1.67,-0.28,-0.82,-0.42,222109,5
1.23,-8.47,-1.74,-0.26,-0.79,-0.38,222110,5
1.23,-8.54,-1.8,-0.25,-0.75,-0.34,222111,5
1.21,-8.68,-1.9,-0.22,-0.67,-0.27,222112,10
1.17,-8.84,-1.98,-0.16,-0.56,-0.19,222113,14
1.17,-8.88,-1.98,-0.14,-0.52,-0.16,222114,5
1.14,-8.94,-1.98,-0.11,-0.48,-0.14,222115,5
1.12,-9,-1.99,-0.08,-0.44,-0.11,222116,5
1.11,-9.08,-1.99,-0.04,-0.39,-0.08,222117,6
1.08,-9.17,-1.98,0,-0.34,-0.06,222118,6
1.07,-9.25,-1.99,0.03,-0.3,-0.03,222119,5
1.04,-9.33,-1.99,0.07,-0.26,-0.01,222120,5
1.01,-9.42,-2,0.1,-0.23,0.01,222121,5
0.99,-9.51,-2,0.13,-0.19,0.03,222122,5
0.96,-9.59,-2.01,0.16,-0.15,0.05,222123,5
0.94,-9.68,-2.01,0.19,-0.11,0.06,222124,5
0.9,-9.76,-1.99,0.21,-0.08,0.08,222125,5
0.87,-9.84,-1.96,0.23,-0.04,0.1,222126,5
0.84,-9.92,-1.92,0.26,0,0.11,222127,5
0.81,-9.99,-1.87,0.28,0.03,0.13,222128,5
0.77,-10.06,-1.81,0.3,0.07,0.14,222129,5
0.74,-10.13,-1.75,0.32,0.1,0.15,222130,5
0.72,-10.21,-1.7,0.35,0.14,0.16,222131,5
0.69,-10.26,-1.65,0.36,0.17,0.17,222132,4
0.66,-10.33,-1.59,0.38,0.2,0.18,222133,5
0.62,-10.4,-1.54,0.4,0.23,0.19,222134,5
0.59,-10.47,-1.46,0.42,0.27,0.2,222135,6
0.56,-10.52,-1.38,0.44,0.29,0.2,222136,5
0.54,-10.58,-1.31,0.45,0.32,0.2,222137,5
0.52,-10.63,-1.24,0.46,0.35,0.21,222138,5
0.5,-10.67,-1.16,0.47,0.38,0.21,222139,5
0.49,-10.69,-1.12,0.48,0.39,0.21,222140,4
0.47,-10.73,-1.04,0.49,0.41,0.22,222141,4
0.46,-10.75,-0.97,0.5,0.43,0.22,222142,4
0.45,-10.78,-0.91,0.5,0.45,0.22,222143,4
0.44,-10.8,-0.83,0.51,0.46,0.22,222144,4
0.43,-10.82,-0.76,0.52,0.48,0.22,222145,4
0.43,-10.84,-0.71,0.52,0.49,0.22,222146,4
0.42,-10.86,-0.63,0.53,0.5,0.22,222147,4
0.42,-10.91,-0.48,0.54,0.53,0.22,222148,11
0.41,-10.94,-0.4,0.54,0.54,0.22,222149,5
0.42,-10.96,-0.33,0.54,0.55,0.22,222150,5
0.42,-10.97,-0.27,0.55,0.56,0.21,222151,5
0.43,-10.98,-0.2,0.55,0.57,0.21,222152,5
0.44,-10.98,-0.14,0.54,0.57,0.21,222153,5
0.45,-10.98,-0.09,0.54,0.58,0.21,222154,4
0.46,-10.98,-0.03,0.54,0.58,0.21,222155,5
0.46,-10.97,0.02,0.54,0.58,0.21,222156,4
0.48,-10.96,0.08,0.53,0.59,0.2,222157,5
0.5,-10.94,0.13,0.53,0.59,0.2,222158,6
0.52,-10.92,0.18,0.52,0.59,0.2,222159,5
0.55,-10.9,0.23,0.51,0.58,0.2,222160,6
0.57,-10.87,0.28,0.5,0.58,0.2,222161,5
0.59,-10.85,0.31,0.5,0.58,0.2,222162,5
0.62,-10.82,0.34,0.49,0.58,0.2,222163,5
0.64,-10.78,0.38,0.48,0.57,0.2,222164,5
0.66,-10.76,0.39,0.47,0.57,0.2,222165,4
0.7,-10.72,0.43,0.45,0.56,0.2,222166,7
0.73,-10.69,0.45,0.44,0.56,0.2,222167,4
0.75,-10.66,0.47,0.43,0.55,0.2,222168,5
0.79,-10.6,0.49,0.41,0.54,0.2,222169,6
0.82,-10.55,0.5,0.4,0.53,0.2,222170,5
0.85,-10.5,0.51,0.38,0.52,0.2,222171,5
0.88,-10.44,0.53,0.37,0.5,0.2,222172,5
0.91,-10.38,0.54,0.36,0.49,0.2,222173,5
0.94,-10.32,0.54,0.34,0.48,0.2,222174,5
0.96,-10.26,0.54,0.33,0.46,0.2,222175,5
1,-10.2,0.54,0.31,0.44,0.19,222176,5
1.02,-10.14,0.52,0.3,0.43,0.19,222177,5
1.05,-10.08,0.49,0.28,0.41,0.19,222178,5
1.08,-10.02,0.48,0.27,0.39,0.19,222179,5
1.1,-9.95,0.47,0.25,0.37,0.19,222180,5
1.12,-9.88,0.45,0.24,0.34,0.19,222181,5
1.14,-9.8,0.45,0.22,0.32,0.18,222182,5
1.15,-9.72,0.44,0.21,0.3,0.18,222183,5
1.16,-9.64,0.44,0.2,0.27,0.18,222184,5
1.17,-9.56,0.44,0.19,0.25,0.18,222185,5
1.17,-9.49,0.44,0.18,0.22,0.18,222186,5
1.18,-9.41,0.43,0.18,0.2,0.18,222187,5
1.18,-9.34,0.42,0.18,0.17,0.18,222188,5
1.19,-9.28,0.4,0.18,0.14,0.19,222189,5
1.19,-9.22,0.38,0.18,0.11,0.19,222190,5
1.18,-9.16,0.36,0.18,0.08,0.19,222191,5
1.17,-9.11,0.33,0.18,0.05,0.19,222192,5
1.16,-9.06,0.29,0.18,0.02,0.2,222193,5
1.14,-9,0.25,0.19,-0.01,0.2,222194,6
1.12,-8.96,0.22,0.19,-0.04,0.21,222195,5
1.09,-8.92,0.21,0.19,-0.07,0.21,222196,5
1.07,-8.89,0.19,0.19,-0.1,0.22,222197,5
1.04,-8.86,0.17,0.2,-0.13,0.22,222198,5
1.02,-8.84,0.15,0.2,-0.15,0.22,222199,5
0.98,-8.82,0.13,0.2,-0.18,0.23,222200,5
0.95,-8.8,0.11,0.2,-0.2,0.23,222201,5
0.91,-8.79,0.08,0.21,-0.22,0.24,222202,5
0.86,-8.78,0.06,0.21,-0.24,0.24,222203,5
0.82,-8.78,0.06,0.21,-0.26,0.24,222204,5
0.77,-8.78,0.04,0.21,-0.28,0.24,222205,5
0.73,-8.77,0.03,0.21,-0.29,0.25,222206,4
0.68,-8.77,0.03,0.22,-0.31,0.25,222207,5
0.63,-8.77,0,0.22,-0.32,0.25,222208,5
0.6,-8.78,-0.02,0.22,-0.33,0.25,222209,4
0.55,-8.8,-0.04,0.22,-0.34,0.24,222210,5
0.5,-8.83,-0.06,0.23,-0.35,0.24,222211,5
0.45,-8.87,-0.08,0.23,-0.36,0.23,222212,6
0.4,-8.9,-0.1,0.23,-0.37,0.23,222213,5
0.36,-8.92,-0.13,0.22,-0.38,0.23,222214,5
0.31,-8.94,-0.15,0.22,-0.39,0.22,222215,5
0.24,-8.97,-0.17,0.22,-0.4,0.22,222216,5
0.18,-9,-0.17,0.21,-0.4,0.22,222217,5
0.1,-9.03,-0.18,0.21,-0.4,0.21,222218,6
0.04,-9.06,-0.18,0.21,-0.41,0.21,222219,5
-0.01,-9.09,-0.18,0.2,-0.41,0.21,222220,5
-0.06,-9.12,-0.17,0.2,-0.41,0.2,222221,5
-0.11,-9.15,-0.17,0.2,-0.41,0.2,222222,5
-0.15,-9.17,-0.14,0.2,-0.41,0.2,222223,5
-0.2,-9.19,-0.12,0.2,-0.41,0.19,222224,5
-0.25,-9.22,-0.1,0.2,-0.42,0.19,222225,5
-0.31,-9.26,-0.08,0.2,-0.42,0.18,222226,5
-0.35,-9.3,-0.05,0.2,-0.42,0.18,222227,5
-0.39,-9.34,-0.02,0.2,-0.42,0.17,222228,5
-0.43,-9.39,0,0.2,-0.42,0.17,222229,5
-0.47,-9.41,0.03,0.2,-0.42,0.16,222230,5
-0.5,-9.44,0.06,0.21,-0.42,0.15,222231,4
-0.54,-9.49,0.11,0.21,-0.42,0.15,222232,5
-0.58,-9.54,0.16,0.21,-0.42,0.14,222233,5
-0.6,-9.59,0.21,0.21,-0.42,0.13,222234,5
-0.62,-9.64,0.26,0.22,-0.41,0.12,222235,5
-0.65,-9.69,0.3,0.22,-0.41,0.11,222236,5
-0.68,-9.76,0.37,0.22,-0.41,0.1,222237,6
-0.69,-9.83,0.42,0.22,-0.41,0.09,222238,5
-0.71,-9.88,0.47,0.22,-0.41,0.08,222239,4
-0.72,-9.93,0.52,0.22,-0.41,0.06,222240,5
-0.74,-9.99,0.59,0.22,-0.4,0.05,222241,5
-0.75,-10.06,0.65,0.22,-0.4,0.03,222242,5
-0.76,-10.12,0.7,0.22,-0.4,0.01,222243,5
-0.76,-10.17,0.75,0.22,-0.39,-0.01,222244,4
-0.76,-10.23,0.82,0.22,-0.39,-0.03,222245,5
-0.75,-10.28,0.89,0.21,-0.38,-0.05,222246,5
-0.75,-10.34,0.97,0.21,-0.38,-0.07,222247,5
-0.74,-10.4,1.04,0.2,-0.37,-0.1,222248,5
-0.72,-10.45,1.12,0.19,-0.36,-0.12,222249,5
-0.7,-10.51,1.19,0.18,-0.35,-0.15,222250,6
-0.68,-10.55,1.25,0.17,-0.34,-0.17,222251,5
-0.66,-10.59,1.32,0.16,-0.33,-0.19,222252,5
-0.64,-10.63,1.38,0.15,-0.32,-0.21,222253,5
-0.61,-10.66,1.46,0.14,-0.31,-0.23,222254,5
-0.58,-10.69,1.53,0.12,-0.3,-0.25,222255,5
-0.55,-10.71,1.59,0.11,-0.29,-0.27,222256,5
-0.51,-10.74,1.65,0.09,-0.28,-0.29,222257,5
-0.47,-10.76,1.71,0.07,-0.26,-0.3,222258,5
-0.43,-10.79,1.78,0.05,-0.25,-0.32,222259,6
-0.39,-10.81,1.82,0.03,-0.23,-0.33,222260,5
-0.35,-10.83,1.87,0.01,-0.21,-0.34,222261,5
-0.3,-10.84,1.92,-0.01,-0.2,-0.36,222262,5
-0.25,-10.85,1.95,-0.04,-0.18,-0.37,222263,5
-0.2,-10.85,1.99,-0.06,-0.16,-0.38,222264,5
-0.16,-10.85,2.03,-0.09,-0.14,-0.39,222265,5
-0.11,-10.84,2.06,-0.11,-0.12,-0.4,222266,5
-0.06,-10.83,2.09,-0.14,-0.1,-0.41,222267,5
0,-10.81,2.11,-0.16,-0.08,-0.42,222268,5
0.04,-10.81,2.1,-0.2,-0.06,-0.42,222269,5
0.1,-10.82,2.1,-0.23,-0.04,-0.43,222270,5
0.14,-10.81,2.2,-0.27,-0.01,-0.43,222271,5
0.21,-10.77,2.11,-0.3,0.01,-0.43,222272,5
0.22,-10.72,2.15,-0.32,0.03,-0.43,222273,4
0.27,-10.71,2.16,-0.35,0.04,-0.43,222274,4
0.3,-10.67,2.16,-0.38,0.06,-0.43,222275,4
0.34,-10.61,2.2,-0.4,0.09,-0.43,222276,5
0.41,-10.53,2.18,-0.44,0.12,-0.42,222277,6
0.44,-10.47,2.14,-0.47,0.14,-0.42,222278,5
0.51,-10.43,2.12,-0.5,0.16,-0.42,222279,5
0.55,-10.41,2.09,-0.53,0.18,-0.4,222280,5
0.58,-10.39,2.07,-0.56,0.2,-0.39,222281,4
0.65,-10.35,2.04,-0.59,0.22,-0.37,222282,5
0.69,-10.3,2.02,-0.62,0.23,-0.35,222283,5
0.7,-10.25,1.99,-0.65,0.24,-0.33,222284,5
