ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
-1.89,-10.78,1.51,0,0.11,-0.65,120108,5
-1.83,-10.77,1.57,0,0.17,-0.58,120109,5
-1.76,-10.76,1.6,0,0.23,-0.52,120110,5
-1.69,-10.74,1.62,0,0.28,-0.46,120111,5
-1.66,-10.71,1.62,0,0.33,-0.41,120112,4
-1.63,-10.68,1.66,0,0.38,-0.35,120113,4
-1.6,-10.67,1.68,0,0.45,-0.29,120114,5
-1.56,-10.65,1.71,-0.01,0.52,-0.22,120115,5
-1.53,-10.61,1.73,-0.01,0.57,-0.17,120116,4
-1.52,-10.57,1.75,-0.01,0.63,-0.11,120117,4
-1.51,-10.52,1.77,-0.01,0.68,-0.05,120118,4
-1.53,-10.32,1.82,-0.04,1.03,0.27,120119,23
-1.56,-10.27,1.8,-0.05,1.11,0.34,120120,5
-1.59,-10.23,1.8,-0.06,1.19,0.4,120121,5
-1.63,-10.16,1.81,-0.07,1.27,0.47,120122,5
-1.69,-10.09,1.79,-0.08,1.37,0.55,120123,6
-1.73,-10.03,1.77,-0.09,1.45,0.61,120124,5
-1.79,-9.96,1.76,-0.11,1.53,0.67,120125,5
-1.85,-9.89,1.74,-0.12,1.61,0.73,120126,5
-1.92,-9.81,1.71,-0.13,1.7,0.79,120127,6
-1.99,-9.74,1.66,-0.15,1.78,0.84,120128,5
-2.06,-9.67,1.61,-0.16,1.86,0.88,120129,5
-2.12,-9.58,1.56,-0.18,1.94,0.93,120130,5
-2.19,-9.49,1.51,-0.19,2.01,0.97,120131,5
-2.26,-9.39,1.45,-0.2,2.09,1.01,120132,5
-2.33,-9.3,1.39,-0.22,2.16,1.05,120133,5
-2.37,-9.22,1.31,-0.24,2.21,1.08,120134,4
-2.41,-9.12,1.24,-0.25,2.25,1.11,120135,4
-2.5,-8.94,1.19,-0.27,2.32,1.16,120136,6
-2.57,-8.79,1.14,-0.29,2.38,1.19,120137,5
-2.63,-8.65,1.08,-0.3,2.43,1.23,120138,5
-2.68,-8.5,0.96,-0.32,2.49,1.26,120139,6
-2.71,-8.39,0.85,-0.33,2.53,1.29,120140,5
-2.74,-8.28,0.72,-0.35,2.57,1.31,120141,5
-2.77,-8.16,0.64,-0.36,2.59,1.34,120142,5
-2.79,-8.03,0.56,-0.37,2.61,1.35,120143,5
-2.83,-7.9,0.49,-0.37,2.63,1.37,120144,5
-2.84,-7.79,0.36,-0.38,2.64,1.37,120145,5
-2.87,-7.66,0.23,-0.38,2.64,1.38,120146,5
-2.89,-7.54,0.08,-0.39,2.64,1.38,120147,5
-2.92,-7.4,-0.04,-0.39,2.63,1.38,120148,5
-2.94,-7.26,-0.16,-0.39,2.61,1.37,120149,5
-2.97,-7.11,-0.28,-0.39,2.59,1.36,120150,5
-3.01,-6.95,-0.41,-0.38,2.56,1.35,120151,5
-3.03,-6.81,-0.54,-0.38,2.52,1.34,120152,5
-3.03,-6.68,-0.69,-0.38,2.49,1.33,120153,5
-3.05,-6.56,-0.81,-0.37,2.44,1.31,120154,5
-3.06,-6.42,-0.93,-0.37,2.38,1.29,120155,5
-3.05,-6.28,-1.04,-0.36,2.32,1.27,120156,5
-3.06,-6.17,-1.15,-0.35,2.25,1.25,120157,5
-3.04,-6.07,-1.29,-0.34,2.17,1.22,120158,5
-3,-6,-1.41,-0.33,2.09,1.2,120159,5
-2.96,-5.94,-1.54,-0.32,1.99,1.16,120160,5
-2.92,-5.88,-1.64,-0.3,1.89,1.12,120161,5
-2.9,-5.8,-1.72,-0.28,1.78,1.08,120162,5
-2.89,-5.76,-1.81,-0.26,1.66,1.03,120163,5
-2.86,-5.72,-1.92,-0.24,1.54,0.98,120164,5
