ACX;ACY;ACZ;RTX;RTY;RTZ;muestra;muestreo
1.39;-5.04;9.83;2.73;0.97;-0.06;29550;5
1.3;-5.06;9.77;2.73;0.93;-0.15;29551;4
1.21;-5.07;9.74;2.74;0.87;-0.27;29552;5
1.15;-5.04;9.79;2.73;0.81;-0.38;29553;5
1.12;-4.98;9.89;2.73;0.76;-0.5;29554;5
1.1;-4.88;9.99;2.71;0.73;-0.62;29555;5
1.09;-4.76;10.1;2.68;0.72;-0.73;29556;5
1.08;-4.66;10.2;2.64;0.72;-0.84;29557;5
1.07;-4.58;10.27;2.6;0.73;-0.93;29558;4
1.08;-4.52;10.33;2.56;0.74;-1.01;29559;4
1.09;-4.45;10.37;2.5;0.75;-1.11;29560;5
1.11;-4.41;10.39;2.44;0.75;-1.18;29561;4
1.13;-4.36;10.4;2.38;0.76;-1.25;29562;4
1.17;-4.3;10.42;2.31;0.77;-1.32;29563;5
1.17;-4.19;10.44;2.21;0.78;-1.41;29564;6
1.13;-4.1;10.46;2.14;0.78;-1.46;29565;4
1.06;-3.99;10.47;2.08;0.79;-1.51;29566;4
1;-3.9;10.49;2.03;0.79;-1.54;29567;4
0.87;-3.73;10.5;1.95;0.77;-1.59;29568;4
0.73;-3.55;10.51;1.87;0.75;-1.63;29569;5
0.62;-3.4;10.51;1.82;0.71;-1.66;29570;4
0.5;-3.23;10.51;1.76;0.65;-1.69;29571;5
0.4;-3.11;10.52;1.72;0.6;-1.71;29572;4
0.29;-2.99;10.56;1.68;0.54;-1.74;29573;5
0.19;-2.9;10.62;1.65;0.47;-1.76;29574;5
0.13;-2.85;10.66;1.64;0.44;-1.77;29575;4
0.07;-2.78;10.72;1.63;0.38;-1.78;29576;5
0.03;-2.72;10.79;1.63;0.33;-1.8;29577;5
0.01;-2.69;10.86;1.64;0.27;-1.8;29578;6
0;-2.67;10.89;1.64;0.23;-1.8;29579;5
0;-2.68;10.9;1.65;0.19;-1.79;29580;5
-0.03;-2.7;10.89;1.66;0.15;-1.78;29581;5
-0.07;-2.71;10.87;1.66;0.09;-1.76;29582;5
-0.11;-2.71;10.86;1.65;0.03;-1.73;29583;5
-0.14;-2.7;10.84;1.64;-0.04;-1.7;29584;5
-0.15;-2.69;10.84;1.62;-0.13;-1.66;29585;5
-0.12;-2.67;10.83;1.6;-0.22;-1.62;29586;5
-0.09;-2.63;10.81;1.57;-0.33;-1.57;29587;5
-0.05;-2.59;10.79;1.53;-0.45;-1.52;29588;5
-0.02;-2.53;10.75;1.49;-0.61;-1.47;29589;5
0.01;-2.47;10.7;1.44;-0.79;-1.41;29590;5
0.05;-2.41;10.66;1.4;-1;-1.36;29591;5
0.09;-2.36;10.63;1.35;-1.23;-1.3;29592;5
0.15;-2.29;10.62;1.31;-1.46;-1.24;29593;5
0.2;-2.21;10.63;1.27;-1.68;-1.19;29594;5
0.26;-2.13;10.64;1.23;-1.89;-1.13;29595;5
0.33;-2.03;10.64;1.19;-2.08;-1.07;29596;5
0.41;-1.9;10.72;1.15;-2.22;-1.01;29597;5
0.52;-1.74;10.76;1.13;-2.34;-0.95;29598;5
0.66;-1.58;10.76;1.1;-2.42;-0.88;29599;5
0.81;-1.43;10.72;1.08;-2.47;-0.82;29600;5
0.96;-1.29;10.63;1.05;-2.51;-0.75;29601;5
1.09;-1.15;10.49;1.02;-2.56;-0.69;29602;5
1.19;-1.05;10.36;1;-2.61;-0.63;29603;4
1.3;-0.94;10.21;0.97;-2.71;-0.56;29604;5
1.47;-0.81;10.12;0.92;-2.82;-0.48;29605;5
1.68;-0.67;10.09;0.87;-2.92;-0.41;29606;5
1.89;-0.55;10.08;0.82;-2.98;-0.36;29607;4
2.1;-0.42;10.09;0.77;-3.01;-0.3;29608;4
2.35;-0.28;10.1;0.69;-3.01;-0.25;29609;5
2.52;-0.17;10.09;0.63;-2.97;-0.21;29610;4
2.69;-0.09;10.09;0.56;-2.91;-0.17;29611;4
2.83;-0.01;10.07;0.48;-2.83;-0.15;29612;4
2.95;0.05;10.02;0.4;-2.72;-0.13;29613;4
3.05;0.08;9.94;0.31;-2.61;-0.12;29614;4
3.2;-0.12;9.44;-0.14;-2.14;-0.11;29615;20
2.93;-0.3;9.8;-1.17;-1.71;0.32;29616;42
2.87;-0.28;9.88;-1.29;-1.55;0.42;29617;5
2.8;-0.3;9.91;-1.4;-1.39;0.53;29618;5
2.74;-0.34;9.91;-1.48;-1.26;0.63;29619;4
2.67;-0.45;9.87;-1.59;-1.08;0.8;29620;6
2.65;-0.53;9.81;-1.65;-0.97;0.92;29621;4
2.66;-0.64;9.71;-1.73;-0.85;1.09;29622;5
2.71;-0.74;9.59;-1.79;-0.75;1.26;29623;5
2.8;-0.83;9.46;-1.85;-0.66;1.44;29624;5
