ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
-0.07,0.39,10.46,0.04,-0.32,-0.15,218973,22
-0.06,0.38,10.44,0.05,-0.32,-0.15,218974,5
-0.05,0.37,10.35,0.1,-0.28,-0.13,218975,18
-0.03,0.34,10.18,0.18,-0.17,-0.08,218976,41
-0.03,0.34,10.17,0.19,-0.16,-0.07,218977,5
-0.02,0.34,10.16,0.2,-0.14,-0.07,218978,5
-0.02,0.34,10.15,0.2,-0.12,-0.06,218979,5
-0.02,0.34,10.15,0.21,-0.11,-0.06,218980,5
-0.02,0.34,10.14,0.21,-0.09,-0.05,218981,5
-0.02,0.35,10.13,0.22,-0.08,-0.04,218982,5
-0.02,0.35,10.13,0.22,-0.06,-0.04,218983,5
-0.02,0.35,10.12,0.22,-0.05,-0.03,218984,5
-0.01,0.35,10.11,0.23,-0.03,-0.03,218985,5
-0.01,0.36,10.11,0.23,-0.01,-0.02,218986,5
-0.01,0.36,10.11,0.23,0,-0.02,218987,5
-0.02,0.37,10.11,0.23,0.02,-0.01,218988,5
-0.01,0.37,10.12,0.23,0.03,-0.01,218989,5
-0.02,0.37,10.12,0.23,0.05,0,218990,5
-0.02,0.38,10.13,0.23,0.07,0,218991,5
-0.03,0.39,10.14,0.22,0.08,0.01,218992,5
-0.03,0.4,10.14,0.22,0.1,0.01,218993,5
-0.03,0.41,10.14,0.22,0.11,0.01,218994,5
-0.05,0.49,10.23,0.16,0.23,0.03,218995,44
-0.06,0.5,10.23,0.15,0.24,0.03,218996,5
-0.06,0.51,10.24,0.14,0.25,0.03,218997,5
-0.07,0.51,10.25,0.13,0.26,0.03,218998,5
-0.07,0.52,10.26,0.12,0.27,0.03,218999,5
-0.08,0.52,10.27,0.11,0.27,0.02,219000,5
-0.08,0.53,10.28,0.1,0.28,0.02,219001,5
-0.09,0.54,10.28,0.09,0.28,0.02,219002,5
-0.09,0.55,10.3,0.09,0.29,0.02,219003,5
-0.11,0.55,10.31,0.08,0.29,0.01,219004,5
-0.11,0.55,10.32,0.07,0.29,0.01,219005,5
-0.12,0.56,10.33,0.06,0.29,0.01,219006,5
-0.12,0.56,10.34,0.05,0.29,0,219007,5
-0.16,0.57,10.37,0.01,0.28,-0.02,219008,23
-0.18,0.57,10.41,-0.02,0.26,-0.04,219009,21
-0.19,0.57,10.42,-0.03,0.25,-0.05,219010,5
-0.2,0.58,10.43,-0.03,0.24,-0.05,219011,5
-0.2,0.57,10.43,-0.04,0.23,-0.06,219012,5
-0.21,0.57,10.44,-0.04,0.22,-0.06,219013,5
-0.21,0.57,10.45,-0.05,0.21,-0.07,219014,5
-0.21,0.57,10.46,-0.05,0.2,-0.07,219015,5
-0.21,0.56,10.46,-0.05,0.19,-0.08,219016,5
-0.22,0.56,10.46,-0.06,0.18,-0.09,219017,5
-0.22,0.56,10.47,-0.06,0.17,-0.09,219018,5
-0.22,0.55,10.48,-0.06,0.16,-0.1,219019,5
-0.22,0.54,10.49,-0.06,0.15,-0.1,219020,5
-0.22,0.54,10.5,-0.07,0.14,-0.11,219021,5
-0.22,0.54,10.51,-0.07,0.13,-0.11,219022,5
-0.22,0.54,10.52,-0.07,0.12,-0.12,219023,5
-0.22,0.53,10.52,-0.07,0.11,-0.12,219024,5
-0.22,0.53,10.53,-0.07,0.1,-0.13,219025,5
-0.22,0.52,10.54,-0.07,0.09,-0.13,219026,5
-0.22,0.52,10.54,-0.07,0.08,-0.14,219027,7
-0.21,0.51,10.55,-0.07,0.07,-0.14,219028,5
-0.21,0.51,10.56,-0.07,0.06,-0.15,219029,5
-0.2,0.51,10.56,-0.07,0.05,-0.15,219030,5
-0.2,0.5,10.57,-0.06,0.04,-0.15,219031,5
-0.2,0.5,10.58,-0.06,0.04,-0.16,219032,6
-0.2,0.5,10.59,-0.06,0.03,-0.16,219033,5
-0.19,0.5,10.6,-0.06,0.03,-0.17,219034,5
-0.18,0.5,10.6,-0.06,0.02,-0.17,219035,5
-0.17,0.5,10.61,-0.06,0.02,-0.17,219036,7
-0.17,0.5,10.6,-0.05,0.01,-0.18,219037,6
-0.17,0.49,10.61,-0.05,0.01,-0.18,219038,5
-0.16,0.49,10.61,-0.05,0.01,-0.18,219039,5
-0.16,0.5,10.6,-0.05,0.01,-0.18,219040,5
-0.16,0.49,10.6,-0.05,0.01,-0.19,219041,5
-0.16,0.5,10.59,-0.04,0.01,-0.19,219042,5
-0.15,0.5,10.58,-0.04,0.01,-0.19,219043,5
-0.14,0.49,10.57,-0.04,0,-0.19,219044,5
-0.14,0.49,10.56,-0.04,0,-0.19,219045,5
-0.15,0.49,10.55,-0.04,0,-0.19,219046,5
-0.14,0.49,10.54,-0.03,0,-0.19,219047,5
-0.14,0.48,10.53,-0.03,0,-0.19,219048,5
-0.15,0.48,10.52,-0.03,0,-0.19,219049,5
-0.15,0.48,10.5,-0.03,-0.01,-0.19,219050,5
-0.16,0.48,10.49,-0.03,-0.01,-0.19,219051,5
-0.16,0.48,10.47,-0.03,-0.01,-0.19,219052,5
-0.15,0.47,10.45,-0.03,-0.02,-0.19,219053,5
-0.16,0.47,10.42,-0.03,-0.02,-0.19,219054,5
-0.16,0.47,10.4,-0.03,-0.03,-0.19,219055,5
-0.16,0.47,10.38,-0.03,-0.04,-0.19,219056,5
-0.17,0.47,10.36,-0.03,-0.05,-0.19,219057,5
-0.17,0.47,10.34,-0.03,-0.06,-0.19,219058,5
-0.17,0.46,10.31,-0.02,-0.07,-0.18,219059,5
-0.18,0.46,10.29,-0.02,-0.08,-0.18,219060,5
-0.18,0.46,10.26,-0.02,-0.09,-0.18,219061,5
-0.19,0.46,10.24,-0.02,-0.11,-0.18,219062,5
-0.19,0.46,10.22,-0.02,-0.12,-0.18,219063,5
-0.18,0.45,10.19,-0.02,-0.14,-0.17,219064,5
-0.2,0.45,10.16,-0.02,-0.16,-0.17,219065,5
-0.2,0.45,10.15,-0.02,-0.17,-0.17,219066,5
-0.2,0.45,10.13,-0.02,-0.2,-0.16,219067,6
-0.2,0.45,10.11,-0.02,-0.22,-0.16,219068,5
-0.2,0.45,10.1,-0.02,-0.24,-0.16,219069,5
-0.2,0.44,10.08,-0.02,-0.26,-0.15,219070,5
-0.2,0.44,10.07,-0.02,-0.28,-0.15,219071,5
-0.2,0.44,10.06,-0.02,-0.3,-0.15,219072,5
-0.2,0.44,10.06,-0.02,-0.32,-0.14,219073,5
-0.2,0.43,10.06,-0.02,-0.34,-0.14,219074,5
-0.2,0.42,10.06,-0.02,-0.36,-0.13,219075,5
-0.2,0.42,10.06,-0.01,-0.38,-0.13,219076,5
-0.2,0.43,10.07,-0.01,-0.4,-0.12,219077,5
-0.2,0.43,10.07,-0.01,-0.41,-0.12,219078,5
-0.19,0.43,10.07,-0.01,-0.43,-0.12,219079,5
-0.18,0.42,10.09,-0.01,-0.44,-0.11,219080,5
-0.18,0.42,10.1,-0.01,-0.46,-0.11,219081,5
-0.17,0.42,10.11,0,-0.47,-0.1,219082,5
-0.16,0.42,10.13,0,-0.48,-0.1,219083,5
-0.16,0.42,10.15,0,-0.49,-0.09,219084,5
-0.15,0.41,10.17,0.01,-0.49,-0.09,219085,5
-0.14,0.42,10.19,0.01,-0.49,-0.08,219086,5
-0.13,0.42,10.22,0.01,-0.49,-0.08,219087,5
-0.12,0.42,10.24,0.02,-0.49,-0.08,219088,5
-0.11,0.42,10.27,0.02,-0.49,-0.07,219089,5
-0.09,0.42,10.3,0.02,-0.48,-0.07,219090,5
-0.08,0.42,10.33,0.03,-0.47,-0.06,219091,5
-0.07,0.42,10.37,0.03,-0.46,-0.06,219092,5
-0.06,0.41,10.4,0.04,-0.44,-0.05,219093,5
-0.05,0.42,10.42,0.04,-0.42,-0.05,219094,5
-0.04,0.42,10.45,0.05,-0.4,-0.05,219095,5
-0.02,0.42,10.48,0.05,-0.38,-0.04,219096,5
-0.01,0.42,10.5,0.05,-0.35,-0.04,219097,5
0,0.43,10.54,0.06,-0.33,-0.04,219098,5
0.01,0.43,10.56,0.06,-0.3,-0.03,219099,5
0.02,0.43,10.58,0.07,-0.27,-0.03,219100,5
0.03,0.43,10.6,0.07,-0.23,-0.03,219101,5
0.04,0.43,10.63,0.08,-0.2,-0.03,219102,5
0.05,0.43,10.65,0.08,-0.16,-0.03,219103,5
0.07,0.47,10.74,0.12,0.37,-0.02,219104,65
0.07,0.47,10.73,0.12,0.4,-0.02,219105,4
0.07,0.47,10.73,0.13,0.43,-0.03,219106,4
0.06,0.48,10.72,0.13,0.46,-0.03,219107,5
0.05,0.49,10.7,0.13,0.5,-0.03,219108,5
0.05,0.5,10.69,0.13,0.53,-0.03,219109,5
0.04,0.5,10.67,0.12,0.56,-0.03,219110,5
0.03,0.51,10.65,0.12,0.58,-0.04,219111,5
0.02,0.51,10.63,0.12,0.61,-0.04,219112,5
0.01,0.51,10.61,0.12,0.63,-0.04,219113,5
0,0.52,10.59,0.12,0.64,-0.05,219114,5
-0.01,0.52,10.57,0.11,0.66,-0.05,219115,5
-0.03,0.53,10.54,0.11,0.67,-0.06,219116,5
-0.05,0.53,10.52,0.1,0.68,-0.06,219117,5
-0.06,0.54,10.5,0.1,0.69,-0.06,219118,5
-0.08,0.54,10.47,0.1,0.69,-0.07,219119,5
-0.1,0.54,10.45,0.09,0.69,-0.07,219120,6
-0.12,0.54,10.43,0.08,0.69,-0.08,219121,5
-0.13,0.55,10.41,0.08,0.68,-0.08,219122,5
-0.15,0.55,10.39,0.07,0.67,-0.09,219123,5
-0.16,0.55,10.36,0.07,0.66,-0.09,219124,5
-0.17,0.55,10.34,0.06,0.65,-0.1,219125,5
-0.19,0.55,10.32,0.05,0.63,-0.1,219126,5
-0.21,0.56,10.31,0.04,0.61,-0.11,219127,5
-0.23,0.56,10.29,0.04,0.58,-0.11,219128,5
-0.25,0.57,10.28,0.03,0.56,-0.12,219129,5
-0.27,0.57,10.28,0.02,0.53,-0.12,219130,5
-0.28,0.57,10.27,0.02,0.5,-0.13,219131,5
-0.3,0.56,10.26,0.01,0.46,-0.13,219132,5
-0.32,0.57,10.26,0,0.43,-0.14,219133,5
-0.33,0.57,10.25,-0.01,0.39,-0.14,219134,5
-0.34,0.57,10.25,-0.01,0.35,-0.15,219135,5
-0.36,0.57,10.25,-0.02,0.31,-0.15,219136,5
-0.36,0.57,10.26,-0.03,0.27,-0.15,219137,5
-0.37,0.56,10.26,-0.03,0.22,-0.16,219138,5
-0.38,0.56,10.26,-0.04,0.18,-0.16,219139,5
-0.39,0.55,10.26,-0.05,0.14,-0.16,219140,5
-0.4,0.54,10.27,-0.05,0.09,-0.17,219141,5
-0.4,0.54,10.28,-0.06,0.04,-0.17,219142,5
-0.4,0.54,10.29,-0.06,0,-0.17,219143,5
-0.4,0.54,10.3,-0.07,-0.05,-0.18,219144,5
-0.41,0.54,10.32,-0.07,-0.09,-0.18,219145,5
-0.4,0.54,10.33,-0.08,-0.14,-0.18,219146,5
-0.4,0.54,10.34,-0.08,-0.18,-0.18,219147,5
-0.4,0.54,10.36,-0.09,-0.23,-0.18,219148,5
-0.4,0.53,10.39,-0.09,-0.28,-0.19,219149,6
-0.39,0.53,10.4,-0.1,-0.32,-0.19,219150,5
-0.38,0.53,10.42,-0.1,-0.36,-0.19,219151,5
-0.38,0.53,10.45,-0.1,-0.4,-0.19,219152,5
