ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.34,0.48,10.94,0.93,1.41,0.05,82671,5
0.3,0.5,10.88,0.89,1.42,0.06,82672,5
0.25,0.53,10.81,0.84,1.43,0.06,82673,5
0.2,0.55,10.75,0.79,1.43,0.07,82674,5
0.17,0.56,10.69,0.75,1.42,0.07,82675,5
0.11,0.57,10.62,0.69,1.41,0.07,82676,5
0.07,0.58,10.57,0.64,1.39,0.07,82677,5
0.01,0.58,10.48,0.56,1.36,0.08,82678,7
-0.02,0.59,10.43,0.51,1.33,0.08,82679,4
-0.07,0.6,10.37,0.46,1.29,0.08,82680,5
-0.11,0.6,10.31,0.4,1.25,0.08,82681,5
-0.14,0.6,10.26,0.34,1.2,0.08,82682,5
-0.17,0.59,10.21,0.29,1.15,0.07,82683,5
-0.2,0.58,10.18,0.23,1.09,0.07,82684,5
-0.23,0.57,10.14,0.18,1.03,0.07,82685,5
-0.24,0.55,10.1,0.13,0.97,0.07,82686,5
-0.26,0.54,10.06,0.08,0.9,0.07,82687,5
-0.27,0.52,10.02,0.03,0.83,0.06,82688,5
-0.28,0.51,9.98,-0.01,0.76,0.06,82689,5
-0.28,0.49,9.95,-0.05,0.69,0.05,82690,5
-0.28,0.47,9.93,-0.09,0.62,0.05,82691,5
-0.28,0.44,9.9,-0.13,0.53,0.04,82692,6
-0.27,0.42,9.88,-0.16,0.46,0.04,82693,5
-0.26,0.4,9.87,-0.18,0.38,0.03,82694,5
-0.25,0.38,9.85,-0.2,0.31,0.03,82695,5
-0.24,0.36,9.83,-0.22,0.24,0.02,82696,5
-0.22,0.34,9.83,-0.23,0.16,0.02,82697,5
-0.2,0.32,9.82,-0.24,0.09,0.01,82698,5
-0.18,0.29,9.82,-0.24,0.03,0,82699,5
-0.15,0.27,9.81,-0.24,-0.04,0,82700,5
-0.13,0.25,9.81,-0.24,-0.11,-0.01,82701,5
-0.1,0.23,9.82,-0.23,-0.17,-0.02,82702,5
-0.08,0.21,9.83,-0.22,-0.23,-0.02,82703,5
-0.05,0.19,9.83,-0.21,-0.28,-0.03,82704,5
-0.02,0.17,9.84,-0.19,-0.33,-0.04,82705,5
0.01,0.16,9.87,-0.16,-0.39,-0.04,82706,6
0.05,0.15,9.89,-0.14,-0.43,-0.05,82707,5
0.08,0.13,9.91,-0.11,-0.47,-0.06,82708,5
0.11,0.12,9.94,-0.08,-0.5,-0.07,82709,5
0.15,0.1,9.96,-0.04,-0.54,-0.08,82710,7
0.18,0.09,9.99,0,-0.57,-0.09,82711,6
0.21,0.08,10.02,0.04,-0.59,-0.09,82712,6
0.23,0.07,10.05,0.07,-0.6,-0.1,82713,5
0.26,0.06,10.07,0.11,-0.61,-0.11,82714,5
0.28,0.06,10.1,0.15,-0.61,-0.12,82715,5
0.3,0.05,10.12,0.18,-0.61,-0.12,82716,5
0.32,0.05,10.14,0.22,-0.61,-0.13,82717,5
0.34,0.05,10.16,0.25,-0.6,-0.14,82718,5
0.35,0.04,10.18,0.29,-0.59,-0.14,82719,5
0.37,0.05,10.2,0.32,-0.57,-0.15,82720,5
0.37,0.05,10.22,0.35,-0.55,-0.16,82721,5
0.38,0.05,10.23,0.38,-0.53,-0.16,82722,5
0.39,0.06,10.25,0.41,-0.5,-0.17,82723,5
0.39,0.06,10.25,0.43,-0.48,-0.17,82724,5
0.39,0.06,10.27,0.46,-0.45,-0.18,82725,5
0.39,0.07,10.27,0.48,-0.42,-0.18,82726,5
0.39,0.07,10.27,0.5,-0.39,-0.19,82727,5
0.39,0.08,10.28,0.51,-0.36,-0.19,82728,5
0.38,0.09,10.28,0.53,-0.33,-0.19,82729,5
0.38,0.11,10.27,0.54,-0.3,-0.19,82730,5
0.37,0.11,10.27,0.54,-0.26,-0.2,82731,5
0.36,0.13,10.26,0.55,-0.23,-0.2,82732,5
0.35,0.14,10.26,0.55,-0.2,-0.2,82733,5
0.34,0.16,10.24,0.54,-0.18,-0.2,82734,5
0.33,0.17,10.23,0.54,-0.15,-0.2,82735,5
0.31,0.2,10.22,0.53,-0.12,-0.2,82736,5
0.3,0.22,10.21,0.51,-0.1,-0.19,82737,5
0.28,0.24,10.2,0.49,-0.08,-0.19,82738,5
0.26,0.27,10.19,0.47,-0.06,-0.19,82739,5
0.24,0.29,10.18,0.45,-0.04,-0.19,82740,5
0.23,0.31,10.17,0.42,-0.03,-0.19,82741,5
0.22,0.33,10.15,0.38,-0.02,-0.18,82742,5
0.2,0.35,10.15,0.35,-0.01,-0.18,82743,5
0.19,0.37,10.13,0.31,0,-0.18,82744,5
0.18,0.39,10.13,0.27,0.01,-0.18,82745,5
0.17,0.41,10.12,0.22,0.01,-0.17,82746,5
0.16,0.43,10.11,0.18,0.01,-0.17,82747,5
0.15,0.44,10.11,0.13,0.01,-0.17,82748,5
0.14,0.45,10.11,0.07,0.01,-0.16,82749,5
0.13,0.46,10.11,0.02,0.01,-0.16,82750,5
0.13,0.46,10.12,-0.03,0,-0.15,82751,5
0.12,0.47,10.12,-0.09,0,-0.15,82752,5
0.11,0.48,10.13,-0.15,-0.01,-0.15,82753,5
0.11,0.48,10.13,-0.21,-0.01,-0.14,82754,5
0.11,0.48,10.15,-0.27,-0.02,-0.14,82755,5
0.1,0.48,10.15,-0.33,-0.03,-0.13,82756,5
0.09,0.48,10.17,-0.39,-0.04,-0.13,82757,5
0.09,0.48,10.18,-0.44,-0.05,-0.12,82758,5
0.09,0.47,10.2,-0.5,-0.06,-0.11,82759,5
0.08,0.47,10.22,-0.56,-0.07,-0.11,82760,5
0.08,0.46,10.24,-0.62,-0.08,-0.1,82761,5
0.08,0.45,10.27,-0.67,-0.09,-0.1,82762,5
0.08,0.44,10.3,-0.72,-0.1,-0.09,82763,5
0.09,0.42,10.32,-0.77,-0.12,-0.08,82764,5
0.09,0.41,10.35,-0.82,-0.13,-0.08,82765,5
0.09,0.4,10.37,-0.86,-0.14,-0.07,82766,5
0.09,0.38,10.41,-0.91,-0.15,-0.06,82767,5
0.1,0.37,10.43,-0.95,-0.15,-0.06,82768,5
0.11,0.35,10.46,-0.98,-0.16,-0.05,82769,5
0.11,0.33,10.5,-1.01,-0.17,-0.04,82770,5
0.11,0.32,10.52,-1.04,-0.18,-0.04,82771,5
0.12,0.3,10.56,-1.07,-0.18,-0.03,82772,5
0.13,0.28,10.58,-1.09,-0.19,-0.02,82773,5
0.13,0.26,10.62,-1.11,-0.19,-0.02,82774,5
0.14,0.24,10.65,-1.12,-0.2,-0.01,82775,5
0.15,0.21,10.67,-1.13,-0.2,0,82776,5
0.16,0.19,10.69,-1.13,-0.2,0,82777,5
0.16,0.17,10.72,-1.13,-0.2,0.01,82778,5
0.17,0.16,10.75,-1.12,-0.2,0.02,82779,5
0.17,0.13,10.76,-1.11,-0.2,0.02,82780,5
0.17,0.12,10.78,-1.1,-0.2,0.03,82781,5
0.17,0.1,10.79,-1.08,-0.2,0.03,82782,5
0.17,0.08,10.8,-1.05,-0.2,0.04,82783,5
0.17,0.07,10.81,-1.03,-0.2,0.04,82784,5
0.18,0.06,10.82,-0.99,-0.2,0.05,82785,5
0.18,0.04,10.83,-0.96,-0.2,0.05,82786,5
0.19,0.03,10.83,-0.92,-0.2,0.05,82787,5
0.19,0.02,10.83,-0.88,-0.2,0.05,82788,5
0.19,0.01,10.83,-0.83,-0.2,0.06,82789,5
0.19,0,10.83,-0.78,-0.19,0.06,82790,5
0.19,0,10.83,-0.73,-0.19,0.06,82791,5
0.19,-0.01,10.83,-0.67,-0.19,0.06,82792,5
0.18,-0.02,10.83,-0.61,-0.2,0.06,82793,5
0.18,-0.02,10.83,-0.55,-0.2,0.06,82794,5
0.18,-0.02,10.81,-0.49,-0.2,0.05,82795,5
0.18,-0.02,10.8,-0.43,-0.2,0.05,82796,5
0.18,-0.02,10.8,-0.36,-0.2,0.05,82797,5
0.18,-0.02,10.79,-0.3,-0.21,0.04,82798,5
0.18,-0.01,10.78,-0.23,-0.21,0.04,82799,5
0.18,-0.01,10.77,-0.16,-0.22,0.03,82800,5
0.17,0,10.77,-0.1,-0.22,0.03,82801,5
0.17,0.01,10.76,-0.03,-0.23,0.02,82802,5
0.17,0.02,10.76,0.04,-0.24,0.02,82803,5
0.17,0.04,10.76,0.1,-0.24,0.01,82804,5
0.18,0.04,10.76,0.16,-0.25,0,82805,5
0.18,0.06,10.75,0.23,-0.26,-0.01,82806,5
0.18,0.06,10.75,0.28,-0.26,-0.02,82807,5
0.17,0.07,10.75,0.34,-0.27,-0.03,82808,5
0.18,0.09,10.75,0.4,-0.27,-0.04,82809,5
0.18,0.11,10.76,0.45,-0.28,-0.05,82810,5
0.18,0.12,10.77,0.5,-0.28,-0.06,82811,5
0.18,0.13,10.78,0.55,-0.29,-0.07,82812,5
0.18,0.15,10.79,0.59,-0.29,-0.08,82813,5
0.18,0.17,10.8,0.63,-0.29,-0.09,82814,5
0.18,0.18,10.81,0.66,-0.29,-0.1,82815,5
0.18,0.19,10.82,0.7,-0.29,-0.11,82816,5
0.18,0.2,10.83,0.72,-0.29,-0.12,82817,5
0.18,0.21,10.84,0.75,-0.29,-0.13,82818,5
0.18,0.23,10.85,0.77,-0.28,-0.14,82819,5
0.17,0.25,10.86,0.79,-0.28,-0.15,82820,5
0.17,0.26,10.86,0.8,-0.27,-0.16,82821,5
0.18,0.27,10.87,0.81,-0.26,-0.17,82822,5
0.18,0.29,10.9,0.81,-0.25,-0.18,82823,5
0.19,0.3,10.9,0.81,-0.24,-0.19,82824,5
0.19,0.3,10.92,0.81,-0.23,-0.19,82825,5
0.19,0.31,10.93,0.8,-0.21,-0.2,82826,5
0.19,0.32,10.94,0.79,-0.2,-0.21,82827,5
0.2,0.34,10.95,0.78,-0.18,-0.21,82828,5
0.2,0.34,10.96,0.76,-0.16,-0.22,82829,5
0.2,0.35,10.97,0.74,-0.14,-0.22,82830,5
0.21,0.36,10.98,0.72,-0.12,-0.23,82831,5
0.22,0.37,10.98,0.69,-0.1,-0.23,82832,5
0.23,0.38,10.99,0.66,-0.08,-0.24,82833,5
0.23,0.39,11,0.63,-0.05,-0.24,82834,5
0.24,0.4,11,0.6,-0.03,-0.24,82835,5
0.25,0.4,11.01,0.56,0,-0.24,82836,5
0.26,0.41,11.01,0.51,0.03,-0.24,82837,6
0.28,0.41,11.02,0.47,0.06,-0.24,82838,5
0.29,0.42,11.02,0.43,0.09,-0.24,82839,5
0.29,0.42,11.02,0.39,0.12,-0.24,82840,5
0.3,0.42,11.02,0.35,0.15,-0.24,82841,5
0.3,0.42,11.01,0.3,0.18,-0.24,82842,5
0.31,0.43,11.02,0.25,0.22,-0.24,82843,6
0.32,0.43,11.01,0.21,0.25,-0.23,82844,5
0.32,0.43,11.01,0.15,0.29,-0.23,82845,6
0.33,0.42,11.01,0.11,0.32,-0.23,82846,5
0.33,0.42,11,0.07,0.35,-0.22,82847,5
0.33,0.42,10.98,0.03,0.38,-0.22,82848,5
0.33,0.41,10.97,-0.01,0.41,-0.21,82849,5
0.33,0.41,10.96,-0.05,0.44,-0.21,82850,5
0.33,0.4,10.94,-0.09,0.47,-0.2,82851,6
0.32,0.39,10.92,-0.13,0.5,-0.2,82852,5
0.31,0.37,10.9,-0.16,0.53,-0.19,82853,6
0.3,0.36,10.88,-0.19,0.55,-0.19,82854,5
0.29,0.34,10.85,-0.22,0.57,-0.18,82855,5
0.28,0.33,10.82,-0.24,0.59,-0.18,82856,5
0.27,0.31,10.78,-0.27,0.61,-0.17,82857,6
0.26,0.3,10.75,-0.28,0.62,-0.17,82858,5
0.24,0.28,10.72,-0.3,0.63,-0.16,82859,5
0.23,0.26,10.68,-0.31,0.64,-0.16,82860,5
0.21,0.24,10.64,-0.31,0.65,-0.15,82861,5
0.2,0.23,10.6,-0.32,0.65,-0.15,82862,5
0.19,0.2,10.55,-0.32,0.65,-0.14,82863,5
0.18,0.19,10.5,-0.31,0.64,-0.14,82864,5
0.17,0.17,10.45,-0.31,0.64,-0.13,82865,5
0.17,0.16,10.41,-0.3,0.63,-0.13,82866,5
0.16,0.14,10.36,-0.29,0.61,-0.12,82867,5
0.15,0.12,10.29,-0.26,0.59,-0.12,82868,7
0.14,0.1,10.24,-0.24,0.57,-0.12,82869,5
0.14,0.09,10.2,-0.22,0.55,-0.11,82870,5
0.14,0.08,10.16,-0.2,0.53,-0.11,82871,5
0.13,0.07,10.12,-0.17,0.5,-0.11,82872,5
0.13,0.06,10.08,-0.14,0.48,-0.1,82873,5
0.13,0.04,10.02,-0.04,0.39,-0.1,82874,15
0.14,0.03,10.01,0,0.36,-0.09,82875,5
0.15,0.02,10,0.07,0.31,-0.09,82876,10
0.15,0.02,10,0.11,0.28,-0.09,82877,5
0.16,0.02,10.01,0.15,0.26,-0.09,82878,5
0.17,0.03,10.03,0.19,0.23,-0.09,82879,6
0.18,0.03,10.04,0.23,0.21,-0.09,82880,5
0.19,0.04,10.06,0.28,0.19,-0.1,82881,6
0.21,0.05,10.08,0.31,0.17,-0.1,82882,5
0.23,0.05,10.09,0.35,0.16,-0.1,82883,5
0.24,0.06,10.11,0.38,0.15,-0.1,82884,5
0.25,0.07,10.13,0.41,0.14,-0.11,82885,5
0.26,0.08,10.15,0.44,0.13,-0.11,82886,5
0.28,0.09,10.17,0.47,0.12,-0.11,82887,5
0.29,0.1,10.18,0.5,0.12,-0.12,82888,5
0.3,0.12,10.2,0.52,0.12,-0.12,82889,5
0.31,0.14,10.22,0.54,0.12,-0.13,82890,5
0.31,0.15,10.23,0.55,0.12,-0.13,82891,5
0.32,0.17,10.25,0.57,0.12,-0.14,82892,5
0.32,0.18,10.26,0.58,0.12,-0.14,82893,5
0.32,0.2,10.27,0.59,0.12,-0.15,82894,5
0.32,0.22,10.28,0.59,0.12,-0.15,82895,5
0.31,0.24,10.29,0.59,0.13,-0.16,82896,5
0.3,0.26,10.28,0.59,0.13,-0.16,82897,5
0.29,0.28,10.28,0.58,0.13,-0.17,82898,5
0.29,0.3,10.29,0.57,0.13,-0.18,82899,5
0.28,0.33,10.29,0.55,0.13,-0.18,82900,5
0.28,0.34,10.29,0.54,0.13,-0.19,82901,5
0.26,0.37,10.28,0.51,0.12,-0.2,82902,5
0.24,0.39,10.26,0.49,0.12,-0.2,82903,5
0.23,0.41,10.26,0.46,0.11,-0.21,82904,5
0.2,0.42,10.26,0.43,0.1,-0.22,82905,5
0.18,0.44,10.24,0.39,0.09,-0.22,82906,5
0.16,0.45,10.23,0.35,0.08,-0.23,82907,5
0.13,0.47,10.21,0.31,0.06,-0.24,82908,5
0.11,0.48,10.19,0.26,0.04,-0.24,82909,5
0.08,0.49,10.17,0.22,0.02,-0.25,82910,5
0.05,0.49,10.15,0.17,0,-0.25,82911,5
0.02,0.5,10.13,0.12,-0.03,-0.26,82912,5
-0.02,0.51,10.12,0.07,-0.06,-0.26,82913,5
-0.05,0.5,10.1,0.01,-0.1,-0.26,82914,5
-0.08,0.5,10.08,-0.04,-0.14,-0.27,82915,5
-0.11,0.5,10.07,-0.09,-0.18,-0.27,82916,5
-0.12,0.48,10.03,-0.15,-0.22,-0.27,82917,5
-0.15,0.48,10.02,-0.2,-0.26,-0.27,82918,5
-0.17,0.46,10,-0.25,-0.31,-0.27,82919,5
-0.18,0.44,9.97,-0.3,-0.36,-0.27,82920,5
-0.19,0.43,9.95,-0.35,-0.41,-0.27,82921,5
-0.21,0.4,9.94,-0.4,-0.46,-0.26,82922,5
-0.21,0.38,9.93,-0.45,-0.52,-0.26,82923,6
-0.22,0.35,9.92,-0.49,-0.57,-0.25,82924,5
-0.23,0.32,9.9,-0.53,-0.62,-0.25,82925,5
-0.23,0.29,9.9,-0.57,-0.67,-0.24,82926,5
-0.22,0.27,9.89,-0.6,-0.72,-0.23,82927,5
-0.21,0.25,9.89,-0.63,-0.77,-0.23,82928,5
-0.2,0.21,9.89,-0.66,-0.83,-0.21,82929,6
-0.19,0.18,9.89,-0.68,-0.87,-0.2,82930,5
-0.17,0.15,9.9,-0.69,-0.92,-0.19,82931,6
-0.15,0.12,9.91,-0.7,-0.95,-0.18,82932,5
-0.13,0.1,9.92,-0.71,-0.99,-0.17,82933,6
-0.11,0.08,9.93,-0.71,-1.02,-0.15,82934,5
-0.08,0.05,9.94,-0.71,-1.05,-0.14,82935,6
-0.05,0.03,9.96,-0.7,-1.07,-0.12,82936,5
-0.02,0.01,9.98,-0.69,-1.09,-0.11,82937,5
0.02,-0.01,10,-0.67,-1.1,-0.1,82938,5
0.06,-0.02,10.02,-0.65,-1.1,-0.08,82939,5
0.09,-0.04,10.04,-0.62,-1.1,-0.07,82940,5
0.14,-0.05,10.07,-0.59,-1.09,-0.05,82941,6
0.18,-0.06,10.1,-0.55,-1.07,-0.04,82942,5
0.22,-0.08,10.13,-0.52,-1.05,-0.03,82943,5
0.26,-0.09,10.16,-0.47,-1.02,-0.02,82944,5
0.3,-0.09,10.18,-0.43,-0.98,-0.01,82945,5
0.34,-0.1,10.21,-0.38,-0.94,0,82946,5
0.38,-0.1,10.25,-0.33,-0.89,0.01,82947,5
0.42,-0.11,10.27,-0.28,-0.84,0.02,82948,5
0.45,-0.11,10.3,-0.23,-0.78,0.03,82949,5
0.49,-0.11,10.32,-0.17,-0.71,0.04,82950,5
0.53,-0.11,10.33,-0.12,-0.64,0.04,82951,5
0.56,-0.1,10.35,-0.06,-0.56,0.05,82952,5
0.59,-0.1,10.37,0,-0.48,0.06,82953,5
0.63,-0.1,10.39,0.07,-0.38,0.06,82954,6
0.66,-0.1,10.4,0.13,-0.29,0.07,82955,5
0.68,-0.09,10.42,0.19,-0.19,0.07,82956,5
0.71,-0.09,10.43,0.24,-0.09,0.07,82957,5
0.73,-0.08,10.44,0.31,0.03,0.08,82958,6
0.75,-0.08,10.43,0.36,0.13,0.08,82959,5
0.77,-0.07,10.42,0.41,0.23,0.08,82960,5
0.78,-0.07,10.41,0.45,0.32,0.08,82961,4
0.79,-0.06,10.41,0.49,0.4,0.08,82962,4
0.8,-0.06,10.41,0.54,0.53,0.09,82963,6
0.8,-0.06,10.4,0.58,0.63,0.09,82964,5
0.8,-0.05,10.39,0.61,0.72,0.09,82965,4
0.79,-0.01,10.33,0.71,1.03,0.09,82966,16
0.78,0,10.3,0.73,1.12,0.1,82967,5
0.76,0.01,10.29,0.75,1.21,0.1,82968,5
0.74,0.02,10.26,0.76,1.27,0.1,82969,4
0.71,0.05,10.22,0.78,1.37,0.1,82970,7
0.68,0.07,10.19,0.78,1.43,0.1,82971,5
0.65,0.09,10.16,0.78,1.49,0.11,82972,5
0.62,0.11,10.12,0.78,1.54,0.11,82973,5
0.58,0.14,10.09,0.78,1.58,0.11,82974,5
0.53,0.16,10.05,0.77,1.6,0.11,82975,5
0.48,0.18,10.02,0.75,1.62,0.11,82976,5
0.42,0.21,9.97,0.73,1.63,0.11,82977,6
0.37,0.23,9.93,0.71,1.63,0.11,82978,5
0.31,0.25,9.89,0.69,1.61,0.11,82979,5
0.25,0.27,9.84,0.67,1.59,0.11,82980,5
0.18,0.28,9.81,0.64,1.56,0.11,82981,5
0.11,0.3,9.77,0.61,1.51,0.1,82982,5
0.05,0.31,9.74,0.58,1.45,0.1,82983,5
-0.03,0.31,9.71,0.54,1.39,0.1,82984,5
-0.12,0.32,9.68,0.51,1.31,0.1,82985,5
-0.22,0.33,9.65,0.47,1.23,0.1,82986,5
-0.28,0.34,9.66,0.44,1.13,0.1,82987,5
-0.32,0.35,9.64,0.4,1.03,0.1,82988,5
-0.39,0.37,9.64,0.37,0.92,0.1,82989,5
-0.44,0.39,9.66,0.33,0.81,0.1,82990,5
-0.48,0.4,9.67,0.29,0.69,0.11,82991,5
-0.51,0.41,9.69,0.25,0.57,0.11,82992,5
-0.55,0.42,9.73,0.21,0.45,0.11,82993,5
-0.58,0.43,9.75,0.16,0.32,0.11,82994,5
-0.59,0.44,9.79,0.12,0.2,0.11,82995,5
-0.61,0.45,9.84,0.08,0.08,0.11,82996,5
-0.62,0.46,9.89,0.04,-0.05,0.11,82997,5
-0.62,0.47,9.95,-0.01,-0.17,0.11,82998,5
-0.61,0.47,10.01,-0.05,-0.29,0.11,82999,5
-0.61,0.48,10.07,-0.09,-0.41,0.11,83000,5
-0.59,0.48,10.13,-0.13,-0.52,0.11,83001,5
-0.56,0.48,10.2,-0.18,-0.63,0.11,83002,5
-0.54,0.48,10.27,-0.22,-0.73,0.11,83003,5
-0.51,0.48,10.35,-0.26,-0.83,0.11,83004,5
-0.47,0.48,10.41,-0.3,-0.93,0.11,83005,5
-0.42,0.47,10.5,-0.35,-1.03,0.11,83006,6
-0.38,0.46,10.58,-0.39,-1.11,0.11,83007,5
-0.33,0.45,10.64,-0.43,-1.18,0.11,83008,5
-0.28,0.45,10.71,-0.47,-1.24,0.11,83009,5
-0.22,0.44,10.78,-0.51,-1.3,0.11,83010,5
-0.16,0.44,10.84,-0.54,-1.34,0.11,83011,5
-0.1,0.43,10.9,-0.58,-1.38,0.1,83012,5
-0.04,0.41,10.96,-0.61,-1.41,0.1,83013,5
0.02,0.4,11.01,-0.65,-1.44,0.1,83014,5
0.08,0.39,11.06,-0.68,-1.45,0.1,83015,5
0.13,0.37,11.1,-0.71,-1.46,0.1,83016,5
0.19,0.36,11.14,-0.73,-1.45,0.1,83017,5
0.24,0.35,11.18,-0.76,-1.44,0.09,83018,5
0.29,0.33,11.22,-0.78,-1.43,0.09,83019,5
0.34,0.32,11.25,-0.81,-1.4,0.09,83020,5
0.39,0.3,11.26,-0.83,-1.37,0.09,83021,5
0.45,0.28,11.29,-0.85,-1.32,0.08,83022,6
0.48,0.27,11.3,-0.87,-1.27,0.08,83023,5
0.52,0.26,11.31,-0.88,-1.22,0.08,83024,5
0.55,0.25,11.31,-0.89,-1.16,0.07,83025,5
0.58,0.23,11.31,-0.9,-1.09,0.07,83026,5
0.61,0.22,11.31,-0.91,-1,0.07,83027,6
0.63,0.21,11.28,-0.92,-0.91,0.06,83028,6
0.65,0.2,11.26,-0.92,-0.83,0.06,83029,5
0.66,0.19,11.24,-0.92,-0.75,0.05,83030,5
0.67,0.18,11.22,-0.91,-0.66,0.05,83031,5
0.68,0.17,11.19,-0.91,-0.56,0.04,83032,6
0.68,0.16,11.15,-0.9,-0.47,0.04,83033,5
0.68,0.15,11.11,-0.89,-0.38,0.03,83034,5
0.68,0.15,11.07,-0.87,-0.29,0.02,83035,5
0.67,0.15,11.03,-0.85,-0.2,0.02,83036,5
0.66,0.14,10.98,-0.83,-0.1,0.01,83037,6
0.65,0.14,10.93,-0.81,-0.02,0,83038,5
0.64,0.13,10.88,-0.78,0.07,0,83039,5
0.62,0.13,10.83,-0.76,0.14,-0.01,83040,5
0.6,0.12,10.78,-0.73,0.22,-0.01,83041,5
0.58,0.11,10.73,-0.7,0.29,-0.02,83042,5
0.56,0.11,10.68,-0.66,0.36,-0.03,83043,5
0.54,0.1,10.62,-0.63,0.42,-0.03,83044,5
