ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.34,0.23,10.43,0.05,-0.01,-0.07,166562,5
0.34,0.23,10.44,0.05,-0.01,-0.07,166563,5
0.34,0.23,10.44,0.05,-0.01,-0.08,166564,5
0.33,0.23,10.45,0.05,-0.01,-0.08,166565,5
0.33,0.22,10.46,0.05,-0.01,-0.08,166566,5
0.33,0.22,10.46,0.05,-0.01,-0.08,166567,5
0.32,0.21,10.47,0.05,-0.01,-0.08,166568,5
0.32,0.21,10.47,0.05,0,-0.08,166569,5
0.3,0.21,10.48,0.05,0,-0.08,166570,5
0.3,0.21,10.49,0.05,0,-0.08,166571,5
0.29,0.22,10.48,0.05,0,-0.08,166572,5
0.28,0.22,10.48,0.04,0.01,-0.08,166573,5
0.28,0.23,10.49,0.04,0.01,-0.08,166574,5
0.28,0.23,10.48,0.04,0.01,-0.08,166575,5
0.26,0.24,10.48,0.04,0.02,-0.08,166576,5
0.26,0.24,10.48,0.04,0.02,-0.09,166577,5
0.25,0.25,10.48,0.03,0.02,-0.09,166578,5
0.25,0.26,10.48,0.03,0.02,-0.09,166579,5
0.24,0.26,10.48,0.03,0.03,-0.09,166580,5
0.23,0.27,10.48,0.03,0.03,-0.09,166581,5
0.23,0.27,10.47,0.03,0.03,-0.09,166582,5
0.22,0.27,10.47,0.02,0.04,-0.09,166583,5
0.22,0.28,10.47,0.02,0.04,-0.09,166584,5
0.21,0.28,10.46,0.02,0.04,-0.09,166585,5
0.21,0.28,10.46,0.02,0.04,-0.09,166586,5
0.2,0.29,10.46,0.01,0.05,-0.09,166587,5
0.2,0.29,10.45,0.01,0.05,-0.1,166588,5
0.2,0.29,10.45,0.01,0.05,-0.1,166589,5
0.19,0.3,10.43,0.01,0.05,-0.1,166590,6
0.19,0.3,10.43,0,0.05,-0.1,166591,5
0.19,0.29,10.42,0,0.05,-0.1,166592,5
0.19,0.3,10.42,0,0.05,-0.11,166593,5
0.18,0.3,10.42,0,0.05,-0.11,166594,5
0.18,0.3,10.41,0,0.04,-0.11,166595,5
