ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.39,0.35,10.55,-0.43,0.65,-0.22,96162,5
0.36,0.34,10.51,-0.44,0.67,-0.22,96163,5
0.33,0.32,10.47,-0.45,0.69,-0.22,96164,5
0.29,0.3,10.43,-0.46,0.7,-0.22,96165,5
0.25,0.28,10.39,-0.47,0.7,-0.22,96166,5
0.21,0.26,10.35,-0.47,0.7,-0.22,96167,5
0.16,0.23,10.3,-0.47,0.69,-0.22,96168,7
0.13,0.21,10.27,-0.47,0.67,-0.21,96169,5
0.1,0.2,10.24,-0.46,0.65,-0.21,96170,5
0.07,0.18,10.22,-0.46,0.63,-0.21,96171,5
0.04,0.17,10.2,-0.45,0.6,-0.2,96172,5
0.02,0.15,10.18,-0.44,0.56,-0.2,96173,5
-0.01,0.13,10.16,-0.43,0.53,-0.19,96174,5
-0.03,0.11,10.15,-0.41,0.49,-0.19,96175,5
-0.05,0.1,10.13,-0.39,0.45,-0.18,96176,5
-0.07,0.09,10.12,-0.38,0.4,-0.18,96177,5
-0.08,0.08,10.12,-0.36,0.36,-0.17,96178,5
-0.09,0.07,10.11,-0.34,0.31,-0.16,96179,5
-0.1,0.06,10.1,-0.31,0.26,-0.16,96180,5
-0.11,0.05,10.1,-0.29,0.21,-0.15,96181,5
-0.11,0.04,10.1,-0.27,0.16,-0.15,96182,5
-0.12,0.04,10.11,-0.24,0.11,-0.14,96183,5
-0.12,0.04,10.12,-0.22,0.06,-0.14,96184,5
-0.11,0.05,10.12,-0.19,0.02,-0.13,96185,5
-0.1,0.05,10.13,-0.16,-0.03,-0.13,96186,5
-0.1,0.05,10.14,-0.14,-0.08,-0.12,96187,5
-0.08,0.05,10.16,-0.11,-0.12,-0.12,96188,5
-0.07,0.06,10.17,-0.08,-0.16,-0.11,96189,5
-0.05,0.06,10.18,-0.05,-0.2,-0.11,96190,5
-0.03,0.07,10.2,-0.03,-0.24,-0.11,96191,5
-0.02,0.07,10.21,0,-0.28,-0.11,96192,5
0,0.08,10.23,0.03,-0.31,-0.11,96193,5
0.02,0.09,10.25,0.05,-0.34,-0.1,96194,5
0.05,0.1,10.28,0.08,-0.36,-0.1,96195,5
0.07,0.11,10.3,0.1,-0.38,-0.1,96196,5
0.09,0.12,10.31,0.12,-0.4,-0.1,96197,5
0.12,0.12,10.34,0.14,-0.41,-0.11,96198,5
0.15,0.13,10.36,0.16,-0.42,-0.11,96199,5
0.17,0.15,10.38,0.18,-0.43,-0.11,96200,5
0.19,0.16,10.41,0.2,-0.43,-0.11,96201,5
0.22,0.17,10.43,0.22,-0.43,-0.11,96202,5
0.24,0.18,10.45,0.23,-0.42,-0.12,96203,5
0.26,0.19,10.47,0.25,-0.41,-0.12,96204,5
0.28,0.2,10.48,0.26,-0.4,-0.12,96205,5
0.3,0.2,10.5,0.27,-0.39,-0.13,96206,5
0.32,0.2,10.51,0.28,-0.37,-0.13,96207,5
0.34,0.21,10.53,0.29,-0.35,-0.13,96208,5
0.36,0.22,10.55,0.29,-0.32,-0.14,96209,5
0.37,0.22,10.56,0.3,-0.29,-0.14,96210,5
0.38,0.23,10.58,0.31,-0.26,-0.15,96211,5
0.4,0.23,10.6,0.31,-0.23,-0.15,96212,5
0.41,0.23,10.61,0.31,-0.2,-0.16,96213,5
0.44,0.24,10.7,0.28,0.2,-0.19,96214,48
0.43,0.23,10.7,0.27,0.26,-0.19,96215,7
0.43,0.23,10.7,0.26,0.3,-0.19,96216,5
0.42,0.23,10.7,0.25,0.34,-0.19,96217,5
0.41,0.23,10.69,0.25,0.38,-0.18,96218,5
0.4,0.23,10.7,0.24,0.42,-0.18,96219,5
0.4,0.22,10.69,0.23,0.45,-0.18,96220,5
0.38,0.22,10.69,0.22,0.48,-0.18,96221,5
0.36,0.22,10.68,0.22,0.51,-0.17,96222,5
0.34,0.22,10.67,0.21,0.54,-0.17,96223,5
0.33,0.22,10.66,0.2,0.56,-0.17,96224,5
0.31,0.22,10.65,0.19,0.58,-0.16,96225,5
0.29,0.22,10.64,0.18,0.6,-0.16,96226,5
0.28,0.22,10.63,0.18,0.61,-0.16,96227,5
0.26,0.22,10.6,0.17,0.62,-0.15,96228,5
0.24,0.22,10.59,0.16,0.63,-0.15,96229,5
0.22,0.23,10.57,0.16,0.63,-0.14,96230,5
0.19,0.23,10.55,0.15,0.63,-0.14,96231,5
0.17,0.23,10.53,0.14,0.63,-0.14,96232,5
0.15,0.23,10.52,0.14,0.62,-0.13,96233,4
0.13,0.23,10.5,0.13,0.61,-0.13,96234,5
0.11,0.23,10.47,0.13,0.6,-0.13,96235,5
0.09,0.23,10.45,0.12,0.58,-0.12,96236,6
0.07,0.23,10.43,0.12,0.56,-0.12,96237,5
0.06,0.23,10.41,0.11,0.53,-0.12,96238,5
0.04,0.23,10.39,0.11,0.5,-0.12,96239,5
0.02,0.23,10.36,0.11,0.47,-0.12,96240,5
0,0.23,10.35,0.11,0.44,-0.12,96241,5
0,0.24,10.31,0.1,0.39,-0.12,96242,6
-0.02,0.24,10.3,0.1,0.35,-0.12,96243,5
-0.04,0.24,10.29,0.1,0.3,-0.12,96244,5
-0.05,0.24,10.27,0.1,0.25,-0.12,96245,6
