ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.45,0.45,11.06,-1.16,0.4,-0.8,109111,6
0.42,0.42,11.02,-1.16,0.42,-0.79,109112,5
0.39,0.4,10.99,-1.15,0.44,-0.79,109113,5
0.36,0.37,10.95,-1.13,0.45,-0.78,109114,5
0.33,0.34,10.91,-1.12,0.46,-0.77,109115,5
0.3,0.3,10.86,-1.09,0.46,-0.76,109116,5
0.27,0.28,10.81,-1.07,0.46,-0.75,109117,5
0.25,0.24,10.75,-1.04,0.46,-0.74,109118,5
0.23,0.22,10.69,-1,0.45,-0.73,109119,5
0.2,0.19,10.64,-0.96,0.44,-0.73,109120,5
0.18,0.16,10.57,-0.92,0.43,-0.72,109121,5
0.17,0.12,10.49,-0.86,0.41,-0.71,109122,6
0.15,0.09,10.41,-0.81,0.38,-0.7,109123,5
0.14,0.07,10.34,-0.76,0.36,-0.69,109124,5
0.13,0.05,10.28,-0.71,0.33,-0.68,109125,5
0.12,0.03,10.23,-0.66,0.31,-0.68,109126,4
0.11,0.02,10.16,-0.6,0.27,-0.67,109127,5
0.1,0,10.1,-0.54,0.24,-0.66,109128,5
0.11,-0.01,10.03,-0.46,0.19,-0.65,109129,6
0.11,-0.03,9.97,-0.4,0.15,-0.65,109130,5
0.11,-0.04,9.92,-0.33,0.11,-0.64,109131,5
0.12,-0.05,9.86,-0.27,0.07,-0.63,109132,5
0.12,-0.05,9.82,-0.2,0.03,-0.63,109133,5
0.12,-0.05,9.77,-0.14,-0.02,-0.62,109134,5
0.12,-0.06,9.72,-0.07,-0.06,-0.62,109135,5
0.13,-0.05,9.69,-0.01,-0.1,-0.61,109136,5
0.14,-0.05,9.66,0.06,-0.15,-0.61,109137,5
0.16,-0.05,9.63,0.12,-0.19,-0.6,109138,5
0.17,-0.04,9.62,0.18,-0.23,-0.6,109139,5
0.18,-0.03,9.6,0.23,-0.27,-0.6,109140,5
0.19,-0.03,9.61,0.29,-0.3,-0.59,109141,5
0.2,-0.02,9.6,0.34,-0.34,-0.59,109142,5
0.22,-0.01,9.6,0.39,-0.37,-0.59,109143,5
0.23,0,9.62,0.44,-0.4,-0.59,109144,5
0.25,0.01,9.62,0.48,-0.43,-0.59,109145,5
0.27,0.02,9.64,0.52,-0.45,-0.58,109146,5
0.29,0.02,9.67,0.56,-0.47,-0.58,109147,5
0.31,0.03,9.7,0.59,-0.48,-0.58,109148,5
0.33,0.05,9.73,0.62,-0.49,-0.58,109149,5
0.35,0.05,9.75,0.65,-0.5,-0.58,109150,5
0.37,0.06,9.79,0.67,-0.5,-0.58,109151,5
0.4,0.07,9.83,0.69,-0.5,-0.58,109152,5
0.43,0.07,9.88,0.7,-0.49,-0.58,109153,5
0.46,0.08,9.95,0.71,-0.47,-0.58,109154,5
0.49,0.09,10.02,0.72,-0.46,-0.57,109155,5
0.51,0.1,10.09,0.72,-0.43,-0.57,109156,5
0.53,0.11,10.15,0.72,-0.4,-0.56,109157,5
0.56,0.12,10.23,0.71,-0.37,-0.56,109158,5
0.57,0.14,10.3,0.71,-0.33,-0.55,109159,5
0.6,0.15,10.37,0.7,-0.28,-0.55,109160,5
0.61,0.17,10.44,0.68,-0.24,-0.54,109161,5
0.63,0.19,10.5,0.67,-0.19,-0.53,109162,5
0.65,0.21,10.58,0.65,-0.13,-0.52,109163,5
0.67,0.23,10.64,0.63,-0.08,-0.52,109164,5
0.67,0.26,10.7,0.61,-0.02,-0.51,109165,5
0.69,0.28,10.76,0.59,0.04,-0.5,109166,5
0.7,0.31,10.82,0.56,0.1,-0.49,109167,5
0.71,0.33,10.89,0.54,0.16,-0.49,109168,5
0.73,0.37,10.96,0.51,0.22,-0.48,109169,5
0.75,0.39,11,0.49,0.27,-0.47,109170,4
0.78,0.42,11.07,0.46,0.34,-0.47,109171,5
0.85,0.46,11.17,0.43,0.4,-0.47,109172,5
0.87,0.5,11.23,0.41,0.47,-0.47,109173,5
0.9,0.51,11.27,0.38,0.53,-0.47,109174,5
0.94,0.54,11.27,0.35,0.6,-0.47,109175,5
0.91,0.56,11.31,0.32,0.66,-0.47,109176,5
0.91,0.58,11.3,0.3,0.71,-0.48,109177,5
0.88,0.58,11.3,0.27,0.77,-0.48,109178,5
0.83,0.6,11.3,0.24,0.81,-0.49,109179,5
0.77,0.61,11.29,0.22,0.85,-0.49,109180,5
0.73,0.62,11.26,0.19,0.88,-0.5,109181,5
0.67,0.62,11.23,0.16,0.9,-0.5,109182,5
0.61,0.62,11.21,0.14,0.92,-0.51,109183,5
0.56,0.63,11.17,0.11,0.93,-0.51,109184,5
0.51,0.62,11.13,0.09,0.93,-0.52,109185,5
