ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.17,0.24,10.34,-0.03,-0.04,-0.01,205334,5
0.17,0.25,10.34,-0.03,-0.04,-0.01,205335,5
0.18,0.25,10.35,-0.03,-0.04,-0.01,205336,5
0.18,0.25,10.35,-0.03,-0.04,-0.01,205337,5
0.17,0.25,10.34,-0.03,-0.03,-0.01,205338,5
0.17,0.25,10.35,-0.03,-0.03,-0.01,205339,5
0.17,0.25,10.35,-0.03,-0.03,-0.01,205340,5
0.17,0.25,10.35,-0.03,-0.02,-0.01,205341,5
0.17,0.25,10.35,-0.03,-0.02,-0.01,205342,5
0.17,0.24,10.35,-0.03,-0.02,-0.01,205343,5
0.17,0.25,10.36,-0.03,-0.02,-0.01,205344,5
0.17,0.24,10.35,-0.03,-0.01,-0.01,205345,5
0.17,0.24,10.36,-0.03,-0.01,-0.01,205346,5
0.17,0.24,10.36,-0.03,-0.01,-0.01,205347,5
0.17,0.24,10.36,-0.03,0,-0.01,205348,5
0.17,0.25,10.36,-0.03,0,-0.01,205349,5
0.17,0.25,10.37,-0.03,0,-0.01,205350,5
0.17,0.25,10.37,-0.03,0,-0.01,205351,5
0.17,0.25,10.37,-0.03,0,-0.01,205352,5
0.17,0.25,10.37,-0.03,0.01,-0.01,205353,5
0.17,0.25,10.37,-0.03,0.01,-0.01,205354,5
0.17,0.25,10.37,-0.02,0.01,-0.01,205355,5
0.17,0.24,10.37,-0.02,0.01,-0.01,205356,5
0.17,0.24,10.37,-0.02,0.01,-0.01,205357,6
0.16,0.25,10.38,-0.02,0.02,-0.01,205358,5
0.16,0.25,10.38,-0.02,0.02,-0.01,205359,5
0.16,0.25,10.39,-0.02,0.02,-0.01,205360,5
0.16,0.25,10.4,-0.02,0.02,-0.01,205361,5
0.16,0.25,10.4,-0.02,0.02,-0.01,205362,5
0.15,0.25,10.41,-0.01,0.02,-0.01,205363,5
0.15,0.25,10.41,-0.01,0.02,-0.01,205364,5
0.15,0.25,10.42,-0.01,0.02,-0.01,205365,5
0.15,0.25,10.42,-0.01,0.02,-0.01,205366,5
0.15,0.25,10.42,-0.01,0.02,-0.02,205367,6
0.15,0.25,10.43,-0.01,0.02,-0.02,205368,5
0.14,0.25,10.43,-0.01,0.02,-0.02,205369,5
0.15,0.26,10.43,-0.01,0.02,-0.02,205370,5
0.15,0.26,10.44,-0.01,0.02,-0.02,205371,5
0.15,0.25,10.45,0,0.02,-0.02,205372,5
0.15,0.25,10.45,0,0.02,-0.02,205373,5
0.15,0.25,10.44,0,0.02,-0.02,205374,5
0.15,0.26,10.45,0,0.02,-0.02,205375,5
0.15,0.26,10.45,0,0.02,-0.02,205376,5
0.15,0.26,10.45,0,0.02,-0.02,205377,5
0.15,0.26,10.46,0,0.02,-0.02,205378,5
0.15,0.26,10.46,0,0.02,-0.02,205379,5
0.15,0.26,10.46,0,0.02,-0.02,205380,5
0.14,0.26,10.47,0,0.02,-0.02,205381,5
0.15,0.26,10.47,0,0.01,-0.02,205382,5
0.15,0.26,10.47,0,0.01,-0.02,205383,5
0.15,0.27,10.47,0,0.01,-0.02,205384,5
0.14,0.27,10.48,0,0.01,-0.02,205385,5
0.14,0.27,10.49,0,0.01,-0.02,205386,5
0.14,0.27,10.49,0.01,0.01,-0.02,205387,5
0.14,0.27,10.48,0.01,0.01,-0.02,205388,5
0.14,0.27,10.48,0.01,0,-0.02,205389,5
0.14,0.27,10.49,0.01,0,-0.02,205390,5
0.14,0.27,10.5,0.01,0,-0.02,205391,5
0.15,0.27,10.5,0.01,0,-0.02,205392,5
0.15,0.27,10.5,0.01,0,-0.02,205393,5
0.15,0.27,10.5,0.01,-0.01,-0.02,205394,5
0.15,0.27,10.51,0,-0.01,-0.02,205395,5
0.14,0.27,10.51,0,-0.01,-0.03,205396,5
0.14,0.27,10.52,0,-0.01,-0.03,205397,5
0.14,0.27,10.52,0,-0.01,-0.03,205398,5
0.14,0.27,10.53,0,-0.02,-0.03,205399,5
0.14,0.27,10.52,0,-0.02,-0.03,205400,5
0.14,0.27,10.52,0,-0.02,-0.03,205401,5
0.14,0.27,10.52,0,-0.02,-0.03,205402,5
0.14,0.27,10.52,0,-0.02,-0.03,205403,5
0.14,0.27,10.53,0,-0.02,-0.03,205404,4
0.15,0.27,10.52,0,-0.03,-0.03,205405,5
0.15,0.27,10.52,0,-0.03,-0.03,205406,5
0.15,0.27,10.52,0,-0.03,-0.03,205407,5
0.15,0.27,10.52,0,-0.03,-0.03,205408,5
0.14,0.27,10.52,0,-0.03,-0.03,205409,5
0.14,0.28,10.52,0,-0.03,-0.03,205410,5
0.14,0.27,10.52,0,-0.04,-0.03,205411,5
0.14,0.27,10.52,0,-0.04,-0.03,205412,5
0.15,0.27,10.52,0,-0.04,-0.03,205413,5
0.15,0.27,10.51,0,-0.04,-0.03,205414,5
0.14,0.27,10.51,0,-0.04,-0.03,205415,5
0.14,0.27,10.51,0,-0.04,-0.03,205416,5
0.14,0.27,10.5,0,-0.04,-0.03,205417,5
0.14,0.26,10.5,0,-0.04,-0.03,205418,5
0.14,0.26,10.51,0,-0.05,-0.03,205419,5
0.14,0.26,10.5,0,-0.05,-0.03,205420,5
0.15,0.26,10.5,0,-0.05,-0.03,205421,5
0.15,0.26,10.49,0,-0.05,-0.03,205422,6
0.15,0.26,10.5,0,-0.05,-0.03,205423,5
0.15,0.26,10.5,0,-0.05,-0.03,205424,5
0.15,0.26,10.5,0,-0.05,-0.03,205425,5
0.15,0.26,10.49,0,-0.05,-0.03,205426,5
0.15,0.26,10.48,0,-0.05,-0.03,205427,5
0.15,0.26,10.49,0,-0.05,-0.03,205428,5
0.15,0.26,10.49,0,-0.05,-0.03,205429,5
0.15,0.26,10.49,0,-0.05,-0.03,205430,5
0.15,0.26,10.49,0,-0.04,-0.03,205431,5
0.16,0.26,10.49,0,-0.04,-0.03,205432,5
0.16,0.26,10.48,0,-0.04,-0.03,205433,5
0.16,0.26,10.48,0,-0.04,-0.03,205434,5
0.16,0.26,10.48,0,-0.04,-0.03,205435,5
0.15,0.26,10.48,0,-0.04,-0.03,205436,5
0.15,0.26,10.49,0,-0.03,-0.03,205437,5
0.16,0.26,10.48,0,-0.03,-0.03,205438,5
0.16,0.26,10.48,0,-0.03,-0.03,205439,5
0.16,0.26,10.48,0,-0.03,-0.03,205440,5
