ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
8.61089,-2.73472,-4.20137,9.96381,3.32885
8.48648,-2.45479,-4.41431,9.87585,3.37541
8.39795,-2.19399,-4.61528,9.83056,3.45618
8.50083,-2.01216,-4.90718,10.0196,3.56285
8.50083,-1.8375,-5.10337,10.0839,3.63146
8.55347,-1.72744,-5.35459,10.238,3.56514
8.6085,-1.65566,-5.63452,10.4209,3.32454
8.55586,-1.60064,-5.83789,10.4807,2.93236
8.51279,-1.58867,-6.13457,10.6125,2.40194
8.39795,-1.56953,-6.43364,10.6949,1.76927
8.25679,-1.55757,-6.704,10.7492,1.13506
8.17065,-1.56714,-7.02222,10.887,0.593268
8.05581,-1.55996,-7.29497,10.9794,0.21094
7.97446,-1.58867,-7.52705,11.0803,0.021016
7.9314,-1.66284,-7.71846,11.1914,0.026447
7.90029,-1.77769,-7.83569,11.2682,0.201631
7.90508,-1.94277,-7.90508,11.347,0.493683
7.91465,-2.12461,-7.91704,11.3945,0.841473
7.91704,-2.33037,-7.85962,11.3967,1.18571
7.929,-2.5457,-7.76631,11.3871,1.48119
7.9314,-2.74668,-7.62993,11.3432,1.68464
7.9625,-2.94526,-7.46484,11.3049,1.73509
8.00557,-3.11753,-7.27583,11.2581,1.61619
8.05342,-3.24434,-7.05811,11.1893,1.37417
8.12998,-3.30415,-6.8332,11.1223,1.07671
8.24243,-3.28262,-6.58437,11.0484,0.7725
8.36445,-3.1917,-6.36186,10.9829,0.486566
8.50562,-3.01943,-6.13218,10.9117,0.253305
8.65156,-2.79453,-5.89053,10.8332,0.094879
8.77837,-2.53852,-5.64648,10.7418,0.014948
8.90518,-2.2897,-5.39526,10.6609,0.001834
9.01284,-2.05523,-5.15361,10.5837,0.031173
9.10137,-1.85903,-4.90957,10.5069,0.07125
9.17075,-1.70112,-4.6727,10.4322,0.102628
9.22817,-1.57192,-4.4478,10.364,0.122896
9.24492,-1.53364,-4.24922,10.2896,0.130402
9.14204,-1.61021,-4.05542,10.13,0.127371
8.95781,-1.70112,-3.89033,9.91317,0.116877
8.75205,-1.81597,-3.74438,9.69106,0.105821
8.51519,-1.91885,-3.61519,9.44775,0.095296
8.26875,-2.10068,-3.50513,9.2234,0.059783
8.02949,-2.11265,-3.39746,8.971,0.01533
7.83569,-2.21792,-3.31851,8.79373,4.6e-05
7.68018,-2.32559,-3.27544,8.66729,0.004347
7.55098,-2.45,-3.26108,8.58221,0.004659
7.43374,-2.57441,-3.27783,8.52246,0.000114
7.33565,-2.69165,-3.31611,8.48842,0.007106
7.23994,-2.78257,-3.38789,8.46388,0.052674
7.14185,-2.88784,-3.48838,8.45662,0.168084
7.06289,-2.97158,-3.60801,8.4695,0.336779
6.98872,-3.02183,-3.73242,8.47966,0.50419
6.94087,-3.09121,-3.86641,8.52528,0.602266
6.92173,-3.15342,-4.01235,8.59961,0.584832
6.95283,-3.19888,-4.16548,8.71355,0.447105
7.02461,-3.23477,-4.33535,8.8659,0.23436
7.10596,-3.26348,-4.5148,9.0293,0.051156
7.20884,-3.27065,-4.69902,9.20572,0.005951
7.30693,-3.23237,-4.86411,9.35409,0.154982
7.41939,-3.1582,-5.02681,9.50212,0.477665
7.53423,-3.07925,-5.19907,9.65799,0.882216
7.60361,-3.00269,-5.3498,9.76993,1.24273
7.63472,-2.90459,-5.48857,9.84124,1.45068
7.68975,-2.80171,-5.70869,9.97852,1.47247
7.7041,-2.70601,-5.90488,10.0769,1.33668
7.72324,-2.65337,-6.07476,10.178,1.08994
7.8022,-2.62705,-6.22549,10.3215,0.788563
7.82612,-2.58398,-6.26616,10.3533,0.483729
7.87637,-2.55288,-6.29487,10.401,0.226032
7.95532,-2.52178,-6.30205,10.4576,0.059492
8.01514,-2.4835,-6.25181,10.464,0.000335
8.12519,-2.45239,-6.16807,10.4918,0.036604
8.2544,-2.42129,-6.06758,10.5268,0.139922
8.36685,-2.38779,-5.93838,10.5342,0.274318
8.48169,-2.36865,-5.80679,10.5484,0.41726
8.57021,-2.34951,-5.61777,10.5132,0.538648
8.64678,-2.33755,-5.42637,10.4726,0.594509
8.71138,-2.32559,-5.24692,10.432,0.571869
8.7688,-2.31362,-5.03638,10.3735,0.487362
8.83101,-2.28252,-4.8354,10.3236,0.36894
8.91475,-2.22988,-4.64399,10.2962,0.246075
9.02002,-2.14375,-4.44302,10.2809,0.146255
9.14443,-2.03369,-4.24922,10.2865,0.083927
9.26885,-1.88774,-4.0626,10.2947,0.049305
9.3813,-1.71787,-3.8999,10.3038,0.030245
9.47222,-1.5456,-3.76831,10.3108,0.022265
9.50571,-1.37573,-3.65586,10.277,0.021393
9.49136,-1.23696,-3.59605,10.2248,0.024497
9.4124,-1.10298,-3.57451,10.1285,0.031569
9.2832,-1.00727,-3.60561,10.0096,0.043121
9.11572,-0.91875,-3.68218,9.87416,0.058171
8.90518,-0.83501,-3.82573,9.72808,0.075117
8.66831,-0.775195,-4.00518,9.58029,0.092754
8.43384,-0.758447,-4.24683,9.47314,0.110853
8.20894,-0.784766,-4.5148,9.40137,0.134853
8.02949,-0.861328,-4.78276,9.3856,0.173245
7.89072,-0.990527,-5.02681,9.40816,0.224624
7.79981,-1.14126,-5.20625,9.44693,0.284028
7.74477,-1.34224,-5.36177,9.51482,0.354146
7.72563,-1.55518,-5.48379,9.60083,0.436414
7.75195,-1.7418,-5.55078,9.69215,0.534816
7.81177,-1.89731,-5.58428,9.78814,0.672587
7.89311,-2.00498,-5.58906,9.87719,0.882445
7.98882,-2.07197,-5.56035,9.95147,1.09483
8.09888,-2.12461,-5.5125,10.0246,1.14198
8.23286,-2.16768,-5.42876,10.097,0.990867
8.37642,-2.20835,-5.30435,10.1576,0.706986
8.51519,-2.23467,-5.20386,10.2265,0.397568
8.69224,-2.27295,-5.07466,10.3186,0.165609
8.84297,-2.31123,-4.94307,10.391,0.041714
9.00088,-2.34712,-4.84258,10.4869,0.003912
9.14443,-2.36626,-4.76602,10.5799,2.7e-05
9.26167,-2.34951,-4.7062,10.6512,1.5e-05
9.3478,-2.30884,-4.69185,10.711,0.004373
9.39565,-2.23467,-4.71816,10.7486,0.034013
9.41001,-2.14614,-4.76602,10.7643,0.103115
9.39326,-2.0624,-4.87368,10.7814,0.193222
9.41958,-2.02173,-5.04355,10.8744,0.236413
9.74736,-2.07197,-5.44311,11.3548,0.177759
9.24253,-1.94995,-5.38569,10.8735,0.058873
9.19707,-2.00259,-5.65606,10.9812,0.000624
9.21382,-2.11504,-5.95991,11.1753,0.108573
8.80708,-2.12461,-5.9958,10.8641,0.385932
8.87407,-2.23228,-6.25181,11.0823,0.773307
8.76162,-2.26816,-6.34272,11.0517,1.19598
8.55825,-2.25142,-6.32598,10.878,1.58771
8.63721,-2.27534,-6.39536,10.9854,1.91143
8.52715,-2.23945,-6.29966,10.8357,2.14553
8.45298,-2.20356,-6.16807,10.6936,2.28441
8.52236,-2.20596,-6.08911,10.7039,2.31468
8.43862,-2.16768,-5.84985,10.4943,2.21862
8.46733,-2.14136,-5.63452,10.3937,2.02026
8.51758,-2.0959,-5.40005,10.3006,1.77187
8.51519,-1.98345,-5.08901,10.1163,1.51835
8.64438,-1.87817,-4.83301,10.0802,1.29352
8.71138,-1.79683,-4.56743,9.99891,1.10351
8.68506,-1.75376,-4.27554,9.83799,0.922376
8.75205,-1.65327,-4.0602,9.78861,0.704649
8.83579,-1.43076,-3.83291,9.73702,0.427266
8.91714,-1.14365,-3.61519,9.68983,0.141385
9.01763,-0.904395,-3.46206,9.70162,3.6e-05
9.04873,-0.69624,-3.28979,9.65334,0.192508
9.04873,-0.540723,-3.1582,9.59928,0.865945
9.0272,-0.442627,-3.07207,9.54588,1.99803
8.94106,-0.378027,-3.01226,9.44242,3.30683
8.82861,-0.349316,-2.98833,9.32719,4.4669
8.68745,-0.349316,-3.00269,9.19837,5.3047
8.52715,-0.37085,-3.029,9.05675,5.72918
8.3166,-0.433057,-3.05532,8.87065,5.76411
8.09888,-0.557471,-3.10557,8.69178,5.52479
7.85962,-0.739307,-3.18452,8.51242,5.07874
7.6395,-0.988135,-3.28501,8.37435,4.46257
7.48638,-1.28003,-3.40942,8.32517,3.73576
7.88354,-1.67959,-3.76113,8.8948,2.93196
7.96729,-1.97627,-3.92861,9.1004,2.12586
7.30693,-2.10547,-3.73721,8.47296,1.40313
7.40503,-2.39497,-3.89512,8.703,0.801268
7.74956,-2.69644,-4.1272,9.18478,0.359384
7.51269,-2.87109,-4.0937,9.02453,0.098722
7.30454,-3.02422,-4.05542,8.88531,0.002747
7.61079,-3.28023,-4.24204,9.31015,0.028845
7.64668,-3.44531,-4.33057,9.43905,0.121594
7.45767,-3.50752,-4.31382,9.30207,0.257073
7.59644,-3.61519,-4.45977,9.52181,0.446582
7.68018,-3.6439,-4.56743,9.6501,0.697966
7.7352,-3.6104,-4.6416,9.71663,1.03105
7.91943,-3.56494,-4.74927,9.89857,1.47889
8.06299,-3.49316,-4.82344,10.0239,2.03786
8.11323,-3.37353,-4.84976,10.0362,2.69137
8.20894,-3.28023,-4.91196,10.1131,3.42916
8.27114,-3.20366,-4.98135,10.173,4.22268
8.22329,-3.12231,-5.00767,10.1217,4.99526
8.22568,-3.0314,-5.05791,10.121,5.66278
8.3166,-2.91894,-5.14165,10.2041,6.18106
8.32617,-2.71797,-5.14883,10.1599,6.51405
8.38838,-2.47632,-5.15361,10.1517,6.61148
8.60132,-2.28491,-5.24453,10.33,6.41575
8.81904,-2.17964,-5.3833,10.5597,5.89411
8.60371,-1.87578,-5.24692,10.2505,4.93513
8.56782,-1.55278,-5.21821,10.1513,2.85512
8.87168,-1.31592,-5.40483,10.4714,0.223506
8.91475,-1.00488,-5.42398,10.4834,0.768868
8.81904,-0.672314,-5.37134,10.3479,1.68413
9.13726,-0.531152,-5.6106,10.7355,2.61834
9.16357,-0.356494,-5.7063,10.8009,5.76117
8.99131,-0.196191,-5.75654,10.678,6.54145
9.11333,-0.210547,-6.05322,10.9425,5.34145
9.01763,-0.177051,-6.23027,10.962,4.28572
8.80947,-0.16748,-6.36904,10.872,2.2
8.77358,-0.30625,-6.61787,10.9939,1.0407
8.61807,-0.512012,-6.7375,10.9511,0.858938
8.42905,-0.832617,-6.79253,10.8573,0.752129
8.3477,-1.28242,-6.84277,10.8698,0.874308
8.32856,-1.92124,-6.93369,11.006,1.15558
8.20415,-2.62466,-6.91216,11.0442,1.45379
8.14912,-3.18931,-6.83799,11.1058,2.11732
8.15151,-3.53145,-6.7064,11.1308,2.83961
8.18262,-3.65586,-6.54609,11.0983,3.11913
8.25918,-3.64868,-6.36904,11.0495,2.38201
8.30703,-3.49556,-6.18003,10.9279,1.44451
8.35488,-3.20366,-6.04126,10.7965,1.49338
8.41948,-2.8376,-5.95991,10.6986,1.94494
8.51519,-2.44282,-5.91206,10.6503,1.86263
8.6707,-2.08154,-5.86421,10.6725,1.70884
8.90996,-1.78008,-5.78765,10.7728,2.01398
9.18989,-1.53364,-5.66802,10.9056,2.80425
9.48657,-1.34224,-5.51011,11.0525,4.01326
9.71865,-1.20107,-5.36177,11.1644,5.02735
9.85024,-1.06948,-5.21103,11.1949,5.30906
9.81196,-0.995313,-5.10576,11.1056,5.25659
9.59424,-0.980957,-4.95742,10.8438,5.31371
9.25449,-0.99292,-4.7062,10.4298,5.56189
8.91714,-1.03838,-4.46934,10.0284,5.64906
8.65156,-1.13647,-4.23486,9.69924,5.25548
8.43384,-1.28481,-3.95972,9.4053,4.66368
8.32139,-1.49297,-3.62476,9.19855,4.1262
8.3166,-1.74419,-3.24194,9.09496,3.5847
8.2855,-2.01694,-2.82564,8.98342,2.84734
8.2544,-2.35669,-2.38779,8.91014,1.80977
8.19458,-2.72036,-2.04805,8.87389,0.767178
8.05102,-3.05054,-1.81118,8.79802,0.12001
7.89311,-3.38071,-1.66045,8.74572,0.037736
7.74956,-3.65825,-1.58149,8.71433,0.520862
7.56294,-3.83291,-1.52407,8.61464,1.51805
7.43853,-3.9956,-1.50972,8.57763,2.99936
7.37632,-4.16309,-1.49536,8.60102,4.79414
7.28062,-4.29228,-1.47861,8.58006,6.52179
7.20405,-4.44541,-1.59346,8.61389,7.90014
7.1562,-4.35449,-1.80879,8.56998,8.93755
7.12749,-4.22529,-2.08872,8.545,9.89707
7.07964,-4.0291,-2.4165,8.49673,10.967
7.02461,-3.78984,-2.8376,8.47113,12.0502
6.96001,-3.50991,-3.33525,8.47851,12.9893
6.91694,-3.16299,-3.98364,8.58592,13.7815
6.8667,-2.85674,-4.74209,8.82043,14.7806
6.9002,-2.62944,-5.50054,9.20774,16.1838
6.95044,-2.40933,-6.11543,9.56619,17.476
7.00068,-2.33037,-6.5748,9.88273,17.791
7.06528,-2.36147,-6.97915,10.208,16.3426
7.11313,-2.44043,-7.2543,10.4488,13.0996
7.21841,-2.52417,-7.4457,10.6731,9.84935
7.34043,-2.55288,-7.55337,10.8376,8.32816
7.48877,-2.53374,-7.60361,10.9689,7.03686
7.673,-2.48589,-7.59883,11.0814,4.71285
7.87158,-2.44522,-7.5438,11.1736,2.25601
8.08452,-2.43325,-7.48638,11.2839,0.210378
8.24722,-2.43565,-7.42656,11.3623,0.363018
8.36445,-2.45239,-7.38589,11.425,0.495155
8.43862,-2.45718,-7.34761,11.4558,0.175176
8.46255,-2.45,-7.28062,11.4291,0.647355
8.44102,-2.45479,-7.19448,11.3595,1.43233
8.43623,-2.47393,-7.08442,11.2907,1.31228
8.25679,-2.63423,-6.89541,11.0752,1.27944
8.14434,-2.78735,-6.66572,10.8872,0.932285
8.13716,-2.69165,-6.33794,10.6596,0.162425
8.1874,-2.37105,-5.90249,10.368,0.001575
8.35488,-2.03848,-5.50532,10.2112,0.030303
8.55586,-1.71548,-5.02202,10.0681,0.040605
8.8023,-1.47861,-4.57222,10.0286,0.00484
9.15879,-1.29917,-4.20615,10.1618,0.037619
9.55596,-1.15562,-3.90708,10.3883,0.258253
9.97466,-1.05273,-3.7061,10.6929,0.739694
10.3024,-0.957031,-3.56733,10.9445,1.37833
10.5106,-0.849365,-3.46445,11.0994,2.07018
10.5991,-0.720166,-3.39507,11.1529,2.82067
10.513,-0.569434,-3.3209,11.0397,3.59083
10.2809,-0.430664,-3.23237,10.7857,4.54473
9.9627,-0.337354,-3.13667,10.4503,5.73283
9.52725,-0.260791,-3.01704,9.99695,7.0322
9.06787,-0.23208,-2.89502,9.52162,8.43094
8.65156,-0.23208,-2.83042,9.10575,9.82367
8.28311,-0.260791,-2.83521,8.75878,11.0745
7.99121,-0.320605,-2.92373,8.51531,12.0376
7.76152,-0.430664,-3.08882,8.36466,12.5133
7.55815,-0.588574,-3.29697,8.26693,12.488
7.35478,-0.806299,-3.56733,8.21394,12.0752
7.16816,-1.01445,-3.86162,8.20511,11.4321
6.95523,-1.25132,-4.1894,8.21536,10.6667
6.75903,-1.49058,-4.5124,8.26245,9.76241
6.60352,-1.68198,-4.82583,8.3501,8.7655
6.5126,-1.89014,-5.0938,8.48135,7.7689
6.48389,-2.1294,-5.33306,8.66121,6.82568
6.51978,-2.36147,-5.54839,8.8808,5.93014
6.62026,-2.56245,-5.7374,9.12753,5.03996
6.78535,-2.71318,-5.88335,9.38169,4.15766
7.03897,-2.82564,-6.00059,9.67152,3.34746
7.32847,-2.9022,-6.08193,9.95586,2.65182
7.673,-2.99072,-6.14175,10.2733,2.05832
8.04385,-3.08164,-6.19678,10.6113,1.55353
8.38838,-3.17495,-6.21592,10.9125,1.12396
8.66831,-3.28023,-6.18721,11.1437,0.713521
8.88364,-3.38311,-6.15371,11.324,0.282887
9.06309,-3.42378,-6.07954,11.4378,0.007926
9.20186,-3.38071,-5.96948,11.4777,0.196222
9.35737,-3.25391,-5.81875,11.4894,1.03141
9.49614,-3.07686,-5.64888,11.4697,2.56093
9.62534,-2.98354,-5.546,11.5025,4.7243
9.59663,-3.10078,-5.40723,11.4433,7.1913
9.6373,-3.1271,-5.29477,11.432,9.43928
9.73779,-2.84477,-5.16797,11.3853,11.2164
9.94116,-2.40215,-5.0603,11.4107,12.5206
10.19,-1.97388,-4.98853,11.516,13.418
10.3646,-1.61021,-4.91914,11.5852,13.9872
10.5321,-1.3231,-4.9,11.6913,14.2668
10.6565,-1.11494,-4.89043,11.778,14.2605
10.7259,-0.978564,-4.90479,11.8347,13.9963
10.7188,-0.904395,-4.92153,11.8292,13.3857
10.623,-0.830225,-4.91196,11.7331,12.2843
10.4604,-0.722559,-4.91914,11.5818,10.6696
10.2259,-0.590967,-4.90479,11.3567,8.66798
9.92441,-0.435449,-4.90479,11.0788,6.55878
9.5751,-0.282324,-4.90479,10.7619,4.6288
9.17793,-0.14834,-4.90479,10.4074,3.0614
8.78315,-0.043066,-4.93828,10.0763,1.87044
8.43384,0.033496,-4.99331,9.80122,1.0068
8.13477,0.059814,-5.05312,9.57664,0.466059
7.85962,0.052637,-5.12012,9.3804,0.171736
7.61558,0.014355,-5.16558,9.20219,0.022536
7.39785,-0.047852,-5.17993,9.03118,0.015736
7.19927,-0.136377,-5.16797,8.86318,0.158012
7.01025,-0.275146,-5.13926,8.69663,0.44092
6.8356,-0.447412,-5.09619,8.53796,0.764111
6.67529,-0.607715,-5.02681,8.3784,1.02876
6.52935,-0.75127,-4.92871,8.21517,1.26926
6.42647,-0.858936,-4.82104,8.07958,1.46419
6.36186,-0.925928,-4.72056,7.97586,1.61919
6.32837,-0.976172,-4.61768,7.89456,1.78356
6.31401,-1.02163,-4.53633,7.84148,1.91914
6.34512,-1.09819,-4.48369,7.84666,1.97037
6.41211,-1.225,-4.46216,7.90738,1.88813
6.50781,-1.41401,-4.45977,8.01502,1.68061
6.64419,-1.68437,-4.47173,8.18405,1.42249
6.78774,-2.00498,-4.47651,8.37452,1.15149
6.93608,-2.3519,-4.47173,8.58121,0.90788
7.07246,-2.65098,-4.45259,8.76772,0.737936
7.20884,-2.9333,-4.43105,8.95577,0.647474
7.3165,-3.17495,-4.40234,9.11,0.620848
7.43135,-3.39746,-4.35928,9.26126,0.635212
7.54858,-3.60322,-4.32339,9.41573,0.662639
7.68735,-3.83052,-4.28989,9.6006,0.668521
7.74717,-4.13677,-4.22769,9.74704,0.601965
8.95303,-4.61768,-4.89761,11.2012,0.44344
10.97,-5.4144,-5.70869,13.4998,0.229802
8.69702,-4.11045,-4.13916,10.4722,0.048546
8.2209,-3.62715,-3.99321,9.83286,0.008453
9.61577,-4.16787,-4.60332,11.4466,0.190273
8.72573,-3.69175,-3.8999,10.2458,0.612983
8.25679,-3.20606,-3.56973,9.54967,1.17831
9.23296,-3.50752,-3.9669,10.6436,1.69556
8.5439,-2.95244,-3.24912,9.60582,1.99323
8.98892,-2.83999,-3.4166,10.0269,2.01187
9.5105,-2.72036,-3.66065,10.5475,1.8138
9.07744,-2.1916,-3.32568,9.91278,1.47387
9.43872,-1.99063,-3.72764,10.3415,1.06215
9.58467,-1.67481,-4.05063,10.5394,0.66435
9.02959,-1.13647,-4.0291,9.95283,0.34392
9.12529,-0.90918,-4.577,10.2492,0.131105
9.03916,-0.729736,-5.05552,10.3825,0.024182
8.73291,-0.559863,-5.4479,10.3081,0.001175
8.81426,-0.610107,-6.0915,10.7317,0.045744
8.38599,-0.636426,-6.40972,10.5742,0.148251
7.85483,-0.748877,-6.64419,10.3153,0.313026
7.86919,-1.04316,-7.13945,10.6763,0.566254
7.67539,-1.24653,-7.35718,10.7048,0.918216
7.53423,-1.46426,-7.54141,10.7602,1.37659
7.71606,-1.74897,-7.82373,11.1269,1.9419
7.68257,-1.9356,-7.8668,11.1649,2.54113
7.57969,-2.0648,-7.7687,11.0484,3.08805
7.69453,-2.22749,-7.76392,11.1555,3.52232
7.69214,-2.31841,-7.60361,11.0616,3.8308
7.67778,-2.40693,-7.40024,10.9318,4.20847
7.91465,-2.54092,-7.33086,11.0833,5.24684
7.84766,-2.51221,-6.99829,10.8108,7.03214
7.96489,-2.50503,-6.80928,10.7741,7.42447
8.12041,-2.56006,-6.68726,10.8266,6.78606
8.02471,-2.53613,-6.42647,10.589,6.99558
8.16108,-2.32798,-6.29727,10.5678,6.8935
8.32856,-1.81118,-6.12739,10.4972,6.72273
8.52236,-1.14604,-5.92881,10.4448,6.83349
8.82861,-0.559863,-5.82114,10.5898,6.34725
9.01045,-0.117236,-5.59145,10.605,5.78409
9.19946,0.050244,-5.36895,10.6517,5.12704
9.34302,-0.002393,-5.14883,10.6678,4.11235
9.40762,-0.189014,-4.82822,10.576,3.22071
9.48418,-0.46416,-4.52915,10.5204,2.33809
9.50811,-0.722559,-4.19658,10.4181,1.47302
9.4459,-0.906787,-3.85205,10.2414,0.834011
9.36455,-1.03838,-3.53862,10.0645,0.373292
9.23535,-1.12212,-3.23955,9.85117,0.120971
9.08462,-1.18672,-2.96919,9.63092,0.015751
8.9291,-1.26567,-2.75625,9.43015,0.016052
8.74248,-1.3853,-2.60791,9.22774,0.12922
8.53433,-1.57192,-2.53613,9.04089,0.269768
8.30703,-1.76094,-2.53613,8.86226,0.394713
8.06299,-2.05523,-2.62705,8.72566,0.485734
