ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
8.72334,-2.75147,-2.92373,9.60289,0.001139
8.92192,-2.74189,-3.27065,9.89019,0.012839
9.16357,-2.74907,-3.62476,10.2307,0.028433
9.37412,-2.71797,-3.91426,10.5158,0.030163
9.6373,-2.62466,-4.13438,10.8102,0.017032
9.85981,-2.45239,-4.24204,11.0102,0.00764
10.0632,-2.17246,-4.31143,11.1613,0.001518
10.2378,-1.85186,-4.37603,11.2868,2e-06
10.2833,-1.55757,-4.41431,11.2986,0.00089
10.2498,-1.33267,-4.47651,11.2638,0.064579
10.1517,-1.18911,-4.56265,11.1933,0.902041
10.0249,-1.08384,-4.67031,11.1124,2.41244
9.9292,-0.99292,-4.80669,11.0761,1.3746
9.84307,-0.916357,-4.9335,11.0483,0.287979
9.78325,-0.870898,-5.05552,11.0467,0.184829
9.75215,-0.85415,-5.14404,11.0587,0.050594
9.7019,-0.851758,-5.2206,11.0502,0.027913
9.65644,-0.846973,-5.24214,11.0202,0.068714
9.60381,-0.839795,-5.2206,10.9633,0.066081
9.55356,-0.784766,-5.15361,10.8833,0.121843
9.51768,-0.681885,-5.08423,10.8121,0.071093
9.46265,-0.519189,-5.05552,10.741,0.007468
9.40762,-0.303857,-5.05791,10.6854,3e-06
9.33105,-0.081348,-5.08184,10.6255,0.027172
9.25689,0.117236,-5.09141,10.5653,0.211948
9.17793,0.272754,-5.09619,10.5014,0.512697
9.07266,0.423486,-5.07227,10.4029,0.896063
8.95542,0.533545,-5.04355,10.2918,1.40312
8.83101,0.586182,-4.9981,10.1642,1.74759
8.69463,0.557471,-4.9335,10.0123,1.85019
8.52954,0.428271,-4.88325,9.83782,1.91357
8.34292,0.215332,-4.85693,9.65611,1.948
8.13716,-0.045459,-4.84497,9.47044,1.92637
7.93618,-0.334961,-4.82104,9.29181,1.82344
7.75435,-0.614893,-4.79233,9.13643,1.60112
7.62754,-0.861328,-4.73731,9.02016,1.33968
7.51509,-1.08862,-4.65356,8.90603,1.12263
7.43613,-1.31353,-4.53394,8.80784,1.00184
7.40024,-1.54321,-4.3832,8.73828,0.999655
7.39067,-1.77529,-4.18462,8.67668,1.0907
7.40264,-2.00259,-3.9645,8.63288,1.23443
7.45049,-2.22749,-3.7396,8.62879,1.41188
7.52944,-2.42847,-3.50752,8.65405,1.60886
7.62993,-2.61748,-3.26348,8.70157,1.81062
7.75435,-2.77778,-3.01943,8.77285,2.01909
7.89311,-2.9022,-2.81367,8.86796,2.16695
8.06538,-3.029,-2.58159,8.99388,2.1529
8.32617,-3.16538,-2.37822,9.21958,1.90044
9.25449,-3.46445,-2.49546,10.1919,1.408
9.80957,-3.64629,-2.49307,10.7582,0.819018
9.85503,-3.6104,-2.31123,10.747,0.312145
9.18511,-3.31611,-1.78726,9.92759,0.034087
9.69233,-3.44292,-1.66763,10.42,0.031291
9.76411,-3.47163,-1.3853,10.4551,0.2355
9.46982,-3.39985,-0.933105,10.1048,0.462143
9.85981,-3.53623,-0.815869,10.5065,0.549539
9.80957,-3.56016,-0.545508,10.4499,0.45796
9.75933,-3.56016,-0.342139,10.394,0.233339
10.0297,-3.72046,-0.346924,10.7031,0.049075
9.91006,-3.73481,-0.267969,10.5939,0.002576
9.88135,-3.52427,-0.239258,10.4937,0.093585
9.96987,-3.14624,-0.260791,10.4578,0.236782
9.9938,-2.69644,-0.258398,10.3544,0.333378
10.2235,-2.44761,-0.378027,10.5192,0.34952
10.3527,-2.37583,-0.500049,10.6336,0.275121
10.2259,-2.32559,-0.619678,10.5053,0.160728
10.1326,-2.32559,-0.787158,10.4258,0.067316
10.0393,-2.29927,-0.973779,10.3451,0.01473
10.0153,-2.20117,-1.19868,10.3242,4.3e-05
10.1182,-2.05762,-1.48579,10.4317,0.023307
10.1278,-1.84707,-1.72744,10.4388,0.129242
10.0823,-1.6126,-1.97627,10.4,0.412121
10.0082,-1.39966,-2.26816,10.357,0.976154
9.91006,-1.23218,-2.57441,10.3129,1.86896
9.86938,-1.13887,-2.88784,10.3461,3.02501
9.78086,-1.07666,-3.22759,10.3558,4.24958
9.61577,-1.05034,-3.50513,10.2884,5.24115
9.47461,-1.06709,-3.75874,10.2487,5.71317
9.37651,-1.12212,-3.96211,10.2409,5.49187
9.35498,-1.18911,-4.12959,10.2948,4.5816
9.36934,-1.25371,-4.254,10.3659,3.25798
9.36694,-1.28242,-4.321,10.395,1.92897
9.35737,-1.26807,-4.35928,10.4006,0.886631
9.36934,-1.22978,-4.3832,10.4168,0.214616
9.39087,-1.19629,-4.39517,10.4373,0.003071
9.4124,-1.16758,-4.39995,10.4554,0.303377
9.36934,-1.15801,-4.36646,10.4015,0.950503
9.26646,-1.16758,-4.29946,10.2818,1.75834
9.16357,-1.22022,-4.24204,10.1713,2.55981
9.10615,-1.29917,-4.18223,10.1045,3.3194
9.07983,-1.38291,-4.13438,10.0722,4.00878
9.05112,-1.45947,-4.05781,10.0259,4.51851
9.01045,-1.49775,-3.98364,9.96498,4.79227
8.97695,-1.49536,-3.89272,9.89824,4.7204
8.97695,-1.47622,-3.80181,9.85995,4.25303
9.00088,-1.46426,-3.71567,9.84714,3.55614
9.03677,-1.47861,-3.62476,9.84826,2.82094
9.04395,-1.53125,-3.50034,9.81784,2.22933
9.02002,-1.63892,-3.37353,9.7687,1.87167
8.98413,-1.77529,-3.23477,9.71236,1.71515
8.94824,-1.91885,-3.11274,9.66655,1.71609
8.91235,-2.06001,-3.00508,9.6283,1.82571
8.87168,-2.17485,-2.90937,9.58651,1.96936
9.7043,-2.44282,-3.17256,10.4979,2.08467
9.93398,-2.56245,-3.20606,10.7484,2.14274
8.7688,-2.34233,-2.69165,9.46696,2.12946
9.0583,-2.43565,-2.75864,9.77728,2.05161
9.23535,-2.46675,-2.78735,9.9572,1.92405
8.55347,-2.24902,-2.47393,9.18369,1.76121
8.93628,-2.30645,-2.55767,9.57697,1.57897
9.36455,-2.34233,-2.64619,10.0092,1.38283
8.93628,-2.11265,-2.42607,9.49769,1.16262
8.9626,-1.97866,-2.39019,9.48453,0.913099
9.4124,-1.94995,-2.52178,9.93755,0.650643
9.31909,-1.77529,-2.49307,9.8088,0.411361
9.05352,-1.53604,-2.43804,9.50103,0.220097
9.2521,-1.39248,-2.56724,9.70212,0.087106
9.2832,-1.21543,-2.68926,9.74101,0.018009
9.05352,-1.0001,-2.74907,9.5144,2.4e-05
9.11333,-0.849365,-2.9022,9.60192,0.016065
9.2186,-0.724951,-3.09839,9.75234,0.0531
9.0894,-0.600537,-3.22998,9.66492,0.099256
9.07026,-0.579004,-3.41899,9.71053,0.15134
9.20425,-0.674707,-3.66065,9.92843,0.20657
9.20664,-0.823047,-3.85205,10.0139,0.264836
9.17554,-1.18911,-4.11523,10.1262,0.329487
9.14683,-1.61977,-4.36406,10.2632,0.395015
9.03916,-1.99541,-4.55308,10.3159,0.4629
8.94106,-2.29688,-4.72773,10.3716,0.53689
8.87407,-2.51939,-4.86411,10.4286,0.607754
8.7042,-2.63901,-4.9311,10.3462,0.665399
8.54629,-2.71318,-4.96221,10.2481,0.699816
8.53672,-2.76343,-5.04595,10.2944,0.707018
8.47212,-2.77539,-5.10576,10.2737,0.689012
8.39077,-2.73232,-5.10815,10.1963,0.639784
8.3166,-2.64141,-5.06987,10.0919,0.564407
8.33096,-2.57202,-5.04116,10.0714,0.477539
8.39795,-2.48828,-5.03159,10.1012,0.393107
8.36924,-2.33037,-4.98374,10.0156,0.315734
8.49844,-2.16528,-4.9957,10.093,0.245904
8.57261,-1.94756,-4.98374,10.1055,0.18851
8.64678,-1.70112,-4.97417,10.1194,0.139265
8.74487,-1.46665,-4.98135,10.1704,0.089767
8.82383,-1.23218,-4.98135,10.2074,0.042247
8.88125,-1.02881,-4.99092,10.2394,0.008348
8.97695,-0.818262,-4.9957,10.3059,0.001235
9.62295,-0.748877,-5.26846,10.9963,0.026637
9.39326,-0.430664,-5.10815,10.701,0.083443
9.24492,-0.153125,-4.95503,10.4902,0.17045
9.56314,-0.330176,-5.04116,10.8155,0.281393
9.54878,-0.504834,-5.05073,10.8141,0.402446
9.15879,-0.461768,-4.92632,10.4099,0.515787
9.20425,-0.366064,-4.96699,10.4653,0.627792
9.22578,-0.15791,-4.89761,10.4464,0.868489
9.02959,0.119629,-4.63921,10.1523,1.58575
9.18989,0.358887,-4.43105,10.2087,2.58845
9.28081,0.564648,-4.08174,10.1545,2.5308
9.34062,0.681885,-3.66304,10.0563,2.01573
9.5751,0.672314,-3.30654,10.1522,1.96971
9.61338,0.62207,-2.87109,10.0522,1.59075
9.66602,0.514404,-2.47393,9.99084,1.05204
9.76411,0.406738,-2.14614,10.0055,0.820802
9.78804,0.330176,-1.78008,9.95406,0.581027
9.8335,0.217725,-1.50493,9.95037,0.356323
9.85024,0.00957,-1.17476,9.92005,0.223294
9.77368,-0.289502,-0.801514,9.81076,0.089305
9.67319,-0.667529,-0.45459,9.70685,0.01229
9.5727,-1.10776,-0.145947,9.63769,0.002964
9.47222,-1.61021,0.110059,9.60873,0.071742
9.41479,-2.13418,0.30625,9.65851,0.249332
9.34062,-2.64858,0.404346,9.71729,0.487961
9.27363,-3.12471,0.425879,9.79517,0.787106
9.26167,-3.49077,0.339746,9.90351,1.0628
9.24492,-3.70132,0.203369,9.96041,1.25724
9.27603,-3.81377,-0.011963,10.0294,1.59715
9.33823,-3.82813,-0.287109,10.0965,1.93981
9.35498,-3.74199,-0.610107,10.0941,2.05395
9.35259,-3.60801,-0.985742,10.0728,2.17493
9.34062,-3.47642,-1.38291,10.0621,2.30491
9.30713,-3.31372,-1.77769,10.0381,2.34877
9.25689,-3.11035,-2.16289,10.0021,2.31289
9.221,-2.89263,-2.52417,9.98827,2.31114
9.16357,-2.66533,-2.88784,9.97069,2.41414
9.11333,-2.49546,-3.19648,9.97485,2.36802
9.0918,-2.3208,-3.52427,10.0233,2.17131
9.07744,-2.16768,-3.81855,10.0837,2.14151
9.08462,-2.05762,-4.09849,10.1765,1.99608
9.06309,-2.05762,-4.34731,10.2602,1.43602
9.05352,-2.13418,-4.56265,10.3604,0.890821
9.06069,-2.23228,-4.74209,10.4674,0.509153
9.06309,-2.28252,-4.85693,10.5328,0.166456
9.0918,-2.29209,-4.91675,10.5872,0.001278
9.12529,-2.28013,-4.95981,10.6334,0.107084
9.11572,-2.25142,-4.98853,10.6325,0.516137
9.07744,-2.22031,-5.00049,10.5988,1.37878
9.05591,-2.20356,-5.01245,10.5825,2.71595
9.01523,-2.18682,-5.00527,10.5408,4.20096
8.99131,-2.19639,-4.97656,10.5088,5.36068
8.95781,-2.18682,-4.92393,10.4532,6.11896
8.91475,-2.17485,-4.84019,10.3745,6.18112
8.87886,-2.13418,-4.73252,10.2852,5.4089
8.84536,-2.06001,-4.63442,10.1962,4.6197
8.81186,-1.94277,-4.51958,10.0921,4.09505
8.7999,-1.84468,-4.42866,10.0227,3.69511
8.77119,-1.7394,-4.33535,9.93754,3.75084
8.71616,-1.66045,-4.24204,9.83481,4.33981
8.66352,-1.60064,-4.18462,9.75345,5.35233
8.61089,-1.548,-4.13198,9.67559,6.78618
8.55825,-1.49058,-4.08174,9.59823,8.21668
8.53911,-1.42119,-4.03149,9.5493,9.29076
8.52236,-1.35659,-3.9669,9.49775,10.0016
8.53193,-1.29678,-3.88076,9.46234,10.3428
8.56782,-1.23457,-3.79224,9.45054,10.4228
8.59893,-1.15801,-3.65586,9.4153,10.2336
8.64917,-1.08384,-3.50513,9.39515,9.69018
8.7042,-1.02642,-3.33047,9.37596,8.74717
8.77837,-0.98335,-3.1582,9.38088,7.45368
8.85254,-0.954639,-2.96201,9.38362,5.97757
8.93389,-0.942676,-2.76104,9.39821,4.30175
9.03916,-0.985742,-2.56724,9.44822,2.59756
9.07505,-1.15322,-2.3543,9.44612,1.17639
9.17793,-1.30635,-2.17007,9.52104,0.276778
9.2856,-1.39966,-2.03369,9.60819,0.000165
9.36934,-1.45469,-1.91406,9.67286,0.181021
9.48179,-1.52407,-1.85186,9.78041,0.641438
9.54878,-1.60303,-1.804,9.84903,1.22897
9.58945,-1.70112,-1.81118,9.90615,1.77593
9.62295,-1.8375,-1.86621,9.97298,2.12567
9.63013,-2.00737,-1.94038,10.0267,2.24707
9.62773,-2.17246,-2.05523,10.0815,2.26487
9.63013,-2.32319,-2.17485,10.1423,2.24975
9.62295,-2.44761,-2.30405,10.1932,2.17216
9.61338,-2.53135,-2.43325,10.2345,2.02158
9.59663,-2.58877,-2.5792,10.2689,1.79651
9.57988,-2.62227,-2.75386,10.307,1.53711
9.57031,-2.63662,-2.92134,10.3478,1.27916
9.54878,-2.63662,-3.07446,10.3722,1.00633
9.53921,-2.61748,-3.22519,10.4043,0.74442
9.52964,-2.58398,-3.35439,10.428,0.521997
9.52725,-2.54331,-3.46685,10.4526,0.350564
9.5416,-2.50742,-3.56255,10.4891,0.278401
9.55596,-2.4811,-3.63433,10.5205,0.338359
9.58227,-2.47393,-3.68218,10.5593,0.55207
9.61816,-2.48828,-3.68696,10.5969,0.9585
9.64927,-2.53374,-3.66782,10.6293,1.59704
9.68276,-2.60312,-3.60801,10.656,2.4352
9.73301,-2.69644,-3.52427,10.6969,3.34518
9.78086,-2.78975,-3.41182,10.7279,4.24818
9.84785,-2.88306,-3.27065,10.7698,5.08408
9.89092,-2.97158,-3.11035,10.7859,5.64408
9.9292,-3.05054,-2.95723,10.8,5.73761
9.94595,-3.11753,-2.80649,10.7943,5.28489
9.95552,-3.17974,-2.67251,10.7873,4.2598
9.94595,-3.27065,-2.53852,10.7733,2.82626
9.8957,-3.36157,-2.42129,10.7279,1.35559
9.84785,-3.42617,-2.32559,10.683,0.271992
9.78325,-3.44771,-2.22749,10.6094,0.048489
9.72583,-3.43335,-2.15332,10.5364,0.961604
9.66602,-3.36875,-2.09111,10.4476,2.84772
9.60381,-3.27783,-2.05283,10.3533,5.22845
9.53442,-3.16777,-2.04326,10.2526,7.54333
9.46982,-3.05771,-2.0624,10.1627,9.43268
9.3813,-2.91894,-2.1294,10.053,10.4738
9.28081,-2.76343,-2.23706,9.93853,10.4802
9.16357,-2.60073,-2.40215,9.82371,9.77258
9.03677,-2.43325,-2.60073,9.71327,8.81475
8.90039,-2.26577,-2.84238,9.61404,8.02066
8.76162,-2.10786,-3.09121,9.52705,7.54091
8.62764,-1.96431,-3.37114,9.46885,7.33378
8.49844,-1.82075,-3.64868,9.4261,7.30234
8.37402,-1.70112,-3.91187,9.39791,7.2423
8.26157,-1.60064,-4.13438,9.37596,6.96312
8.16108,-1.49058,-4.34731,9.36612,6.40372
8.07256,-1.39966,-4.53154,9.3627,5.6325
8.01035,-1.30156,-4.68706,9.37168,4.81536
7.94815,-1.21304,-4.83061,9.37973,4.07832
7.89072,-1.12212,-4.9646,9.38988,3.45478
7.84526,-1.02642,-5.07944,9.40226,2.91658
7.79263,-0.92832,-5.18472,9.40575,2.41855
7.75674,-0.849365,-5.27564,9.41917,1.92237
7.72803,-0.77041,-5.36177,9.4374,1.38973
7.72563,-0.701025,-5.4144,9.46006,0.849869
7.74717,-0.619678,-5.46226,9.49941,0.383078
7.79263,-0.5479,-5.48379,9.54448,0.071126
7.87637,-0.476123,-5.46943,9.60097,0.01834
7.98164,-0.409131,-5.43833,9.66692,0.328812
8.11562,-0.346924,-5.36895,9.73701,1.05334
8.27354,-0.289502,-5.27803,9.81798,2.16273
8.42427,-0.256006,-5.14883,9.87645,3.52317
8.58218,-0.260791,-4.98613,9.92891,4.9498
8.73291,-0.308643,-4.78994,9.96506,6.36009
8.86211,-0.421094,-4.58896,9.98864,7.72648
8.99849,-0.62207,-4.36406,10.0202,8.95284
9.13008,-0.887646,-4.1583,10.0716,9.98161
9.17793,-1.36855,-3.98125,10.0974,10.7561
9.16357,-1.82554,-3.80181,10.0875,11.1204
9.221,-2.18921,-3.61519,10.1434,10.985
9.34302,-2.44761,-3.4166,10.2448,10.4065
9.42436,-2.66772,-3.22759,10.3127,9.46307
9.48897,-2.91177,-3.08403,10.3938,8.17902
9.52485,-3.17974,-2.95962,10.4687,6.36212
9.53682,-3.44531,-2.85435,10.5342,3.37607
9.55356,-3.74199,-2.78257,10.6309,0.306193
9.53682,-4.01714,-2.74668,10.7067,0.713909
9.50332,-4.25879,-2.72036,10.7634,2.00601
9.50093,-4.42388,-2.69883,10.8223,1.14714
9.48418,-4.51001,-2.67729,10.8378,0.644356
9.46743,-4.54111,-2.68208,10.8373,0.822292
9.43633,-4.52676,-2.69883,10.8083,0.774981
9.36455,-4.47651,-2.72036,10.7301,0.877533
9.28081,-4.3856,-2.7395,10.6241,1.26644
9.17075,-4.28032,-2.76343,10.491,1.52908
9.05112,-4.12959,-2.773,10.3279,2.01241
8.95303,-3.94058,-2.79692,10.1739,2.37431
8.87646,-3.73242,-2.83042,10.0366,2.06794
8.82861,-3.50991,-2.87827,9.92715,1.61252
8.80708,-3.27305,-2.94766,9.84714,1.36536
8.7999,-3.029,-3.01226,9.78196,1.53189
8.7999,-2.78496,-3.08643,9.73244,1.96946
8.7999,-2.5481,-3.15581,9.6897,1.98974
8.79512,-2.33516,-3.20845,9.64889,1.54875
8.77837,-2.15093,-3.24434,9.60271,1.13384
8.75444,-1.94517,-3.27305,9.54656,0.958625
8.72334,-1.7418,-3.28501,9.48271,1.05271
8.69941,-1.5456,-3.2874,9.42739,1.21446
8.66352,-1.37334,-3.29458,9.37001,1.19252
8.64199,-1.21304,-3.30176,9.33044,1.02815
8.61328,-1.08144,-3.34482,9.30301,0.87632
8.60132,-1.00488,-3.40703,9.30593,0.829856
8.58457,-0.990527,-3.51709,9.32984,0.826122
8.56064,-1.05991,-3.65107,9.36688,0.728747
8.52236,-1.22022,-3.84009,9.42687,0.583189
8.49126,-1.47861,-4.0602,9.52749,0.519918
8.46255,-1.81118,-4.29468,9.66123,0.593379
8.46733,-2.17485,-4.49087,9.82821,0.784887
8.48408,-2.5481,-4.65117,10.0053,0.987963
8.56064,-2.99072,-4.81626,10.2677,1.11547
8.55586,-3.34722,-4.85933,10.3933,1.19993
8.61567,-3.60561,-4.86411,10.5304,1.2867
8.70181,-3.80898,-4.82104,10.6523,1.32482
8.7688,-3.9334,-4.75884,10.7243,1.17279
8.87886,-4.02671,-4.70859,10.8268,0.805816
8.9937,-4.04106,-4.6727,10.9111,0.428537
9.09658,-3.97647,-4.67031,10.9714,0.197398
9.18989,-3.82813,-4.69663,11.0076,0.088644
9.26167,-3.63433,-4.73013,11.0164,0.031961
9.33584,-3.39268,-4.74688,11.0091,0.00222
9.43872,-3.1271,-4.69185,10.9946,0.00905
9.5751,-2.93809,-4.60571,11.0239,0.045747
9.64209,-2.79692,-4.5124,11.007,0.080946
9.68276,-2.7395,-4.37603,10.9732,0.103994
9.80479,-2.65576,-4.20137,10.9927,0.13902
9.87417,-2.49785,-4.02671,10.9523,0.215054
9.89092,-2.33037,-3.85684,10.869,0.340229
9.86221,-2.14614,-3.7396,10.7635,0.494181
9.77129,-1.9332,-3.65825,10.6112,0.59399
9.65884,-1.72983,-3.59365,10.4499,0.30769
9.51289,-1.57192,-3.51948,10.2642,0.050124
9.33345,-1.47144,-3.42856,10.0515,0.692052
9.1564,-1.40444,-3.33765,9.84642,0.104352
9.02241,-1.36377,-3.25151,9.6869,0.15009
8.86929,-1.31831,-3.13906,9.50031,0.348962
8.74727,-1.28242,-3.03618,9.3476,0.853766
8.63242,-1.27285,-2.95962,9.21402,1.15017
8.52954,-1.31113,-2.89981,9.1039,0.565817
8.42905,-1.38769,-2.8687,9.01133,0.507994
8.32378,-1.50493,-2.83521,8.92124,0.772773
8.21611,-1.67481,-2.82085,8.84685,0.478889
8.09648,-1.90449,-2.81128,8.77972,0.273156
7.97925,-2.20117,-2.83042,8.74785,0.484386
7.86919,-2.50503,-2.85435,8.73765,0.65481
7.72563,-2.84717,-2.92134,8.73648,0.595068
7.60122,-3.18452,-3.03618,8.78283,0.723751
7.45767,-3.50513,-3.17974,8.83252,0.823722
7.32847,-3.80659,-3.38071,8.92333,0.631922
7.21841,-4.0626,-3.63433,9.04536,0.484716
7.14185,-4.254,-3.89751,9.18113,0.367456
7.11792,-4.35928,-4.12959,9.31244,0.131222
7.12749,-4.40952,-4.34014,9.43831,0.001652
7.18252,-4.39517,-4.50044,9.54778,0.06419
7.26387,-4.31382,-4.61768,9.62786,0.281402
7.40024,-4.1918,-4.72534,9.72952,0.576092
7.54619,-4.05063,-4.79951,9.81774,0.844473
7.69453,-3.8999,-4.85933,9.90091,1.02173
7.85483,-3.72285,-4.89522,9.97603,0.95887
7.99121,-3.50273,-4.90957,10.0116,0.730922
8.11562,-3.25151,-4.91914,10.0316,0.600207
8.86929,-3.14863,-5.27324,10.7882,0.536111
9.19468,-2.93569,-5.46226,11.0904,0.386188
8.3166,-2.38779,-5.05791,10.0225,0.203041
8.79751,-2.30166,-5.30913,10.53,0.102755
9.0583,-2.19399,-5.41919,10.7812,0.071325
8.66831,-1.88774,-5.14404,10.255,0.05388
8.89321,-1.89253,-5.14404,10.4466,0.056743
8.85493,-1.90688,-5.04116,10.3663,0.088704
8.78076,-1.76094,-4.89043,10.2039,0.130204
9.1229,-1.55996,-4.9,10.4724,0.192743
9.18989,-1.21064,-4.72773,10.4053,0.288079
9.35977,-0.91875,-4.59614,10.4678,0.443618
9.57988,-0.765625,-4.50523,10.614,0.956398
9.59902,-0.681885,-4.29468,10.538,2.41381
9.74258,-0.753662,-4.12481,10.6066,3.50156
9.86938,-0.887646,-3.90469,10.6508,3.085
9.91484,-1.02642,-3.61758,10.604,3.14697
10.0751,-1.20107,-3.36636,10.6903,3.42631
10.1517,-1.34224,-3.08643,10.6951,2.57698
10.2378,-1.45469,-2.84477,10.7248,1.66908
10.3288,-1.5456,-2.65337,10.7756,1.211
10.3144,-1.61021,-2.46196,10.7257,0.705932
10.3072,-1.67241,-2.34712,10.7026,0.364969
10.2594,-1.7394,-2.27295,10.6511,0.232271
10.1637,-1.79683,-2.20835,10.5549,0.143977
10.0919,-1.86143,-2.18442,10.492,0.10665
9.98662,-1.91885,-2.17725,10.3998,0.072584
9.8957,-1.9978,-2.17964,10.328,0.024388
9.8311,-2.10068,-2.23467,10.2984,0.004831
9.74497,-2.21553,-2.30166,10.2553,0.000103
9.65405,-2.31602,-2.40693,10.2156,0.002651
9.57988,-2.38779,-2.51939,10.1894,0.019012
9.47461,-2.40693,-2.62227,10.1212,0.090812
9.38369,-2.37822,-2.77539,10.0704,0.273771
9.2832,-2.31841,-2.9333,10.0079,0.518216
9.18989,-2.24902,-3.0936,9.95402,0.682515
9.10854,-2.16768,-3.23716,9.90675,0.659807
9.01045,-2.0959,-3.37593,9.84773,0.488577
8.93389,-2.03848,-3.50752,9.81185,0.276489
8.87407,-2.00977,-3.63193,9.7969,0.101527
8.81665,-2.01216,-3.74199,9.78696,0.014278
8.77119,-2.02651,-3.83291,9.78426,0.002703
8.71616,-2.04087,-3.93579,9.77891,0.037541
8.66831,-2.0313,-4.0291,9.77238,0.072095
8.62285,-2.02173,-4.12002,9.76809,0.071755
8.58696,-2.00737,-4.20615,9.77022,0.054075
8.57739,-2.0002,-4.26836,9.7873,0.033399
8.57978,-2.00259,-4.30425,9.80559,0.014444
8.59175,-2.01216,-4.31143,9.82117,0.003905
8.60371,-2.03369,-4.29707,9.82978,0.000656
8.62046,-2.05762,-4.26597,9.83588,0.000689
8.6396,-2.10068,-4.24922,9.85451,0.008129
8.63481,-2.1605,-4.20854,9.84579,0.048743
8.63242,-2.21553,-4.17505,9.84166,0.162947
8.62046,-2.2873,-4.14395,9.83445,0.382659
8.59653,-2.37583,-4.09131,9.81243,0.72509
8.575,-2.4835,-4.05303,9.80436,1.18691
8.53911,-2.61509,-4.01235,9.79051,1.6839
8.50562,-2.76582,-3.98604,9.79202,2.12454
8.46973,-2.94048,-3.95732,9.80016,2.46722
8.42905,-3.12471,-3.92622,9.80958,2.62364
8.4147,-3.29219,-3.90469,9.84338,2.55862
8.39556,-3.47163,-3.88315,9.88011,2.37849
8.36924,-3.61519,-3.86162,9.9008,2.15258
8.35249,-3.72046,-3.85205,9.92191,1.8868
8.33096,-3.7707,-3.83052,9.91443,1.56819
8.32378,-3.78745,-3.8042,9.90465,1.18456
8.34531,-3.7707,-3.78027,9.90722,0.786671
8.38599,-3.71807,-3.76831,9.9171,0.441527
8.44102,-3.62715,-3.74438,9.92106,0.189197
8.50801,-3.48599,-3.71807,9.91778,0.046881
8.61089,-3.29458,-3.67978,9.92686,2.6e-05
8.71856,-3.096,-3.66065,9.94981,0.04751
8.84058,-2.85195,-3.63193,9.97398,0.193717
8.96978,-2.59834,-3.61758,10.0147,0.416374
9.04155,-2.41172,-3.62236,10.0343,0.691546
9.10137,-2.18682,-3.65107,10.0473,0.980969
9.19468,-1.8686,-3.69175,10.0828,1.25423
9.29995,-1.49775,-3.73721,10.1341,1.49218
9.42197,-1.11733,-3.78267,10.2142,1.67608
9.53442,-0.763232,-3.82334,10.3008,1.84252
9.62534,-0.485693,-3.84248,10.3753,2.01013
9.68516,-0.318213,-3.89512,10.4439,2.13977
