ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.17793,-2.97637,-4.17505,10.513,1.19483
9.35259,-3.04097,-4.11045,10.659,2.16785
9.50811,-3.09839,-4.00757,10.7733,3.4287
9.63252,-3.25151,-3.93101,10.9,4.96059
9.7043,-3.38789,-3.85684,10.9785,6.6407
9.78804,-3.39507,-3.75156,11.0185,8.1382
9.93877,-3.29458,-3.61279,11.0764,9.0361
10.111,-3.14146,-3.44531,11.1343,9.29723
10.2474,-2.99311,-3.26348,11.1633,9.26685
10.3503,-2.89263,-3.09121,11.1826,9.22035
10.3934,-2.82803,-2.93809,11.1648,9.15533
10.3838,-2.77061,-2.76582,11.0973,8.84913
10.3312,-2.69883,-2.59116,10.9877,8.09523
10.2378,-2.61748,-2.41172,10.8389,6.92691
10.1206,-2.49067,-2.24185,10.661,5.56817
9.99141,-2.32559,-2.09351,10.4699,4.1928
9.85503,-2.14136,-1.96191,10.2741,2.85767
9.72344,-1.97148,-1.82315,10.0874,1.64606
9.59424,-1.85186,-1.67481,9.91382,0.726256
9.46025,-1.76572,-1.53364,9.74506,0.190975
9.33584,-1.73223,-1.40205,9.59814,0.004758
9.16597,-1.72505,-1.27524,9.41366,0.053391
8.97456,-1.73462,-1.16758,9.21493,0.227784
8.76641,-1.76333,-1.11255,9.01094,0.495889
8.53911,-1.84228,-1.08384,8.80256,0.869338
8.31182,-1.94995,-1.10298,8.60844,1.3525
8.11323,-2.08872,-1.18672,8.46142,1.93054
7.93618,-2.2251,-1.31592,8.3466,2.58413
7.79502,-2.37105,-1.47144,8.27945,3.2554
7.7041,-2.52417,-1.67002,8.27729,3.84077
7.66104,-2.6749,-1.91167,8.33673,4.27852
7.62754,-2.84717,-2.23945,8.44398,4.53822
7.60601,-3.01465,-2.67251,8.60708,4.59969
7.59404,-3.16538,-3.2228,8.83604,4.58026
7.56055,-3.30654,-3.85444,9.10779,4.62482
7.52227,-3.38789,-4.49087,9.39309,4.7022
7.48638,-3.42856,-5.0938,9.68234,4.75864
7.46245,-3.51709,-5.61777,9.98086,4.80224
7.52227,-3.71807,-6.17764,10.4198,4.80222
7.6084,-3.88076,-6.68008,10.843,4.71907
7.78306,-4.00996,-7.05093,11.2415,4.48201
8.07495,-4.11045,-7.24473,11.6012,3.99028
8.36924,-4.0937,-7.28779,11.8285,3.30251
8.69941,-3.9023,-7.25908,11.9834,2.59935
8.99609,-3.59605,-7.18013,12.0588,1.98405
9.16357,-3.26826,-7.07725,12.0308,1.48018
9.21621,-2.9668,-6.98154,11.9366,1.0774
9.16357,-2.69883,-6.88584,11.7758,0.756867
9.10854,-2.48828,-6.82124,11.6485,0.510597
9.04395,-2.31362,-6.76143,11.5266,0.322626
8.99849,-2.11982,-6.68726,11.4099,0.180372
9.04634,-1.87817,-6.60352,11.3565,0.079914
9.10615,-1.59106,-6.45039,11.2721,0.017964
9.20425,-1.2896,-6.23984,11.1945,0.000668
9.36455,-1.01685,-5.96948,11.1518,0.035818
9.48657,-0.885254,-5.63452,11.0692,0.121764
9.52964,-0.933105,-5.26128,10.9255,0.257834
9.65405,-0.866113,-4.87847,10.8513,0.437683
9.82153,-0.579004,-4.46694,10.8052,0.654246
10.0536,-0.239258,-4.12241,10.8686,0.935422
10.3383,0.133984,-3.77788,11.0078,1.30349
10.5776,0.46416,-3.48599,11.1469,1.74691
10.7331,0.636426,-3.26108,11.2356,2.26255
10.7762,0.69624,-3.10557,11.2363,2.83522
10.6972,0.712988,-2.96201,11.1226,3.39556
10.5273,0.705811,-2.85674,10.9309,3.8818
10.2474,0.660352,-2.77778,10.6377,4.28512
9.89331,0.571826,-2.71797,10.2758,4.64108
9.53442,0.409131,-2.69883,9.91747,4.96979
9.19946,0.215332,-2.69644,9.58891,5.25592
8.85254,-0.021533,-2.69644,9.25412,5.50449
8.55825,-0.313428,-2.7395,8.99148,5.69719
8.29985,-0.617285,-2.78735,8.77713,5.76884
8.07495,-0.856543,-2.8687,8.61208,5.69706
7.89551,-1.12451,-2.85674,8.47139,5.48431
7.77827,-1.48579,-2.79453,8.39753,5.0547
7.62993,-1.9332,-2.6749,8.31314,4.32564
7.49834,-2.46196,-2.54092,8.29112,3.33854
7.36914,-3.05054,-2.44043,8.34061,2.19944
7.26147,-3.55298,-2.36626,8.42329,1.07857
7.12988,-4.00996,-2.30405,8.49845,0.251405
7.00547,-4.3832,-2.20117,8.55185,0.012178
6.95762,-4.72295,-2.07915,8.66242,0.659493
6.91455,-5.02681,-1.95713,8.76984,2.66433
6.83799,-5.26606,-1.83511,8.82367,5.90228
6.79731,-5.4479,-1.74897,8.88493,9.40487
6.79253,-5.58428,-1.7083,8.95773,12.1539
6.7686,-5.67998,-1.69395,8.99698,13.6467
6.72554,-5.76611,-1.67002,9.01498,14.6473
6.72793,-5.82353,-1.65327,9.05052,15.2158
6.771,-5.80918,-1.62695,9.06862,15.2064
6.82124,-5.71587,-1.59346,9.041,14.8342
6.91934,-5.56514,-1.57432,9.01812,13.9738
7.07246,-5.35938,-1.62217,9.02076,13.0008
7.22798,-5.10098,-1.72026,9.01238,12.3133
7.37393,-4.78276,-1.89492,8.99113,11.8554
7.57251,-4.38081,-2.13657,9.00552,11.6973
7.79023,-3.8688,-2.4189,9.02809,11.6881
7.996,-3.29219,-2.74668,9.07296,11.5402
8.19458,-2.75147,-3.08164,9.17705,11.182
8.41948,-2.17725,-3.45967,9.35935,10.3872
8.64678,-1.65088,-3.82095,9.59645,9.12037
8.89082,-1.1939,-4.14395,9.88152,7.76131
9.154,-0.811084,-4.43345,10.2034,6.50989
9.45786,-0.437842,-4.79951,10.615,5.18103
9.72583,-0.129199,-5.08901,10.9775,3.701
9.96509,0.136377,-5.29956,11.2875,2.35517
10.2259,0.37085,-5.479,11.6071,1.1979
10.4173,0.590967,-5.59145,11.8378,0.316173
10.5943,0.77998,-5.69194,12.0518,0.000139
10.769,0.968994,-5.7709,12.2562,0.239953
10.8814,1.09341,-5.79243,12.3755,0.854635
10.9915,1.12212,-5.79722,12.4772,1.61929
11.0394,1.01445,-5.74219,12.4848,2.45936
11.0561,0.808691,-5.66323,12.4484,3.43143
11.0657,0.605322,-5.56274,12.4,4.38312
11.0322,0.425879,-5.41201,12.2955,5.17172
10.9676,0.234473,-5.22539,12.151,5.8762
10.8862,0.016748,-5.02681,11.9908,6.56035
10.7235,-0.303857,-4.75645,11.735,7.33344
10.5202,-0.746484,-4.47891,11.4583,8.43055
10.2929,-1.3231,-4.17266,11.185,9.91171
10.0751,-1.95713,-3.86641,10.9676,11.5446
9.93877,-2.55049,-3.56255,10.8617,13.0349
9.84067,-3.04814,-3.25869,10.805,14.0667
9.73301,-3.44053,-2.95962,10.7391,14.4413
9.62056,-3.74438,-2.67251,10.6639,14.3002
9.43633,-3.95254,-2.42129,10.5133,13.8459
9.18271,-4.07695,-2.24663,10.2952,13.1175
8.85254,-4.17026,-2.13418,10.0157,12.1652
8.48887,-4.24204,-2.08872,9.71692,11.111
8.13716,-4.26357,-2.09111,9.42147,10.0019
7.87637,-4.20854,-2.14614,9.18449,8.77776
7.69214,-4.08413,-2.27534,9.00146,7.47052
7.53423,-3.93101,-2.46435,8.84819,6.28336
7.43853,-3.7731,-2.70122,8.76724,5.41546
7.3811,-3.6104,-2.98594,8.74251,4.80929
7.31411,-3.42139,-3.29458,8.72103,4.15829
7.24233,-3.18931,-3.61279,8.69916,3.17652
7.18252,-2.95005,-3.89033,8.68482,1.79518
7.11553,-2.65576,-4.16787,8.66343,0.433861
7.01743,-2.33755,-4.37842,8.59529,0.047359
6.91694,-2.00498,-4.52915,8.50748,1.37844
6.85713,-1.69155,-4.62964,8.44483,4.51918
6.84277,-1.43076,-4.6727,8.40861,8.98232
6.92651,-1.26089,-4.69185,8.46049,13.9667
7.1251,-1.16997,-4.69663,8.6136,18.8512
7.42417,-1.15322,-4.69185,8.85786,23.0273
7.80459,-1.18433,-4.67031,9.17203,26.076
8.16587,-1.22261,-4.64878,9.47562,27.7621
8.52236,-1.26328,-4.60811,9.77042,28.4034
8.80469,-1.29917,-4.56025,10.0003,28.9966
8.98892,-1.33027,-4.49087,10.136,29.9595
9.10854,-1.36855,-4.4167,10.215,30.8335
9.16118,-1.39727,-4.35689,10.2402,31.0171
9.23535,-1.40444,-4.32339,10.2935,29.9882
9.32627,-1.37573,-4.31143,10.3663,27.576
9.44829,-1.32549,-4.30664,10.4678,24.14
9.60381,-1.27764,-4.32339,10.6093,20.2659
9.73301,-1.25371,-4.33774,10.7294,16.4259
9.82393,-1.27285,-4.3521,10.8199,12.8759
9.91724,-1.35181,-4.32817,10.9047,9.698
9.85742,-1.68437,-4.2875,10.8806,6.94122
9.77368,-2.04805,-4.22769,10.844,4.67324
9.79282,-2.18203,-4.16548,10.8633,2.89146
9.85742,-2.0959,-4.06499,10.8667,1.53296
9.95791,-1.95234,-3.95732,10.8918,0.565897
10.0512,-1.84228,-3.84727,10.9189,0.053591
10.1062,-1.85664,-3.71089,10.9249,0.106174
10.1732,-2.0313,-3.61279,10.9851,0.814294
10.1996,-2.33516,-3.5769,11.0579,2.1059
10.1493,-2.64858,-3.58648,11.0854,3.78488
10.0895,-2.91416,-3.63672,11.1138,5.70299
10.0034,-3.07925,-3.66304,11.089,7.74145
9.87656,-3.14624,-3.69175,11.0034,9.83493
9.76411,-3.15581,-3.72764,10.9175,11.9776
9.66841,-3.17734,-3.78984,10.8599,14.1824
9.53682,-3.23955,-3.86641,10.7886,16.3748
9.38848,-3.34722,-3.95015,10.7215,18.3718
9.24731,-3.46445,-4.03867,10.6689,20.0418
9.0894,-3.60083,-4.13677,10.6158,21.2069
8.94585,-3.73721,-4.24443,10.5835,21.7749
8.83579,-3.84966,-4.32817,10.5652,21.8279
8.74248,-3.92861,-4.3856,10.5403,21.2833
8.66592,-3.95972,-4.40952,10.4986,19.9918
8.61089,-3.93101,-4.39038,10.4344,18.0646
8.58457,-3.84248,-4.34014,10.3584,15.6238
8.575,-3.71089,-4.25879,10.2683,12.7492
8.59414,-3.53862,-4.1583,10.182,9.72186
8.61089,-3.36875,-4.0626,10.0995,6.86792
8.62046,-3.16538,-3.94775,9.99583,4.43218
8.63721,-2.9644,-3.81855,9.898,2.4726
8.64199,-2.773,-3.72046,9.80894,1.03981
8.64199,-2.60791,-3.63193,9.73017,0.212636
8.63481,-2.47632,-3.56255,9.66354,0.013002
8.6061,-2.37822,-3.47881,9.58244,0.478503
8.56782,-2.32319,-3.42856,9.51629,1.55597
8.50322,-2.30166,-3.39507,9.44081,3.2203
8.41709,-2.28252,-3.37832,9.35256,5.37243
8.33574,-2.24424,-3.37832,9.27007,7.71115
8.23765,-2.18203,-3.41182,9.17936,10.0297
8.11802,-2.10068,-3.46206,9.07199,12.2004
8.01514,-2.04326,-3.53145,8.9938,14.0416
7.87637,-1.9978,-3.63672,8.90248,15.4863
7.75913,-1.98584,-3.74917,8.8433,16.4794
7.67539,-1.95474,-3.8688,8.81477,16.9991
7.59883,-1.8686,-3.98364,8.78085,17.1722
7.5438,-1.75615,-4.09131,8.75967,16.9591
7.52466,-1.64849,-4.21094,8.77895,16.2887
7.50312,-1.56235,-4.30425,8.79002,15.3144
7.4792,-1.49058,-4.38081,8.79498,14.1585
7.49595,-1.42358,-4.44541,8.83049,12.9173
7.53662,-1.33984,-4.4813,8.87006,11.6939
7.5749,-1.24175,-4.48848,8.89199,10.538
7.65146,-1.15562,-4.49326,8.94817,9.46825
7.7376,-1.07427,-4.49087,9.01068,8.34741
7.81895,-1.00727,-4.4813,9.06822,7.03601
7.91226,-0.961816,-4.44541,9.12637,5.60093
8.05342,-0.892432,-4.40952,9.22485,4.14747
8.18262,-0.787158,-4.33057,9.29132,2.76284
8.36924,-0.641211,-4.21333,9.39188,1.59196
8.575,-0.492871,-4.08174,9.50969,0.718238
8.75205,-0.354102,-3.90947,9.59207,0.179456
8.90518,-0.253613,-3.73481,9.65999,0.0001
9.02959,-0.210547,-3.58648,9.71806,0.141529
9.07983,-0.22251,-3.45728,9.71832,0.540941
9.08701,-0.311035,-3.38071,9.7005,1.13981
9.06309,-0.459375,-3.34243,9.6707,1.86913
9.01763,-0.669922,-3.37114,9.65044,2.69131
8.95781,-0.937891,-3.41899,9.63388,3.58264
8.87407,-1.3231,-3.51948,9.63776,4.53773
8.78076,-1.79683,-3.66304,9.68237,5.60739
8.7042,-2.32319,-3.84009,9.79319,6.7905
8.62764,-2.8687,-4.04585,9.95161,7.98468
8.5415,-3.44531,-4.30185,10.1653,9.10069
8.45537,-4.05781,-4.60093,10.4464,10.147
8.37642,-4.67749,-4.87607,10.7619,11.0904
8.32378,-5.24453,-5.12251,11.0919,11.7598
8.29985,-5.67759,-5.31631,11.3748,12.093
8.31421,-6.07476,-5.49097,11.6696,12.0984
8.36924,-6.3834,-5.62017,11.9322,11.6785
8.43145,-6.57002,-5.71108,12.119,10.766
8.55347,-6.66812,-5.75894,12.2797,9.39951
8.6731,-6.68008,-5.75894,12.3698,7.72593
8.77837,-6.61548,-5.70869,12.386,5.95779
8.88843,-6.49346,-5.66323,12.3791,4.23013
8.9626,-6.32837,-5.60102,12.3186,2.65613
9.03677,-6.09629,-5.50772,12.2132,1.42721
9.10137,-5.83071,-5.40244,12.0838,0.617369
9.15161,-5.47422,-5.27085,11.8954,0.160342
9.19229,-5.08901,-5.13208,11.6933,0.002055
9.22578,-4.71099,-5.00049,11.5028,0.079493
9.24971,-4.31382,-4.85933,11.3039,0.366407
9.25449,-3.89033,-4.74688,11.1046,0.841061
9.22578,-3.44292,-4.66074,10.8946,1.48636
9.18511,-3.00986,-4.62725,10.7162,2.35639
9.09897,-2.59595,-4.62964,10.5339,3.43127
8.98892,-2.18682,-4.68467,10.3696,4.60182
8.8956,-1.83511,-4.74927,10.2496,5.69134
8.75444,-1.45229,-4.8043,10.0911,6.54363
8.61328,-1.06948,-4.84497,9.94013,7.26763
8.49605,-0.705811,-4.86172,9.81414,7.98061
8.38359,-0.366064,-4.88565,9.71021,8.57189
8.24961,-0.066992,-4.89761,9.59412,8.89762
8.11084,0.186621,-4.9,9.4779,8.81637
7.98403,0.404346,-4.87607,9.36399,8.17438
7.85723,0.588574,-4.83779,9.2459,6.97701
7.73281,0.76084,-4.78276,9.12415,5.40157
7.63711,0.940283,-4.7397,9.03738,3.71001
7.55815,1.15801,-4.67749,8.96357,2.17586
7.48877,1.37095,-4.6105,8.90044,1.001
7.4146,1.54321,-4.51958,8.81955,0.279486
7.36435,1.65088,-4.41191,8.74209,0.005887
7.32607,1.68198,-4.27315,8.6464,0.123389
7.29258,1.64609,-4.11284,8.53269,0.58358
7.27104,1.56475,-3.91904,8.40687,1.42363
7.24712,1.45947,-3.7061,8.26958,2.76443
7.22319,1.31353,-3.50513,8.13546,4.67116
7.20645,1.11255,-3.34722,8.02337,7.11761
7.16816,0.813477,-3.21084,7.89644,9.93119
7.11553,0.442627,-3.14385,7.79169,12.7429
7.07485,0.00957,-3.11753,7.73128,15.1725
7.05571,-0.442627,-3.10557,7.72163,16.8949
7.06289,-0.899609,-3.07446,7.75539,17.567
7.11313,-1.35181,-3.04336,7.85405,17.0192
7.19927,-1.82315,-3.029,8.02049,15.3556
7.32847,-2.31123,-3.06011,8.27118,12.774
7.47681,-2.80171,-3.15342,8.58465,9.54354
7.63232,-3.24194,-3.27544,8.91578,6.16822
7.82612,-3.69653,-3.43574,9.31219,3.24813
8.00796,-4.10088,-3.5793,9.68277,1.16518
8.23047,-4.42627,-3.71567,10.0568,0.08625
8.48648,-4.72534,-3.77549,10.4213,0.384228
8.73291,-4.9646,-3.80898,10.7433,2.67866
8.9626,-5.14404,-3.8377,11.0235,6.99699
9.18511,-5.23975,-3.8688,11.2601,12.6193
9.42676,-5.23018,-3.88794,11.4601,18.2576
9.68276,-5.1249,-3.91426,11.6337,22.7384
9.90767,-5.01245,-3.95254,11.786,25.4886
10.1421,-4.91675,-4.00996,11.9632,26.1488
10.3431,-4.85933,-4.10327,12.1421,24.795
10.4986,-4.80669,-4.1918,12.284,22.1091
10.5513,-4.85215,-4.27793,12.3763,19.1082
10.5226,-4.91435,-4.37603,12.4107,16.4394
10.4819,-4.82104,-4.43105,12.3591,14.2446
10.4556,-4.57461,-4.4478,12.2486,12.586
10.4747,-4.2875,-4.42866,12.1538,11.2581
10.5226,-3.98364,-4.3832,12.075,10.0604
10.5656,-3.72764,-4.32817,12.0109,9.01402
10.6135,-3.50034,-4.28032,11.9674,7.91121
10.6183,-3.32568,-4.22529,11.9021,6.60232
10.5848,-3.19648,-4.14873,11.8096,5.45899
10.5106,-3.08164,-4.04585,11.6764,4.87047
10.4077,-2.93809,-3.91426,11.5011,5.03157
10.2785,-2.75147,-3.77549,11.2904,6.01446
10.1374,-2.52656,-3.63672,11.0623,7.53505
9.98184,-2.26338,-3.49556,10.8157,8.93256
9.82632,-1.94517,-3.36875,10.5683,9.44387
9.68516,-1.6126,-3.26826,10.3482,8.60042
9.52964,-1.23218,-3.17974,10.1214,6.53138
9.35019,-0.875684,-3.11753,9.89505,3.83022
9.14683,-0.564648,-3.08403,9.66926,1.39297
8.93149,-0.29668,-3.07686,9.45128,0.101636
8.70898,-0.050244,-3.08164,9.23826,0.290397
8.49126,0.210547,-3.0936,9.0397,1.82852
8.29985,0.471338,-3.11035,8.87604,4.32567
8.11084,0.727344,-3.11274,8.71802,7.2072
7.92422,0.894824,-3.11035,8.55969,10.0442
7.7687,0.978564,-3.11274,8.42612,12.5931
7.57012,1.01445,-3.11992,8.25044,14.6678
7.36675,0.978564,-3.14624,8.07003,16.2225
7.18491,0.911572,-3.18452,7.91171,17.0758
7.0294,0.825439,-3.24194,7.78485,16.8817
6.87627,0.722559,-3.32329,7.67134,15.8096
6.73989,0.583789,-3.40942,7.57569,14.4361
6.63701,0.387598,-3.50034,7.51349,13.0778
6.56763,0.114844,-3.60561,7.49315,11.6015
6.52935,-0.217725,-3.70132,7.50863,10.0653
6.54131,-0.569434,-3.78745,7.58009,8.81316
6.60591,-1.00727,-3.89512,7.73463,7.85053
6.70161,-1.47383,-4.00278,7.94393,7.00937
6.84517,-1.96431,-4.14873,8.24177,6.34387
7.01504,-2.45,-4.31143,8.59079,5.90227
7.2208,-2.89741,-4.47891,8.9775,5.57677
7.44331,-3.3209,-4.63682,9.37717,5.36579
7.68496,-3.75156,-4.79951,9.80654,5.38118
7.94575,-4.17744,-4.9646,10.2583,5.55255
8.20654,-4.53394,-5.11773,10.6815,5.69283
8.45537,-4.78037,-5.23257,11.0329,5.78809
8.71616,-4.97178,-5.32349,11.3591,5.88759
8.96499,-5.06269,-5.37373,11.6137,5.88358
9.19946,-5.07705,-5.40244,11.8149,5.66773
9.36455,-5.04116,-5.41919,11.9363,5.1762
9.477,-4.97896,-5.44072,12.0085,4.26637
9.5751,-4.92871,-5.4814,12.0839,2.91377
9.7043,-4.87129,-5.49336,12.1688,1.4243
9.70908,-5.02681,-5.50054,12.2389,0.297446
9.67798,-5.23975,-5.479,12.2938,0.050941
9.68755,-5.23257,-5.40723,12.2665,1.22853
9.74976,-4.9311,-5.19668,12.0987,4.09782
9.94595,-4.46934,-4.92871,11.9662,8.29762
10.1996,-3.97407,-4.66074,11.8973,13.3767
10.4269,-3.52666,-4.41191,11.8584,18.8292
10.6781,-3.17734,-4.2229,11.9143,24.2233
10.9389,-2.88784,-4.06738,12.0226,29.4173
11.1901,-2.61748,-3.9334,12.1466,33.9076
11.3958,-2.36147,-3.84966,12.2581,37.1501
11.4461,-2.02412,-3.78267,12.2237,38.7573
11.3863,-1.60064,-3.7061,12.0808,38.6664
11.3121,-1.13647,-3.59126,11.9228,37.3321
11.1925,-0.698633,-3.45249,11.7337,34.9199
10.9748,-0.279932,-3.2874,11.46,31.4543
10.69,0.076563,-3.15581,11.1464,27.1186
10.3646,0.366064,-3.02183,10.8024,21.963
10.0177,0.600537,-2.90698,10.4483,16.4789
9.67798,0.768018,-2.81606,10.1086,11.6165
9.32866,0.84458,-2.75625,9.76392,8.04754
8.99609,0.83501,-2.72754,9.4375,5.89798
8.63721,0.720166,-2.7395,9.08982,4.73874
8.28071,0.535938,-2.79453,8.75596,3.97049
7.9314,0.31582,-2.87588,8.4426,3.18765
7.63711,0.038281,-2.98594,8.20017,2.18521
7.38589,-0.24165,-3.14863,8.03266,1.04228
7.14185,-0.514404,-3.32808,7.89599,0.175497
6.91934,-0.808691,-3.51948,7.80499,0.076028
6.71118,-1.1293,-3.71328,7.75266,0.972353
6.55806,-1.49536,-3.93818,7.79445,2.66351
6.41929,-1.75615,-4.15112,7.84367,4.69035
6.30205,-2.09111,-4.34492,7.93517,6.65901
6.25659,-2.50024,-4.45977,8.07995,8.21808
6.29009,-2.9333,-4.5124,8.27836,9.15836
6.43125,-3.27544,-4.54351,8.52836,9.6613
6.63223,-3.45967,-4.58418,8.77328,10.0122
6.86909,-3.57212,-4.62485,9.01852,10.3332
7.11553,-3.67978,-4.67031,9.27272,10.7603
7.34521,-3.80181,-4.70859,9.51718,11.5348
7.49595,-3.94775,-4.71577,9.696,12.6975
7.58687,-4.08652,-4.70859,9.81993,13.9007
7.67539,-4.18701,-4.70381,9.92817,14.6156
7.72563,-4.23247,-4.68945,9.97949,14.2312
7.76392,-4.24204,-4.68227,10.0098,12.3373
7.79023,-4.24683,-4.68945,10.0356,9.18501
7.81177,-4.24683,-4.73013,10.0714,5.63561
7.81655,-4.23486,-4.7708,10.0893,2.67821
7.81895,-4.2229,-4.83061,10.1145,0.836506
7.8333,-4.21572,-4.89522,10.1536,0.084731
7.84526,-4.1918,-4.95264,10.1808,0.028271
7.83569,-4.15352,-4.97896,10.1705,0.208429
7.85962,-4.11045,-4.99331,10.1785,0.38944
7.87397,-4.08652,-4.98374,10.1753,0.568322
7.87158,-4.08174,-4.94546,10.1528,0.840049
7.88354,-4.08174,-4.91675,10.1482,1.30041
7.91704,-4.0937,-4.84019,10.1423,2.0277
7.98403,-4.10806,-4.76362,10.1643,2.9727
8.08213,-4.10327,-4.70859,10.2141,3.94804
8.17065,-4.0602,-4.69424,10.2606,4.74254
8.23286,-3.98364,-4.71577,10.2902,5.08633
8.2544,-3.89033,-4.76602,10.2949,5.01758
8.21851,-3.74678,-4.87368,10.2633,4.94217
8.11562,-3.56733,-5.04595,10.2005,5.01642
7.9936,-3.34482,-5.24692,10.1299,5.19244
7.88115,-3.06011,-5.47183,10.0706,5.43531
7.80459,-2.71797,-5.66563,10.0199,5.72038
7.8022,-2.30645,-5.80918,9.99703,6.17517
7.91226,-1.8686,-5.90488,10.048,6.8418
8.08691,-1.45708,-5.91685,10.1257,7.46371
8.32139,-1.13408,-5.89053,10.2582,7.81518
8.56304,-0.921143,-5.81875,10.3938,7.72454
8.84058,-0.68667,-5.69194,10.5369,7.08564
9.13247,-0.447412,-5.53643,10.689,6.15932
9.47222,-0.198584,-5.36177,10.8863,5.29054
9.77847,0.021533,-5.13687,11.0456,4.53889
10.044,0.165088,-4.87847,11.1673,3.86605
10.2354,0.177051,-4.62485,11.2332,3.29801
10.3216,0.0646,-4.38799,11.2158,2.84385
10.3335,-0.172266,-4.17505,11.1464,2.50801
10.2737,-0.471338,-4.02671,11.0447,2.27783
10.1732,-0.875684,-3.94058,10.9449,2.07843
10.0082,-1.31353,-3.82095,10.793,1.82528
9.85503,-1.7394,-3.67739,10.6616,1.48776
9.74736,-2.15332,-3.50991,10.5815,1.09848
9.60142,-2.53135,-3.33765,10.4754,0.717286
9.45308,-2.88784,-3.17017,10.3803,0.39958
9.28081,-3.25869,-3.029,10.2921,0.169974
9.08223,-3.5769,-2.88784,10.1794,0.0324
8.87168,-3.84248,-2.773,10.0579,0.003737
8.66831,-4.07695,-2.68687,9.94889,0.085397
8.41709,-4.30664,-2.6103,9.80858,0.252189
8.19219,-4.50762,-2.55527,9.6933,0.480736
7.97446,-4.68227,-2.51221,9.58264,0.771614
