ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.56314,-4.16787,-3.72524,11.0771,15.3969
9.477,-4.15591,-3.63911,10.9694,15.3357
9.39326,-4.14155,-3.5147,10.8508,15.2742
9.32388,-4.13198,-3.33765,10.7307,15.2098
9.25928,-4.12241,-3.13189,10.6084,15.1397
9.18511,-4.10088,-2.89263,10.4666,15.061
9.15161,-4.0626,-2.59834,10.3445,14.9712
9.15161,-3.9956,-2.31602,10.2509,14.8681
9.16357,-3.89751,-1.99063,10.155,14.7505
9.20186,-3.8042,-1.66523,10.0955,14.6181
9.23535,-3.73242,-1.31353,10.0473,14.4719
9.26646,-3.65586,-0.966602,10.0083,14.3144
9.31909,-3.56733,-0.610107,9.99718,14.1493
9.37651,-3.43335,-0.279932,9.98926,13.9816
9.43872,-3.27305,0.028711,9.99015,13.817
9.49614,-3.13428,0.303857,10.0046,13.661
9.56553,-2.98354,0.588574,10.0373,13.5188
9.6062,-2.81606,0.85415,10.0468,13.3945
9.68037,-2.66294,1.09819,10.0998,13.2908
9.73779,-2.5146,1.30874,10.142,13.2093
9.74736,-2.34233,1.49775,10.1361,13.15
9.79282,-2.17485,1.65806,10.1675,13.1117
9.82632,-2.04087,1.78008,10.1927,13.0928
9.8,-1.9021,1.9021,10.1625,13.0914
9.77607,-1.76812,1.97627,10.1293,13.1061
9.78804,-1.62456,2.02173,10.1258,13.1366
9.78086,-1.47383,2.02891,10.0972,13.1829
9.77368,-1.32549,2.00737,10.0654,13.246
9.77847,-1.22261,1.97866,10.0513,13.3266
9.7689,-1.16279,1.96191,10.0316,13.4255
9.72583,-1.1269,1.95234,9.98365,13.5434
9.69712,-1.12451,1.92842,9.95075,13.6804
9.68037,-1.13647,1.91646,9.93348,13.8371
9.6397,-1.1604,1.89492,9.89247,14.0135
9.64209,-1.16279,1.88535,9.89326,14.2096
9.65644,-1.16758,1.87339,9.90554,14.4245
9.64448,-1.18193,1.86382,9.89378,14.6564
9.60381,-1.20347,1.86382,9.85674,14.903
9.56074,-1.23935,1.86382,9.81925,15.1615
9.51528,-1.28481,1.84468,9.77723,15.4288
9.46743,-1.33027,1.82315,9.73272,15.7019
9.42676,-1.38769,1.77051,9.69145,15.9777
9.37651,-1.45229,1.70112,9.6396,16.2525
9.31909,-1.53604,1.63652,9.58557,16.5223
9.27124,-1.62695,1.548,9.53935,16.7826
9.20903,-1.72266,1.43315,9.47775,17.0287
9.14204,-1.8064,1.28481,9.40695,17.2561
9.07505,-1.86621,1.12212,9.33265,17.4608
9.01763,-1.91167,0.945068,9.26635,17.6394
8.96978,-1.94038,0.753662,9.20815,17.7893
8.92432,-1.94995,0.564648,9.1523,17.9083
8.8956,-1.94038,0.378027,9.11262,17.995
8.8956,-1.91885,0.14834,9.10142,18.0484
8.90518,-1.89971,-0.090918,9.106,18.068
8.93389,-1.87817,-0.322998,9.13489,18.0536
8.9626,-1.86143,-0.521582,9.1687,18.0057
8.96978,-1.85186,-0.68667,9.18465,17.9248
8.96738,-1.84946,-0.84458,9.19499,17.8123
8.96978,-1.87817,-0.98335,9.21691,17.67
8.98652,-1.92603,-1.0958,9.2557,17.5003
8.99131,-1.99541,-1.20825,9.28898,17.3062
8.97935,-2.0624,-1.31592,9.30665,17.0908
8.96978,-2.13896,-1.40923,9.32834,16.8575
8.96499,-2.22988,-1.49775,9.35878,16.6096
8.96021,-2.3543,-1.58149,9.39836,16.3505
8.98174,-2.51699,-1.6437,9.47146,16.0838
9.01763,-2.68926,-1.70112,9.56261,15.8136
9.07505,-2.89502,-1.76812,9.68834,15.5441
9.12769,-3.10078,-1.82554,9.81132,15.28
9.19229,-3.30415,-1.88296,9.94792,15.0258
9.25928,-3.49316,-1.94517,10.0856,14.7862
9.34302,-3.675,-1.99541,10.2362,14.5655
9.42676,-3.8353,-2.02412,10.3764,14.3676
9.50571,-3.96211,-2.07676,10.5057,14.196
9.61816,-4.07935,-2.1581,10.6681,14.0531
9.74258,-4.16548,-2.25142,10.8323,13.9408
9.85503,-4.23726,-2.36147,10.9842,13.86
9.95791,-4.30425,-2.49307,11.1311,13.811
10.0728,-4.35449,-2.61509,11.281,13.7935
10.1541,-4.39756,-2.75147,11.4024,13.8069
10.2283,-4.43584,-2.87827,11.5143,13.8495
10.2833,-4.47651,-2.9979,11.6092,13.9192
10.3264,-4.5124,-3.12231,11.6938,14.0126
10.3455,-4.53154,-3.24194,11.7505,14.1261
10.3551,-4.5459,-3.34961,11.7946,14.2557
10.3455,-4.55308,-3.44531,11.8165,14.3974
10.3168,-4.56265,-3.51709,11.8163,14.5477
10.2713,-4.57222,-3.5793,11.799,14.7026
10.2307,-4.57461,-3.61758,11.7763,14.8581
10.1637,-4.58179,-3.62476,11.7231,15.0098
10.0847,-4.57939,-3.60322,11.6471,15.1536
10.0058,-4.57222,-3.55537,11.5612,15.2852
9.91724,-4.56265,-3.48359,11.4588,15.4016
9.82393,-4.56025,-3.37593,11.3447,15.5003
9.74976,-4.5459,-3.22759,11.2312,15.5799
9.68276,-4.51719,-3.05293,11.1122,15.6401
9.61816,-4.45977,-2.83521,10.9744,15.6815
9.55835,-4.38081,-2.59834,10.8307,15.7048
9.50811,-4.29707,-2.36147,10.6979,15.7115
9.46025,-4.22769,-2.11504,10.5756,15.7026
9.41479,-4.15352,-1.85186,10.4556,15.6794
9.36455,-4.05063,-1.57432,10.3238,15.643
9.34302,-3.90708,-1.2896,10.2088,15.5949
9.33584,-3.74199,-1.04316,10.1118,15.5368
9.33584,-3.53623,-0.772803,10.013,15.4704
9.3478,-3.32808,-0.512012,9.93578,15.3974
9.35259,-3.13667,-0.244043,9.86758,15.3192
9.35737,-2.94766,0.016748,9.81068,15.2365
9.36694,-2.76582,0.275146,9.77062,15.1497
9.37651,-2.56963,0.540723,9.73727,15.059
9.40762,-2.37822,0.758447,9.73316,14.9644
9.44829,-2.17246,1.0001,9.74628,14.8659
9.477,-1.97866,1.22022,9.75795,14.7642
9.50571,-1.81597,1.41641,9.78072,14.6602
9.55117,-1.68198,1.58867,9.8274,14.5553
