ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.42197,-3.4812,-0.366064,10.0512,15.1493
9.42436,-3.47881,-0.358887,10.0523,15.1467
9.43154,-3.47642,-0.363672,10.0584,15.144
9.43394,-3.46685,-0.361279,10.0573,15.1413
9.44351,-3.46206,-0.349316,10.0642,15.139
9.45068,-3.45967,-0.342139,10.0698,15.137
9.45547,-3.46445,-0.344531,10.0761,15.1355
9.45786,-3.46445,-0.342139,10.0782,15.1345
9.46743,-3.46445,-0.346924,10.0874,15.134
9.46982,-3.46685,-0.346924,10.0904,15.134
9.47222,-3.46685,-0.349316,10.0928,15.1345
9.46504,-3.46685,-0.346924,10.0859,15.1354
9.46504,-3.46445,-0.349316,10.0852,15.1369
9.46743,-3.46206,-0.349316,10.0866,15.1387
9.47461,-3.45967,-0.358887,10.0929,15.1407
9.46504,-3.45728,-0.368457,10.0834,15.1427
9.46743,-3.45728,-0.373242,10.0858,15.1446
9.46265,-3.45488,-0.385205,10.081,15.1461
9.46743,-3.44771,-0.392383,10.0833,15.1474
9.46025,-3.4501,-0.404346,10.0779,15.1487
9.46504,-3.4501,-0.411523,10.0826,15.1503
9.46265,-3.44053,-0.416309,10.0773,15.1524
9.46504,-3.43335,-0.428271,10.0776,15.1552
9.46982,-3.43335,-0.428271,10.0821,15.1586
9.46743,-3.42378,-0.430664,10.0767,15.1626
9.46982,-3.41421,-0.423486,10.0754,15.1668
9.46504,-3.40942,-0.425879,10.0694,15.1712
9.46743,-3.39985,-0.425879,10.0684,15.1756
9.47222,-3.39028,-0.442627,10.0704,15.1798
9.46504,-3.3855,-0.45459,10.0626,15.1838
9.46982,-3.37114,-0.456982,10.0624,15.1874
9.47461,-3.36875,-0.46416,10.0664,15.1906
9.47461,-3.36875,-0.46416,10.0664,15.1933
9.47461,-3.36636,-0.468945,10.0658,15.1956
9.48179,-3.36636,-0.480908,10.0731,15.1976
9.47461,-3.36875,-0.476123,10.0669,15.1993
9.47222,-3.36396,-0.466553,10.0626,15.2008
9.46504,-3.37114,-0.471338,10.0585,15.2023
9.46025,-3.38311,-0.471338,10.058,15.2038
9.46265,-3.39268,-0.478516,10.0638,15.2052
9.45547,-3.40703,-0.47373,10.0617,15.2066
9.44829,-3.4166,-0.47373,10.0582,15.2079
9.44829,-3.42856,-0.485693,10.0629,15.209
