ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.53682,-3.33047,0.076563,10.1019,15.3027
9.56074,-3.33525,0.0646,10.126,15.3073
9.58945,-3.33286,0.057422,10.1523,15.3108
9.61099,-3.33765,0.045459,10.1741,15.3134
9.62534,-3.34004,0.033496,10.1884,15.3152
9.6397,-3.34482,0.014355,10.2035,15.3163
9.65884,-3.36157,-0.011963,10.2271,15.317
9.67319,-3.37353,-0.043066,10.2447,15.3175
9.68276,-3.38071,-0.076563,10.2563,15.3176
9.7019,-3.40225,-0.105273,10.2817,15.3175
9.7043,-3.4166,-0.13877,10.2891,15.3171
9.71148,-3.43096,-0.172266,10.3012,15.3162
9.71387,-3.44292,-0.191406,10.3077,15.3147
9.70669,-3.45728,-0.22251,10.3064,15.3127
9.69712,-3.47402,-0.246436,10.3036,15.3101
9.68994,-3.49316,-0.260791,10.3036,15.307
9.68276,-3.5147,-0.270361,10.3045,15.3035
9.66602,-3.52427,-0.287109,10.2925,15.2996
9.65644,-3.5458,-0.291895,10.291,15.2953
9.64209,-3.55776,-0.291895,10.2817,15.2908
9.62295,-3.57451,-0.287109,10.2694,15.286
9.59185,-3.58887,-0.279932,10.2451,15.2811
9.57031,-3.59844,-0.272754,10.2281,15.2761
9.54399,-3.6104,-0.258398,10.2073,15.2709
9.51528,-3.62476,-0.244043,10.1852,15.2656
9.47461,-3.63672,-0.236865,10.1514,15.2604
9.4459,-3.64629,-0.23208,10.1279,15.2551
9.40762,-3.66065,-0.220117,10.0971,15.2501
9.36934,-3.67261,-0.205762,10.0655,15.2455
9.33584,-3.68935,-0.196191,10.0403,15.2412
9.30234,-3.69893,-0.181836,10.0124,15.2374
9.26885,-3.7085,-0.155518,9.98442,15.2339
9.23535,-3.7085,-0.13877,9.95309,15.2303
9.20186,-3.7061,-0.114844,9.92081,15.2263
9.17314,-3.7085,-0.105273,9.89498,15.2216
9.14204,-3.7061,-0.08374,9.86505,15.216
9.11811,-3.69653,-0.0646,9.83913,15.2094
9.10854,-3.68935,-0.038281,9.82743,15.2018
9.09897,-3.675,-0.014355,9.81311,15.1935
9.08701,-3.65347,0.011963,9.79397,15.1845
9.07026,-3.62715,0.033496,9.76867,15.175
9.07026,-3.59605,0.055029,9.75727,15.1653
9.06787,-3.57212,0.07417,9.74638,15.1554
9.07026,-3.54102,0.088525,9.73737,15.1455
9.07744,-3.50991,0.100488,9.73291,15.1356
9.0894,-3.47642,0.114844,9.73221,15.1259
9.10137,-3.4501,0.110059,9.73397,15.1168
9.11811,-3.42617,0.112451,9.74122,15.1082
9.14204,-3.39507,0.110059,9.75272,15.1003
9.16597,-3.36875,0.107666,9.76601,15.0928
9.19468,-3.34004,0.095703,9.783,15.0855
9.22578,-3.31611,0.08374,9.80401,15.0785
9.24492,-3.29936,0.07417,9.81631,15.0718
9.27363,-3.28501,0.052637,9.83841,15.0657
9.30474,-3.26826,0.033496,9.86209,15.0607
9.32866,-3.26108,0.016748,9.88225,15.0572
9.35737,-3.26108,0,9.90934,15.0553
9.39087,-3.26348,-0.019141,9.94178,15.055
9.42676,-3.26108,-0.043066,9.97498,15.056
9.46265,-3.26108,-0.055029,10.009,15.0579
9.50332,-3.26108,-0.081348,10.0476,15.0603
9.54399,-3.26348,-0.095703,10.087,15.0629
9.57988,-3.27544,-0.100488,10.1249,15.0655
9.61816,-3.28501,-0.114844,10.1643,15.0678
9.65405,-3.28501,-0.124414,10.1984,15.0699
9.69233,-3.2874,-0.13877,10.2356,15.0719
9.72822,-3.29697,-0.133984,10.2726,15.0737
9.77129,-3.30654,-0.143555,10.3166,15.0753
9.80957,-3.30894,-0.126807,10.3534,15.0768
9.85024,-3.31133,-0.126807,10.3927,15.078
9.89092,-3.31611,-0.124414,10.4328,15.0788
9.92681,-3.31851,-0.114844,10.4674,15.0792
9.95791,-3.3209,-0.098096,10.4975,15.079
9.99858,-3.32329,-0.071777,10.5367,15.0783
10.0201,-3.3209,-0.055029,10.5562,15.0769
10.0512,-3.31372,-0.031104,10.5834,15.075
10.0799,-3.31372,-0.007178,10.6106,15.0724
10.0991,-3.30894,0.019141,10.6274,15.0694
10.1086,-3.29936,0.050244,10.6336,15.0662
10.1302,-3.29219,0.08374,10.652,15.063
10.1397,-3.29219,0.126807,10.6616,15.0602
10.1421,-3.28262,0.177051,10.6616,15.0583
10.1326,-3.28262,0.220117,10.6533,15.0576
10.1206,-3.27065,0.270361,10.6394,15.0583
10.111,-3.26108,0.313428,10.6285,15.0608
10.0991,-3.23477,0.354102,10.6104,15.0652
10.0751,-3.21084,0.397168,10.5819,15.0718
10.0488,-3.20845,0.449805,10.5582,15.0806
10.0201,-3.19888,0.495264,10.53,15.0916
9.97466,-3.1917,0.526367,10.4861,15.1045
9.92681,-3.18452,0.571826,10.4408,15.1188
9.87656,-3.19409,0.600537,10.3976,15.1342
9.81436,-3.20127,0.605322,10.341,15.1504
9.75215,-3.21084,0.619678,10.2858,15.1676
9.68755,-3.23237,0.619678,10.2314,15.186
9.60859,-3.24434,0.631641,10.1612,15.2061
9.52964,-3.25869,0.638818,10.0916,15.2283
9.45068,-3.27065,0.617285,10.0197,15.2526
9.3478,-3.28023,0.586182,9.92396,15.2788
9.22578,-3.29936,0.53833,9.81278,15.3064
9.10137,-3.33286,0.471338,9.70387,15.3351
9.00566,-3.38071,0.385205,9.62702,15.3643
8.87646,-3.4501,0.263184,9.52702,15.3937
8.75205,-3.52427,0.13877,9.436,15.4227
8.63481,-3.60801,-0.004785,9.3583,15.4509
8.52954,-3.69175,-0.160303,9.29558,15.4775
8.43862,-3.7707,-0.31582,9.24815,15.5018
8.35249,-3.85205,-0.471338,9.21002,15.5231
8.28071,-3.92861,-0.595752,9.18472,15.5406
8.21372,-4.02432,-0.734521,9.17605,15.5539
8.13477,-4.1272,-0.830225,9.15955,15.5626
8.07256,-4.22051,-0.899609,9.15359,15.5666
8.03189,-4.30185,-0.940283,9.15976,15.5655
8.01274,-4.3521,-0.940283,9.16673,15.5593
8.01992,-4.37603,-0.899609,9.18031,15.5477
8.06538,-4.36885,-0.823047,9.20948,15.5309
8.12519,-4.33057,-0.729736,9.23608,15.509
8.22568,-4.26118,-0.624463,9.28491,15.4821
8.36445,-4.17983,-0.516797,9.36494,15.4506
8.53433,-4.08174,-0.404346,9.46883,15.415
8.70898,-3.97886,-0.308643,9.57982,15.3757
8.90757,-3.87119,-0.227295,9.71507,15.3334
9.11811,-3.76113,-0.16748,9.8648,15.2888
9.29756,-3.66065,-0.117236,9.99293,15.2428
9.50571,-3.55537,-0.071777,10.1491,15.1961
9.72105,-3.44531,-0.040674,10.3136,15.1495
9.94355,-3.33286,-0.047852,10.4874,15.104
10.1421,-3.22998,-0.057422,10.6442,15.06
10.3335,-3.14146,-0.090918,10.8009,15.0183
10.513,-3.07686,-0.143555,10.9549,14.9794
10.6565,-3.01704,-0.196191,11.0771,14.9438
10.769,-2.95962,-0.239258,11.1708,14.912
10.8743,-2.90698,-0.282324,11.2597,14.8843
10.946,-2.85913,-0.332568,11.3182,14.8609
11.0083,-2.81606,-0.378027,11.369,14.8418
11.0561,-2.78257,-0.435449,11.4092,14.8269
11.0729,-2.75147,-0.500049,11.4205,14.8161
11.0633,-2.71318,-0.555078,11.4046,14.8094
11.0441,-2.69404,-0.600537,11.3838,14.8067
11.0059,-2.67251,-0.643604,11.344,14.8083
10.9484,-2.67251,-0.691455,11.2911,14.8142
10.8862,-2.67251,-0.739307,11.2338,14.8246
10.8001,-2.68447,-0.787158,11.1565,14.8397
10.6996,-2.71558,-0.827832,11.0698,14.8594
10.5943,-2.74189,-0.880469,10.9788,14.8834
10.4747,-2.77539,-0.897217,10.8732,14.9114
10.3718,-2.80649,-0.90918,10.7832,14.9428
10.2522,-2.85195,-0.899609,10.6794,14.9772
10.1206,-2.9022,-0.885254,10.5657,15.0141
9.98184,-2.96201,-0.839795,10.4459,15.0529
9.84785,-3.029,-0.782373,10.3328,15.0932
9.70669,-3.10796,-0.698633,10.216,15.1344
9.58227,-3.18931,-0.593359,10.1165,15.1758
9.43394,-3.26348,-0.478516,9.99392,15.2168
9.32866,-3.32329,-0.368457,9.90979,15.2566
9.21143,-3.38071,-0.234473,9.81502,15.2947
9.09419,-3.44053,-0.090918,9.72367,15.3307
8.99609,-3.49316,0.052637,9.65063,15.364
8.90518,-3.53862,0.189014,9.58435,15.3942
8.82622,-3.57451,0.322998,9.52805,15.4206
8.76162,-3.60561,0.449805,9.48519,15.4424
8.70659,-3.62954,0.555078,9.44915,15.459
8.65874,-3.65347,0.662744,9.4213,15.4703
8.63242,-3.65825,0.75127,9.40563,15.4761
8.61089,-3.67021,0.837402,9.39782,15.4768
8.58696,-3.67261,0.916357,9.38423,15.4729
8.58218,-3.675,0.988135,9.38807,15.4652
8.58218,-3.66065,1.03599,9.38762,15.4543
8.58935,-3.65825,1.07905,9.39809,15.4409
8.60132,-3.64629,1.09341,9.40604,15.4252
8.6085,-3.63433,1.08862,9.40742,15.4076
8.61807,-3.61519,1.08144,9.40798,15.3881
8.63481,-3.60083,1.04795,9.41404,15.3666
8.65156,-3.58169,1.0001,9.41691,15.3432
8.66831,-3.56973,0.949854,9.42257,15.318
8.68506,-3.55059,0.882861,9.42424,15.2912
8.69941,-3.53384,0.801514,9.42392,15.2634
8.72573,-3.50752,0.710596,9.43112,15.2352
8.75684,-3.47881,0.6125,9.44243,15.207
8.78076,-3.4501,0.495264,9.44723,15.1794
8.81904,-3.42378,0.37085,9.46759,15.1525
8.84775,-3.4166,0.258398,9.48803,15.1263
8.87407,-3.39985,0.122021,9.50384,15.101
8.898,-3.39268,0.004785,9.52285,15.0764
8.93867,-3.38311,-0.095703,9.55795,15.0524
8.96499,-3.38311,-0.217725,9.58456,15.0291
8.99131,-3.39507,-0.325391,9.61644,15.0064
9.02002,-3.40703,-0.430664,9.65164,14.9846
9.03438,-3.43335,-0.52876,9.67923,14.964
9.05591,-3.46206,-0.62207,9.71506,14.9453
9.06787,-3.50991,-0.698633,9.74853,14.9289
9.07983,-3.55059,-0.777588,9.78032,14.9154
9.10615,-3.60801,-0.863721,9.83289,14.9053
9.13247,-3.67021,-0.942676,9.88742,14.8986
9.154,-3.73242,-1.01445,9.9376,14.8955
9.18989,-3.79941,-1.07427,10.0022,14.8957
9.24971,-3.8688,-1.1269,10.0893,14.8993
9.30713,-3.93579,-1.16758,10.1723,14.9061
9.37173,-4.00518,-1.19629,10.2617,14.9162
9.44111,-4.0626,-1.1939,10.3472,14.9296
9.53442,-4.11763,-1.19629,10.4542,14.946
9.63013,-4.15591,-1.16519,10.5531,14.9653
9.75693,-4.18223,-1.12451,10.6749,14.9873
9.89331,-4.17983,-1.06231,10.7925,15.0116
10.0345,-4.15112,-0.952246,10.9009,15.0379
10.1996,-4.08413,-0.818262,11.0173,15.0657
10.3623,-3.97647,-0.717773,11.1222,15.0948
10.525,-3.82334,-0.614893,11.2148,15.1246
10.7068,-3.64868,-0.526367,11.3237,15.1548
10.8647,-3.45967,-0.442627,11.4108,15.1847
10.9867,-3.28023,-0.394775,11.4727,15.2139
11.0776,-3.11274,-0.358887,11.5123,15.2417
11.147,-2.96201,-0.344531,11.539,15.2678
11.1829,-2.83521,-0.332568,11.5415,15.2916
11.1853,-2.73232,-0.332568,11.519,15.3132
11.1566,-2.63662,-0.339746,11.4689,15.3323
11.0992,-2.55767,-0.363672,11.3959,15.349
11.0202,-2.48589,-0.397168,11.3041,15.3636
10.9293,-2.42847,-0.440234,11.2045,15.376
10.8097,-2.39019,-0.488086,11.0815,15.3862
10.6637,-2.36865,-0.5479,10.9374,15.3941
10.5202,-2.37822,-0.607715,10.8027,15.3994
10.3551,-2.4165,-0.681885,10.6551,15.402
10.1924,-2.48589,-0.763232,10.5189,15.4016
10.0297,-2.56963,-0.839795,10.3876,15.398
9.86938,-2.67012,-0.887646,10.2627,15.3913
9.71626,-2.77778,-0.904395,10.1459,15.3812
9.56792,-2.88306,-0.890039,10.0324,15.3677
9.43872,-2.99551,-0.837402,9.938,15.351
9.33105,-3.09839,-0.75127,9.86068,15.3312
9.21143,-3.20606,-0.631641,9.77385,15.3086
9.11094,-3.30415,-0.471338,9.70303,15.2839
9.0272,-3.39268,-0.289502,9.64802,15.2576
8.96499,-3.46206,-0.078955,9.61058,15.2306
8.92192,-3.49795,0.145947,9.58424,15.2034
8.90278,-3.50752,0.382812,9.57647,15.1766
8.90757,-3.48838,0.586182,9.58422,15.1506
8.91714,-3.46445,0.830225,9.60245,15.1258
8.94824,-3.42617,1.07187,9.6415,15.1026
8.99609,-3.36636,1.30395,9.69342,15.0817
9.06787,-3.31851,1.52646,9.77593,15.0636
9.1229,-3.28023,1.68916,9.84075,15.049
9.17075,-3.26587,1.81118,9.90197,15.0382
9.20903,-3.2563,1.89492,9.9499,15.0316
9.2521,-3.24912,1.92124,9.99246,15.0291
9.29277,-3.24912,1.90688,10.0274,15.0307
9.3167,-3.26108,1.86143,10.0449,15.0361
9.30952,-3.27544,1.78726,10.0295,15.0451
9.2856,-3.27783,1.67002,9.98776,15.0576
9.25928,-3.25869,1.52407,9.93358,15.0734
9.24253,-3.24673,1.3542,9.88936,15.0921
9.16836,-3.20606,1.17236,9.78325,15.1135
9.10854,-3.17495,0.957031,9.69339,15.1373
9.05352,-3.1271,0.724951,9.60575,15.1631
8.96978,-3.07207,0.466553,9.49274,15.1904
8.90278,-3.04097,0.205762,9.41007,15.2188
8.86211,-3.029,-0.069385,9.36572,15.2478
8.79512,-3.02183,-0.346924,9.30623,15.2769
8.7377,-3.029,-0.6125,9.26808,15.3057
8.70659,-3.05771,-0.85415,9.26736,15.3337
8.66352,-3.10078,-1.11494,9.26901,15.3607
8.60371,-3.14385,-1.34941,9.25897,15.3862
8.55586,-3.19888,-1.55518,9.26575,15.4098
8.52236,-3.24912,-1.72983,9.28331,15.4311
8.46494,-3.31133,-1.88057,9.28206,15.4494
8.4123,-3.3855,-2.00977,9.28804,15.4642
8.36924,-3.45488,-2.09829,9.29426,15.4753
8.33096,-3.51709,-2.1605,9.29745,15.4826
8.30703,-3.57451,-2.16768,9.29961,15.486
8.2855,-3.61519,-2.14614,9.29112,15.4858
8.29028,-3.63672,-2.08394,9.28963,15.4821
8.32378,-3.61997,-1.99302,9.29309,15.4749
8.39316,-3.59126,-1.8686,9.31848,15.4641
8.5104,-3.5458,-1.73223,9.38084,15.4495
8.65635,-3.49556,-1.61021,9.47333,15.431
8.84775,-3.45728,-1.46426,9.61143,15.4085
9.06309,-3.41182,-1.3207,9.77365,15.3821
9.30234,-3.37593,-1.20586,9.96918,15.352
9.55356,-3.33765,-1.11016,10.1805,15.3186
9.79761,-3.30894,-1.02881,10.3923,15.2824
10.0464,-3.29219,-0.957031,10.6153,15.2439
10.2618,-3.2874,-0.892432,10.8124,15.2038
10.4938,-3.28979,-0.827832,11.0285,15.1623
10.7092,-3.28501,-0.799121,11.2302,15.1202
10.9006,-3.25869,-0.784766,11.4043,15.0776
11.0848,-3.24194,-0.777588,11.5753,15.035
11.2403,-3.23716,-0.787158,11.7236,14.9927
11.3408,-3.2228,-0.787158,11.8161,14.9513
11.4198,-3.20366,-0.787158,11.8867,14.9114
11.4772,-3.18691,-0.801514,11.9384,14.8734
11.5011,-3.16777,-0.830225,11.9583,14.8379
11.4916,-3.1582,-0.885254,11.9505,14.8052
11.4604,-3.1606,-0.942676,11.9256,14.7752
11.3958,-3.17017,-1.00727,11.8714,14.7481
11.3097,-3.1917,-1.08623,11.8015,14.7239
11.214,-3.21563,-1.17476,11.7249,14.7031
11.104,-3.24194,-1.24653,11.6345,14.6859
10.9795,-3.26826,-1.33027,11.5326,14.6728
10.8527,-3.29936,-1.39248,11.4283,14.6644
10.7116,-3.32568,-1.43555,11.3075,14.6608
10.5608,-3.35918,-1.46426,11.1785,14.6623
10.3934,-3.39028,-1.47144,11.0309,14.6688
10.2187,-3.42856,-1.46426,10.8775,14.68
10.0488,-3.46206,-1.42119,10.7231,14.6956
9.89331,-3.50034,-1.36855,10.5831,14.7152
9.71865,-3.5458,-1.29438,10.4259,14.7384
9.53921,-3.59126,-1.20347,10.2636,14.7648
9.35977,-3.62715,-1.08623,10.0966,14.7944
9.18989,-3.63911,-0.940283,9.92882,14.8271
9.03438,-3.63433,-0.77998,9.76917,14.8631
8.87886,-3.60561,-0.614893,9.60274,14.9024
8.75684,-3.56973,-0.47373,9.46834,14.9452
8.62046,-3.52427,-0.325391,9.31873,14.9913
8.49844,-3.47402,-0.191406,9.18308,15.0403
8.40991,-3.42856,-0.078955,9.08229,15.0918
8.34053,-3.38311,0.038281,9.00063,15.1453
8.28311,-3.34004,0.141162,8.93228,15.2002
8.24004,-3.29219,0.224902,8.87622,15.256
8.22568,-3.23716,0.29668,8.84472,15.3125
8.21851,-3.16538,0.356494,8.81423,15.3693
8.24482,-3.096,0.406738,8.81634,15.4264
8.27832,-3.0314,0.449805,8.82736,15.4834
8.32378,-2.97397,0.488086,8.85257,15.5401
8.39077,-2.93569,0.535938,8.90565,15.5959
8.46255,-2.90459,0.571826,8.9654,15.6504
8.54629,-2.87349,0.60293,9.03656,15.7028
8.63003,-2.85913,0.638818,9.11373,15.7525
8.71616,-2.84238,0.712988,9.1956,15.7989
8.82622,-2.84477,0.808691,9.30854,15.8416
8.93389,-2.85674,0.863721,9.4192,15.8801
9.02002,-2.85435,0.882861,9.50197,15.9139
9.11094,-2.86392,0.880469,9.59095,15.9425
9.20425,-2.88784,0.85415,9.68439,15.9656
9.27842,-2.90459,0.815869,9.7566,15.9826
9.35737,-2.92373,0.75127,9.83225,15.9932
9.44351,-2.94526,0.660352,9.91415,15.9969
9.50332,-2.95483,0.557471,9.96769,15.9934
9.55356,-2.95483,0.421094,10.0089,15.9827
9.61816,-2.94526,0.287109,10.0631,15.9648
9.6708,-2.93569,0.13877,10.1075,15.9398
9.71148,-2.91177,-0.007178,10.1386,15.9077
9.74258,-2.89502,-0.14834,10.1647,15.8685
9.78325,-2.87349,-0.303857,10.201,15.8222
9.81914,-2.86152,-0.466553,10.2382,15.7687
9.8646,-2.85435,-0.631641,10.2887,15.7082
9.90767,-2.84238,-0.777588,10.3366,15.6404
9.94834,-2.83281,-0.892432,10.3822,15.5655
9.98423,-2.83521,-0.985742,10.4257,15.4831
10.0129,-2.84956,-1.04316,10.4627,15.393
10.0345,-2.89023,-1.06948,10.497,15.2946
10.056,-2.93091,-1.07427,10.5294,15.1877
10.0704,-2.98354,-1.05034,10.5554,15.0723
10.0919,-3.02422,-0.988135,10.5815,14.9495
10.111,-3.06489,-0.906787,10.6042,14.8209
10.1302,-3.0936,-0.813477,10.6232,14.6894
10.1469,-3.12471,-0.708203,10.6407,14.5581
10.1661,-3.14624,-0.595752,10.6585,14.4307
10.1804,-3.17017,-0.471338,10.673,14.3105
10.1972,-3.18691,-0.339746,10.689,14.2007
10.2043,-3.20366,-0.236865,10.698,14.1034
10.1996,-3.21084,-0.129199,10.6938,14.0204
10.1852,-3.21563,-0.043066,10.6808,13.9523
10.1756,-3.21323,0.014355,10.6709,13.899
10.1565,-3.20606,0.050244,10.6506,13.8598
10.1254,-3.18691,0.0646,10.6153,13.8341
10.0799,-3.16299,0.045459,10.5646,13.821
10.0345,-3.13906,0.002393,10.514,13.8205
9.98184,-3.10557,-0.057422,10.4539,13.8329
9.92202,-3.06729,-0.119629,10.386,13.8596
9.86221,-3.03379,-0.198584,10.3202,13.9022
9.80479,-3.01465,-0.270361,10.2613,13.9632
9.72583,-3.00508,-0.332568,10.1849,14.0446
9.64209,-3.00747,-0.397168,10.108,14.1481
9.55596,-3.02183,-0.459375,10.0329,14.2744
9.46025,-3.05293,-0.516797,9.95409,14.4228
9.35737,-3.09121,-0.576611,9.8716,14.5918
9.26167,-3.12949,-0.631641,9.79649,14.7787
9.154,-3.17495,-0.69624,9.71395,14.9803
9.06548,-3.21802,-0.748877,9.6488,15.1932
8.96978,-3.26826,-0.808691,9.58083,15.4132
8.88364,-3.32329,-0.856543,9.5235,15.6359
8.81426,-3.38311,-0.885254,9.48263,15.8563
8.74009,-3.44771,-0.90918,9.43941,16.069
8.67788,-3.50752,-0.921143,9.40515,16.269
8.63721,-3.55537,-0.921143,9.38565,16.4516
8.61089,-3.58648,-0.913965,9.3726,16.6131
8.6061,-3.61519,-0.882861,9.37625,16.7509
8.62285,-3.63911,-0.823047,9.39543,16.8634
8.64917,-3.6415,-0.746484,9.41413,16.9498
8.68984,-3.61279,-0.655566,9.43374,17.0099
8.76641,-3.57451,-0.557471,9.48355,17.044
8.87646,-3.55059,-0.425879,9.56973,17.0529
9.00327,-3.52666,-0.291895,9.67375,17.0376
9.14443,-3.50752,-0.165088,9.79544,16.9995
9.3167,-3.48838,-0.055029,9.9485,16.9405
9.48657,-3.45967,0.0646,10.0979,16.8625
9.66841,-3.45249,0.210547,10.2685,16.7675
9.87178,-3.47163,0.342139,10.47,16.6575
