ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.4,0.37,10.96,-0.95,0.56,-0.17,61663,5
0.39,0.36,10.97,-0.93,0.66,-0.17,61664,5
0.39,0.36,10.97,-0.91,0.75,-0.17,61665,5
0.38,0.35,10.96,-0.89,0.84,-0.17,61666,5
0.37,0.35,10.95,-0.86,0.93,-0.18,61667,5
0.35,0.34,10.95,-0.84,1.01,-0.18,61668,5
0.33,0.34,10.93,-0.8,1.08,-0.18,61669,5
0.31,0.33,10.91,-0.77,1.15,-0.18,61670,5
0.29,0.32,10.89,-0.73,1.22,-0.19,61671,5
0.27,0.32,10.88,-0.69,1.27,-0.19,61672,5
0.24,0.32,10.85,-0.65,1.33,-0.19,61673,5
0.22,0.31,10.81,-0.61,1.37,-0.19,61674,5
0.19,0.31,10.78,-0.57,1.41,-0.19,61675,5
0.15,0.3,10.74,-0.52,1.44,-0.19,61676,5
0.11,0.3,10.69,-0.48,1.47,-0.2,61677,5
0.08,0.29,10.66,-0.43,1.49,-0.2,61678,5
0.04,0.29,10.61,-0.38,1.5,-0.2,61679,5
0.01,0.29,10.58,-0.34,1.5,-0.2,61680,5
-0.02,0.28,10.53,-0.29,1.5,-0.2,61681,5
-0.06,0.28,10.49,-0.24,1.49,-0.2,61682,5
-0.11,0.28,10.44,-0.18,1.47,-0.19,61683,6
-0.14,0.28,10.39,-0.14,1.45,-0.19,61684,5
-0.18,0.28,10.34,-0.09,1.42,-0.19,61685,5
-0.22,0.28,10.3,-0.04,1.38,-0.19,61686,5
-0.25,0.28,10.25,0,1.34,-0.19,61687,5
-0.3,0.29,10.2,0.04,1.3,-0.18,61688,5
-0.33,0.3,10.16,0.09,1.24,-0.18,61689,5
-0.37,0.3,10.11,0.13,1.19,-0.18,61690,5
-0.4,0.32,10.07,0.17,1.12,-0.18,61691,5
-0.41,0.32,10.02,0.2,1.06,-0.17,61692,5
-0.44,0.33,9.98,0.24,0.99,-0.17,61693,5
-0.46,0.34,9.95,0.27,0.91,-0.17,61694,5
-0.48,0.35,9.91,0.3,0.84,-0.16,61695,5
-0.5,0.36,9.89,0.33,0.76,-0.16,61696,5
-0.52,0.37,9.86,0.36,0.68,-0.16,61697,5
-0.53,0.39,9.82,0.38,0.6,-0.15,61698,5
-0.54,0.4,9.8,0.4,0.51,-0.15,61699,5
-0.55,0.43,9.78,0.42,0.43,-0.15,61700,5
-0.56,0.44,9.76,0.43,0.34,-0.14,61701,5
-0.56,0.46,9.74,0.45,0.25,-0.14,61702,5
-0.55,0.48,9.73,0.46,0.17,-0.14,61703,5
-0.55,0.49,9.73,0.47,0.09,-0.13,61704,5
-0.54,0.5,9.73,0.47,0,-0.13,61705,5
-0.53,0.51,9.73,0.47,-0.08,-0.12,61706,5
-0.51,0.54,9.73,0.47,-0.16,-0.12,61707,5
-0.5,0.55,9.73,0.47,-0.24,-0.12,61708,5
-0.48,0.57,9.75,0.46,-0.31,-0.11,61709,5
-0.46,0.58,9.76,0.46,-0.38,-0.11,61710,5
-0.44,0.6,9.78,0.45,-0.45,-0.11,61711,5
-0.41,0.61,9.79,0.43,-0.52,-0.1,61712,5
-0.39,0.62,9.82,0.42,-0.58,-0.1,61713,5
-0.37,0.64,9.84,0.4,-0.64,-0.1,61714,5
-0.35,0.65,9.87,0.38,-0.7,-0.09,61715,5
-0.33,0.66,9.89,0.36,-0.75,-0.09,61716,5
-0.3,0.67,9.92,0.34,-0.8,-0.09,61717,5
-0.28,0.68,9.95,0.31,-0.84,-0.09,61718,5
-0.25,0.69,9.99,0.28,-0.88,-0.08,61719,6
-0.22,0.69,10.02,0.26,-0.92,-0.08,61720,5
-0.2,0.7,10.06,0.23,-0.95,-0.08,61721,5
-0.17,0.7,10.09,0.2,-0.97,-0.08,61722,5
-0.15,0.7,10.13,0.17,-1,-0.08,61723,5
-0.13,0.71,10.17,0.14,-1.01,-0.08,61724,5
-0.11,0.7,10.22,0.11,-1.03,-0.08,61725,5
-0.09,0.7,10.25,0.09,-1.04,-0.07,61726,5
-0.08,0.69,10.3,0.06,-1.04,-0.07,61727,5
-0.06,0.69,10.33,0.03,-1.04,-0.07,61728,5
-0.05,0.68,10.38,0,-1.04,-0.07,61729,6
-0.04,0.68,10.41,-0.03,-1.04,-0.07,61730,5
-0.03,0.67,10.44,-0.05,-1.03,-0.07,61731,5
-0.02,0.67,10.47,-0.08,-1.02,-0.07,61732,5
-0.01,0.66,10.49,-0.1,-1.01,-0.07,61733,5
0,0.65,10.52,-0.13,-0.99,-0.07,61734,6
0.01,0.64,10.55,-0.15,-0.97,-0.07,61735,6
0.01,0.63,10.57,-0.17,-0.94,-0.08,61736,5
0.02,0.61,10.59,-0.18,-0.92,-0.08,61737,5
0.03,0.6,10.6,-0.2,-0.9,-0.08,61738,5
0.03,0.59,10.6,-0.21,-0.87,-0.08,61739,5
0.03,0.58,10.62,-0.22,-0.85,-0.08,61740,5
0.02,0.57,10.64,-0.23,-0.82,-0.08,61741,5
0.03,0.55,10.65,-0.24,-0.78,-0.08,61742,6
0.03,0.53,10.66,-0.24,-0.75,-0.08,61743,5
0.03,0.52,10.66,-0.24,-0.72,-0.09,61744,5
0.03,0.51,10.67,-0.24,-0.69,-0.09,61745,5
0.03,0.5,10.68,-0.24,-0.66,-0.09,61746,5
0.03,0.48,10.68,-0.24,-0.63,-0.09,61747,5
0.03,0.47,10.69,-0.23,-0.59,-0.1,61748,6
0.02,0.45,10.69,-0.22,-0.55,-0.1,61749,6
0.02,0.43,10.7,-0.2,-0.51,-0.1,61750,6
0.02,0.42,10.7,-0.18,-0.47,-0.11,61751,6
0.02,0.41,10.7,-0.17,-0.43,-0.11,61752,5
0.02,0.41,10.7,-0.15,-0.4,-0.12,61753,5
0.03,0.4,10.7,-0.13,-0.36,-0.12,61754,5
0.03,0.39,10.71,-0.1,-0.33,-0.12,61755,5
0.03,0.38,10.71,-0.08,-0.29,-0.13,61756,5
0.03,0.37,10.72,-0.06,-0.26,-0.13,61757,5
0.03,0.37,10.73,-0.03,-0.22,-0.13,61758,5
0.03,0.37,10.74,0,-0.18,-0.14,61759,5
0.03,0.36,10.74,0.03,-0.15,-0.14,61760,5
0.03,0.36,10.74,0.06,-0.11,-0.15,61761,5
0.03,0.36,10.75,0.08,-0.07,-0.15,61762,5
0.04,0.36,10.76,0.11,-0.03,-0.15,61763,5
0.04,0.36,10.77,0.14,0.01,-0.16,61764,5
0.05,0.36,10.77,0.17,0.05,-0.16,61765,5
0.06,0.36,10.78,0.2,0.09,-0.16,61766,5
0.06,0.37,10.78,0.23,0.13,-0.17,61767,5
0.06,0.37,10.79,0.26,0.17,-0.17,61768,5
0.06,0.38,10.79,0.29,0.21,-0.17,61769,5
0.05,0.38,10.8,0.32,0.26,-0.18,61770,5
0.05,0.38,10.81,0.34,0.3,-0.18,61771,5
0.06,0.38,10.81,0.37,0.34,-0.18,61772,5
0.07,0.39,10.82,0.39,0.38,-0.19,61773,5
0.06,0.4,10.83,0.42,0.42,-0.19,61774,5
0.06,0.41,10.84,0.44,0.46,-0.19,61775,5
0.07,0.41,10.85,0.46,0.51,-0.2,61776,5
0.07,0.42,10.84,0.47,0.55,-0.2,61777,5
0.07,0.43,10.85,0.49,0.59,-0.2,61778,5
0.07,0.43,10.84,0.51,0.63,-0.2,61779,5
0.07,0.44,10.84,0.52,0.67,-0.21,61780,5
0.07,0.45,10.84,0.53,0.71,-0.21,61781,5
0.07,0.45,10.84,0.54,0.74,-0.21,61782,5
0.07,0.46,10.83,0.54,0.78,-0.21,61783,5
0.06,0.47,10.83,0.55,0.82,-0.21,61784,5
0.05,0.49,10.83,0.55,0.85,-0.21,61785,5
0.05,0.49,10.83,0.55,0.88,-0.21,61786,5
0.04,0.51,10.82,0.55,0.91,-0.21,61787,5
0.02,0.51,10.82,0.55,0.94,-0.21,61788,5
0.01,0.52,10.82,0.54,0.97,-0.21,61789,5
0,0.53,10.81,0.54,0.99,-0.2,61790,5
-0.01,0.54,10.81,0.53,1.01,-0.2,61791,5
-0.03,0.55,10.8,0.52,1.03,-0.2,61792,5
-0.1,0.58,10.79,0.46,1.07,-0.18,61793,20
-0.12,0.6,10.78,0.44,1.08,-0.17,61794,5
-0.27,0.63,10.7,0.27,0.99,-0.11,61795,38
-0.3,0.63,10.69,0.24,0.96,-0.1,61796,5
-0.32,0.64,10.67,0.21,0.94,-0.09,61797,5
-0.33,0.64,10.66,0.18,0.9,-0.08,61798,5
-0.35,0.65,10.64,0.16,0.87,-0.07,61799,5
-0.39,0.67,10.56,0.08,0.76,-0.04,61800,13
-0.4,0.64,10.05,-0.48,-0.14,0.12,61801,84
-0.39,0.62,10.03,-0.51,-0.2,0.12,61802,5
-0.38,0.6,10.01,-0.53,-0.25,0.13,61803,5
-0.36,0.58,9.99,-0.56,-0.3,0.13,61804,5
-0.35,0.56,9.96,-0.58,-0.36,0.14,61805,5
-0.34,0.53,9.94,-0.6,-0.41,0.14,61806,5
-0.31,0.5,9.9,-0.63,-0.48,0.14,61807,8
-0.3,0.48,9.87,-0.64,-0.53,0.15,61808,5
-0.28,0.45,9.84,-0.66,-0.57,0.15,61809,5
-0.27,0.43,9.82,-0.67,-0.61,0.15,61810,6
-0.26,0.41,9.79,-0.68,-0.65,0.15,61811,5
-0.24,0.38,9.77,-0.69,-0.69,0.15,61812,6
-0.23,0.36,9.74,-0.69,-0.73,0.15,61813,5
-0.22,0.34,9.71,-0.69,-0.76,0.14,61814,5
-0.21,0.32,9.69,-0.69,-0.79,0.14,61815,5
-0.19,0.31,9.67,-0.69,-0.82,0.14,61816,5
-0.17,0.29,9.65,-0.68,-0.85,0.14,61817,5
-0.16,0.27,9.62,-0.67,-0.88,0.13,61818,5
-0.15,0.25,9.59,-0.66,-0.91,0.13,61819,5
-0.14,0.24,9.57,-0.64,-0.93,0.13,61820,5
-0.12,0.23,9.55,-0.62,-0.95,0.12,61821,5
-0.11,0.22,9.53,-0.6,-0.98,0.12,61822,5
-0.1,0.21,9.5,-0.57,-1,0.11,61823,5
-0.09,0.21,9.48,-0.54,-1.02,0.11,61824,5
-0.08,0.2,9.46,-0.51,-1.04,0.1,61825,5
-0.07,0.19,9.45,-0.47,-1.06,0.09,61826,5
-0.06,0.19,9.44,-0.43,-1.08,0.09,61827,5
-0.05,0.18,9.42,-0.38,-1.1,0.08,61828,6
-0.04,0.17,9.41,-0.34,-1.12,0.07,61829,5
-0.03,0.17,9.41,-0.29,-1.13,0.07,61830,5
-0.02,0.17,9.4,-0.24,-1.15,0.06,61831,5
-0.01,0.17,9.4,-0.19,-1.16,0.05,61832,5
0,0.17,9.41,-0.14,-1.17,0.04,61833,5
0.01,0.17,9.41,-0.08,-1.18,0.04,61834,5
0.03,0.17,9.43,-0.03,-1.18,0.03,61835,5
0.03,0.17,9.45,0.02,-1.18,0.02,61836,5
0.05,0.17,9.48,0.07,-1.18,0.01,61837,5
0.06,0.17,9.5,0.13,-1.18,0,61838,5
0.06,0.17,9.54,0.18,-1.17,-0.01,61839,5
0.07,0.18,9.57,0.23,-1.16,-0.02,61840,5
0.08,0.18,9.62,0.27,-1.14,-0.03,61841,5
0.09,0.19,9.66,0.32,-1.12,-0.04,61842,5
0.11,0.19,9.71,0.36,-1.1,-0.05,61843,5
0.11,0.2,9.76,0.41,-1.07,-0.06,61844,5
0.12,0.21,9.81,0.45,-1.04,-0.07,61845,5
0.13,0.22,9.86,0.48,-1.01,-0.08,61846,5
0.14,0.23,9.91,0.52,-0.97,-0.09,61847,5
0.14,0.24,9.97,0.55,-0.92,-0.1,61848,6
0.15,0.25,10.01,0.58,-0.87,-0.11,61849,5
0.15,0.28,10.07,0.61,-0.81,-0.12,61850,6
0.15,0.29,10.12,0.63,-0.76,-0.13,61851,5
0.15,0.31,10.16,0.64,-0.71,-0.14,61852,5
0.16,0.33,10.22,0.66,-0.63,-0.15,61853,6
0.16,0.35,10.27,0.67,-0.57,-0.16,61854,5
0.16,0.37,10.32,0.67,-0.51,-0.17,61855,5
0.16,0.39,10.36,0.67,-0.44,-0.18,61856,5
0.16,0.4,10.41,0.67,-0.38,-0.19,61857,5
0.16,0.42,10.45,0.67,-0.31,-0.2,61858,5
0.16,0.44,10.49,0.66,-0.24,-0.2,61859,5
0.16,0.45,10.52,0.65,-0.16,-0.21,61860,5
0.16,0.47,10.56,0.63,-0.09,-0.22,61861,5
-0.06,0.56,10.69,0.62,-0.01,-0.22,61862,5
-0.22,0.69,11.2,0.59,0.09,-0.21,61863,5
-0.27,0.8,11.21,0.55,0.28,-0.19,61864,5
-0.42,0.6,10.46,0.49,0.47,-0.17,61865,5
-0.84,-0.31,9.01,0.45,0.6,-0.16,61866,5
-0.82,-0.47,8.83,0.45,0.67,-0.13,61867,5
-0.93,-0.33,8.49,0.4,0.79,-0.1,61868,5
-0.93,-0.51,7.75,0.34,0.92,-0.06,61869,5
-1.03,-0.58,7.91,0.31,1.01,0,61870,5
-1.03,-0.73,7.85,0.26,1.05,0.08,61871,5
-0.93,-1.07,7.71,0.21,1.09,0.18,61872,5
-0.8,-1.24,7.84,0.18,1.14,0.31,61873,5
-0.93,-1.43,8.09,0.14,1.18,0.43,61874,5
-1.01,-1.45,8.43,0.12,1.19,0.55,61875,5
-0.99,-1.34,8.6,0.1,1.17,0.67,61876,5
-0.97,-1.21,8.87,0.08,1.16,0.77,61877,5
-0.94,-0.94,9.25,0.08,1.14,0.85,61878,5
-0.89,-0.65,9.67,0.07,1.11,0.91,61879,5
-0.75,-0.36,10.1,0.06,1.06,0.96,61880,5
-0.54,-0.07,10.49,0.06,1.02,0.99,61881,5
-0.37,0.2,10.88,0.05,0.99,1,61882,5
-0.3,0.46,11.27,0.05,0.96,1.01,61883,5
-0.26,0.71,11.62,0.04,0.93,1,61884,5
-0.23,0.92,11.96,0.04,0.9,0.98,61885,6
-0.23,1.06,12.21,0.03,0.89,0.97,61886,5
-0.25,1.17,12.46,0.03,0.88,0.95,61887,5
-0.27,1.27,12.69,0.03,0.87,0.92,61888,5
-0.27,1.32,12.88,0.04,0.86,0.9,61889,5
-0.25,1.31,13.04,0.04,0.86,0.88,61890,5
-0.26,1.3,13.22,0.05,0.87,0.86,61891,5
-0.22,1.3,13.38,0.05,0.88,0.84,61892,5
-0.2,1.29,13.46,0.06,0.89,0.82,61893,5
-0.18,1.27,13.49,0.07,0.9,0.8,61894,5
-0.2,1.26,13.53,0.08,0.91,0.79,61895,5
-0.22,1.25,13.53,0.09,0.92,0.77,61896,5
